question,answer,question_type,page
Dilin bir toplumu millet haline getirmesindeki rolü nedir?,"Dil, toplulukları anlamsız yığınlar olmaktan çıkararak, aralarında duygu, düşünce ve amaç birliği olan bir toplum yani millet haline getirir.",Olgusal,16
Kültürün devamlılığı nasıl sağlanır?,"Kültür, geçmiş kuşaklardan dil yoluyla aktarılır ve biz de onu kendi katkılarımızla gelecek kuşaklara yine dil aracılığıyla aktarırız.",Kavramsal,16
Kültürün hangi unsurları bir insan tarafından öğrenilir?,"Bir insan, dünyaya geldiği toplumun örf, adet, gelenek ve göreneklerini öğrenir. Ayrıca toplumsal değerleri ve davranışları ailesinden, çevresinden gözlemleyerek, duyarak ve okuyarak öğrenir.",Olgusal,16
Kültür ögelerinin oluşum süreci nasıldır?,"Kültür ögeleri kısa bir zaman dilimi içinde meydana gelmez. Ait oldukları toplumun tarihi sürecinde oluşur, yaygınlaşır ve kuşaktan kuşağa aktarılarak devamlılık gösterir.",Yöntemsel,16
Dilin gelecek nesillere aktarılabilmesi için ne yapılmalıdır?,Dilimizi gelecek nesillere aktarabilmek için onu başka dillerin etkisinden korumalı ve dili korumanın ülkenin geleceğini korumak olduğu bilinci yerleştirilmelidir.,Nedensel,16
Gelenek ve göreneklerin toplumsal hayattaki önemi nedir?,"Gelenek ve görenekler insana köklerini hatırlatır, toplumsal ilişkileri ve kaynaşmayı kolaylaştırır ve toplumsal birlikteliğin oluşmasına katkı sağlar.",Kavramsal,16
Gelenek nedir?,"Gelenek, bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlardır.",Olgusal,16
Metinde bahsedilen yaygın geleneklerimizden bazıları nelerdir?,"Metinde bahsedilen yaygın geleneklerimizden bazıları şunlardır: asker uğurlama törenleri, yeni doğan bebeğin kırkıncı gününde yapılan kutlamalar, sünnet düğünü, evlenecek kişiler için yapılan kız isteme, nişan ve düğün törenleri, kına gecesi, hacdan dönen kişilerin hurma, zemzem getirmesi ve 'hoş geldiniz'e gelenlere bunları ikram etmesi, ölen kişinin evine akraba ve komşuların yemek götürmesi, dinî bayramlarda büyüklerin ellerinin öpülmesi ve kandillerde simit dağıtılması.",Listeleme,16
Asker uğurlama törenleri geleneği nasıl bir örnektir?,"Asker uğurlama törenleri, bir toplumda kuşaktan kuşağa aktarılan ve toplumsal dayanışmayı pekiştiren bir gelenektir. Burdur'un Gökçebağ köyündeki örnekte olduğu gibi, bu törenler genellikle dualarla, vedalaşmalarla ve eğlencelerle kutlanır.",Bağlamsal,16
Kültürün eğitim ve öğretimle edinilmesi ne anlama gelir?,"Kültürün eğitim ve öğretimle edinilmesi, bir bireyin toplumun değerlerini, inançlarını ve davranışlarını ailesinden, çevresinden ve okul gibi kurumlardan öğrenmesi anlamına gelir. Bu süreç, bireyin topluma uyum sağlamasına ve kültürel mirası gelecek nesillere aktarmasına yardımcı olur.",Analitik,16
Gelenek nedir?,"Gelenek, bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlardır.",Olgusal,17
Görenek ile gelenek arasındaki temel fark nedir?,"Metinde görenek 'insanların birbirlerine bakarak yaptıkları âdet, alışılmış tarz, hareket' olarak tanımlanırken, geleneğin daha geniş bir kültürel aktarım ve yaptırım gücü olduğu belirtiliyor. Görenekler daha çok günlük ilişkileri düzenlerken, gelenekler daha köklü ve toplumsal öneme sahip olabilir.",Analitik,17
