question,answer,question_type,page
Ergenekon Destanı'nda Kıyan ve Tukuz'un Ergenekon'a sığınmalarına sebep olan olay nedir?,"İlhan'ın küçük oğlu Kıyan, düşmanlarından kaçarken eşi, yeğeni Tukuz ve onun eşi ile birlikte Ergenekon'a sığınmıştır.",Nedensel,51
Ergenekon adının kökeni nedir?,"Ergenekon adı, 'dağ kemeri' anlamındaki 'ergene' ve 'dik' anlamındaki 'kon' kelimelerinin birleşiminden oluşmuştur; dağın doruğu olan bu yere bu isim verilmiştir.",Olgusal,51
Ergenekon'da bulundukları süre boyunca Kıyan ve Tukuz'un soyu nasıl gelişmiştir?,Kıyan ve Tukuz'un oğulları çoğalmış ve dört yüz yıl sonra kendileri ve sürüleri Ergenekon'a sığamayacak kadar artmışlardır.,Yöntemsel,51
Ergenekon'dan çıkış için demirci ne gibi bir çözüm önermiştir?,"Bir demirci, dağın demir kısmının eritilerek bir geçit açılabileceğini söylemiştir.",Yöntemsel,51
Ergenekon'dan çıkışı nasıl başarmışlardır?,"Demirin bulunduğu yere bir sıra odun, bir sıra kömür dizilmiş ve ateş yakılmıştır. Yetmiş yere koydukları yetmiş körükle hep birden körükleyerek demiri eritmişler ve yüklü bir devenin geçebileceği kadar yer açmışlardır.",Yöntemsel,51
Türkler Ergenekon'dan çıktıktan sonra ne yapmıştır?,İlhan’ın soyundan gelen Türkler yeniden güçlenmiş olarak eski yurtlarına dönmüşler ve düşmanlarını mağlup etmişlerdir.,Olgusal,51
Ergenekon'dan çıkış günü olan 21 Mart'ta ne yapılmıştır?,Ergenekon'dan çıktıkları gün olan 21 Mart'ta her yıl bayram yapılmıştır.,Olgusal,51
Ergenekon Destanı'nın ana teması nedir?,"Ergenekon Destanı, Türklerin düşmanlarından kaçarak Ergenekon'a sığınmalarını, orada çoğalmalarını ve daha sonra demiri eriterek Ergenekon'dan çıkıp eski yurtlarına dönerek yeniden güçlenmelerini anlatır.",Özetleme,51
Ergenekon'un coğrafi özellikleri nelerdir?,"Ergenekon, akarsuları, pınarları, çeşitli bitkileri, çayırları, meyve ağaçları ve çeşitli avların bulunduğu yüksek bir dağda dar bir geçidin ardında yer almaktadır.",Olgusal,51
Ergenekon destanının Türk kültürü ve mitolojisi açısından önemi nedir?,"Ergenekon Destanı, Türklerin yeniden doğuşunu, zorlukların üstesinden gelmelerini ve vatanlarına olan bağlılıklarını sembolize eder. 21 Mart'ta kutlanan bayram, bu destanın anısını yaşatır ve Türk kimliğinin önemli bir parçasını oluşturur.",Kavramsal,51
