question,answer,question_type,page
Annenin kızının davranışlarından şikayetçi olmasının temel nedeni nedir?,"Annenin kızının yabancı dizilerdeki karakterlerin yaşam tarzlarına özenmesi ve onlar gibi davranmaya başlaması, annenin şikayetinin temel nedenidir.",Olgusal,276
Bir ülkenin ithalatını azaltmak için hangi ekonomik strateji uygulanabilir?,"Yerli üretimi artırmak ve yerli ürün kullanmak, bir ülkenin ithalatını azaltmak için etkili bir yöntemdir.",Yöntemsel,276
Mart 2024 ihracat ve ithalat grafiklerine göre Almanya'nın toplam ticaret içindeki payı yaklaşık olarak nedir?,"Almanya'nın Mart 2024'teki ihracat ve ithalatının toplamdaki payı %15,7'dir (ihracat %8,2 + ithalat %7,5).",Olgusal,276
Türkiye'nin yurt dışındaki soydaşlarına yönelik faaliyetleri hangi alanları kapsar?,"Türkiye, yurt dışındaki soydaşlarının yaşadığı ülkelerde eğitim, kültür ve ekonomi gibi alanlarda faaliyetler geliştirmektedir.",Olgusal,276
Grafikteki 'diğerleri' kısmının geniş olması ne anlama gelir?,"'Diğerleri' kısmının geniş olması, ihracat ve ithalatın çok sayıda farklı ülke ile yapıldığı anlamına gelir ve bu ülkelerin her birinin payı grafikte ayrı ayrı gösterilemeyecek kadar küçüktür.",Analitik,276
Anne kızının davranışlarındaki değişikliği neye bağlıyor olabilir?,"Anne, kızının davranışlarındaki değişikliği popüler kültürün etkisine bağlıyor olabilir.",Varsayımsal,276
İthalatı azaltmak neden önemlidir?,"İthalatı azaltmak, yerli üretimi teşvik ederek ülke ekonomisini güçlendirmek, dış ticaret açığını azaltmak ve döviz rezervlerini korumak açısından önemlidir.",Kavramsal,276
Türkiye'nin soydaşlarına yönelik faaliyet gösteren kuruluşlar arasında hangisi yer almaz?,Metinde Türkiye'nin soydaşlarına yönelik faaliyet gösteren kuruluşlar ile ilgili görsel bir içerik olduğu anlaşılıyor. Bu nedenle bu soruya cevap vermek için görsellere ihtiyaç vardır.,Olgusal,276
Grafiklere göre Rusya ile olan ticari ilişkilerimiz hakkında ne söylenebilir?,"Grafiklere göre Rusya ile ithalatımız 1. sırada yer alırken, ihracatımız 9. sıradadır. Bu, Rusya'dan ithalatımızın, Rusya'ya ihracatımızdan daha fazla olduğu anlamına gelir.",Analitik,276
Yerli üretimi artırmanın ithalatı azaltmaya etkileri nelerdir?,"Yerli üretimi artırmak, daha fazla ürünün ülke içinde üretilmesini sağlayarak dışarıdan ürün alma ihtiyacını azaltır. Bu, ithalatın azalmasına, ülke ekonomisinin güçlenmesine ve istihdamın artmasına katkıda bulunur.",Yansıtıcı,276
Metinde karekodun amacı nedir?,Karekodu okutarak daha fazla etkinliğe ve soruya ulaşılabilir.,Olgusal,277
Ülkemizin komşularıyla olumlu ilişkiler geliştirmesi neden önemlidir?,"Ülkemizin gelişmesine, refah düzeyinin yükselmesine ve bölgede güçlü konumda olmasına katkı sağlayacaktır.",Kavramsal,277
Ülkemizin komşularıyla ilişkilerine olumsuz yönde etki eden bir durum nedir?,"Komşu ülkelerle arasında anlaşmazlık ve siyasi gerginliklerin olması, ilişkileri olumsuz etkiler.",Analitik,277
Ülkemizin Türk cumhuriyetleri ve komşularıyla ilişkileri hangi alanda yoğunlaşmıştır ve bunun nedeni nedir?,"Bu sorunun cevabı metinde doğrudan belirtilmemiştir, deftere yazılması istenen bir sorudur.",Bağlamsal,277
Ülkemizin uluslararası alandaki yerinin ve öneminin sebebi nedir?,"Bu sorunun cevabı metinde doğrudan belirtilmemiştir, deftere yazılması istenen bir sorudur.",Bağlamsal,277
Popüler kültürün kültürümüz üzerindeki olumsuz etkilerine bir örnek veriniz.,"Bu sorunun cevabı metinde doğrudan belirtilmemiştir, deftere yazılması istenen bir sorudur.",Yöntemsel,277
Ülkemizin diğer ülkelerle ekonomik ilişkileri ile kaynakları ve ihtiyaçları arasında nasıl bir ilişki vardır? Bir örnek veriniz.,"Bu sorunun cevabı metinde doğrudan belirtilmemiştir, deftere yazılması istenen bir sorudur.",Analitik,277
Bulmacadaki 1 numaralı sorunun cevabı nedir?,"Bir ülkede üretilen bir malın, yabancı ülkelere döviz karşılığında satılması 'dış satım'dır.",Olgusal,277
Bulmacadaki 2 numaralı sorunun cevabı nedir?,Uluslararası Türk Kültürü Teşkilatının kısa adı 'TÜRKSOY'dur.,Olgusal,277
