question,answer,question_type,page
"""Vergim bana dönüyor."" ifadesi ile anlatılmak istenen nedir?","""Vergim bana dönüyor."" ifadesi ile anlatılmak istenen, vergiler ile okul, hastane, yol gibi kamu hizmetlerinin yapılmasıdır. Bu, vergilerin dolaylı olarak vatandaşlara hizmet olarak geri dönmesini ifade eder.",Olgusal,201
Nitelikli insanların ülkeye ve insanlığa katkıları nelerdir?,"Nitelikli insanlar, yeteneklerinin farkına varıp kendilerini geliştirerek toplum için yararlı hizmetler yaparlar ve bu sayede ülkelerine ve tüm insanlığa katkı sunarlar.",Kavramsal,201
Nitelikli insanların özelliklerinden olmayan nedir?,"Nitelikli insanların özelliklerinden olmayan, acele karar vermektir. Nitelikli insanlar genellikle düşünerek ve analiz ederek karar verirler.",Analitik,201
Veri analisti olarak çalışmak isteyen bir kişi hangi özelliklere sahip olmalıdır?,"Veri analisti olarak çalışmak isteyen bir kişi, matematiği ve bilişim teknolojilerini sevmeli ve bu alanlarda eğitim almalıdır. Veri analizi, matematiksel ve bilişimsel beceriler gerektirir.",Yöntemsel,201
Geleceğin mesleklerinden biri neden veri analistliğidir?,Geleceğin mesleklerinden biri veri analistliğidir çünkü günümüzde hayatımızın her alanında veriler toplanmakta ve bu verilerin doğru şekilde yorumlanması gerekmektedir.,Nedensel,201
"Hangi kaynak ve ekonomik faaliyet eşleştirmesi yanlıştır: Buğday - Makarna fabrikası, Altın madeni - Mücevher tasarım atölyesi, Domates - Salça fabrikası, Çay - Boya fabrikası?","Çay - Boya fabrikası eşleştirmesi yanlıştır. Çay, boya üretiminde kullanılan bir kaynak değildir.",Analitik,201
Yenilenebilir enerji kaynakları dışındaki enerji kaynaklarının sınırlı olmasının sebebi nedir?,"Yenilenebilir kaynaklar dışındaki enerji kaynakları sınırlıdır çünkü doğa, yenilenemez enerji kaynaklarını milyonlarca yılda üretebilmektedir.",Nedensel,201
"Metinde sözü edilen yenilenebilir enerji kaynaklarından biri hangisidir: Doğal gaz, Kömür, Petrol, Rüzgâr?","Metinde sözü edilen yenilenebilir enerji kaynaklarından biri rüzgardır. Rüzgar enerjisi, tükenmeyen bir kaynaktır.",Olgusal,201
Yenilenemeyen enerji kaynaklarının tükenmesi durumunda ne gibi sonuçlar ortaya çıkabilir?,"Yenilenemeyen enerji kaynaklarının tükenmesi durumunda enerji krizi yaşanabilir, ekonomik faaliyetler olumsuz etkilenebilir ve alternatif enerji kaynaklarına yönelme zorunluluğu doğabilir.",Varsayımsal,201
Veri analistliği mesleğinin önemi gelecekte nasıl bir değişim gösterebilir?,"Veri analistliği mesleğinin önemi gelecekte daha da artabilir. Çünkü teknoloji ilerledikçe toplanan veri miktarı da artacak ve bu verilerin doğru analiz edilmesi, karar alma süreçlerinde kritik bir rol oynayacaktır.",Spekülatif,201
Alabalık çiftliği kurmak isteyen bir yatırımcı için su ısısının önemi nedir?,Alabalık çiftliği kurmak isteyen bir yatırımcı için su ısısının -20 dereceden düşük olması uygun bir durum değildir. Alabalıkların yaşayabileceği ve gelişebileceği uygun sıcaklık aralığında suyun bulunması önemlidir.,Olgusal,202
Alabalık çiftliği kurmak için gerekli olmayan şart nedir?,"Alabalık çiftliği kurmak için gerekli olmayan şart, su ısısının -20 dereceden düşük olmasıdır. Bu sıcaklık alabalıkların yaşaması için uygun değildir.",Olgusal,202
Ülke ekonomisine katkı sağlayan bir sebze yetiştiricisi hangi maddelere dikkat etmelidir?,"Ülke ekonomisine katkı sağlayan bir sebze yetiştiricisi uygun toprak seçimi, kaliteli tohum seçimi, toprağın uygun gübre ile zamanında gübrelenmesi, toprağın zamanında çapalanması ve sulamanın yeterli ve zamanında yapılması gibi maddelere dikkat etmelidir.",Yöntemsel,202
Sebze yetiştiriciliğinde toprak seçimi neden önemlidir?,"Toprak seçimi, sebze yetiştiriciliğinde bitkilerin sağlıklı büyümesi ve verimli ürün vermesi için önemlidir. Uygun toprak, bitkilerin ihtiyaç duyduğu besin maddelerini ve suyu sağlayarak gelişimlerini destekler.",Kavramsal,202
Kaynakların bilinçsizce kullanılması hangi sorunlara yol açmaktadır?,"Kaynakların bilinçsizce kullanılması maden ve enerji kaynaklarının azalmasına, ormanların tahrip edilmesine, toprak, hava ve suyun kirlenmesine yol açmaktadır.",Nedensel,202
Yaşamın sürdürülebilmesi için nelerin var olması gerekmektedir?,Yaşamın sürdürülebilmesi için kaynakların ve sağlıklı bir çevrenin var olması gerekmektedir.,Olgusal,202
Paragrafta fabrikaların su kaynaklarına yakın yerlere kurulması ile ilgili bir bilgi var mı?,"Paragrafta fabrikaların su kaynaklarına yakın yerlere kurulması gerektiğine dair bir bilgi bulunmamaktadır. Aksine, suyun kirlenmesi ve kaynakların korunması gerektiği vurgulanmaktadır.",Bağlamsal,202
Meslek seçimi yaparken nelere dikkat etmek önemlidir?,"Meslek seçimi yaparken mesleğin kişilik özelliğine uygun olup olmadığına, meslek için gerekli eğitim sürecine ve meslek için gerekli becerilere sahip olup olmadığına dikkat etmek önemlidir.",Yöntemsel,202
Ayşe'nin meslek seçiminde babasının mesleğinin bir önemi var mıdır?,"Metne göre, Ayşe'nin meslek seçiminde babasının mesleğinin yakın olup olmaması önemli bir kriter değildir. Önemli olan, mesleğin Ayşe'nin kişisel özelliklerine ve yeteneklerine uygun olmasıdır.",Analitik,202
Kaynakların tükenmesi durumunda ne gibi sonuçlar ortaya çıkabilir?,"Kaynakların tükenmesi durumunda yaşamın sürdürülebilirliği tehlikeye girebilir, ekonomik sorunlar yaşanabilir ve doğal dengeler bozulabilir.",Varsayımsal,202
Ülkemizin daha güçlü bir ekonomiye sahip olması için neler yapılmalıdır?,"Metinde bu soruya doğrudan bir cevap verilmemektedir. Ancak, dolaylı olarak üretim, nitelikli insan gücü, doğal kaynakların sürdürülebilir kullanımı gibi konulara odaklanmak gerektiği çıkarılabilir.",Olgusal,203
Dünyada doğal kaynakların tükenmesi durumunda neler yaşanabilir?,"Metinde bu soruya doğrudan bir cevap verilmemektedir. Ancak, doğal kaynakların tükenmesi durumunda ekonomik faaliyetlerin aksayacağı, yaşam koşullarının zorlaşacağı ve çeşitli sorunların ortaya çıkabileceği çıkarılabilir.",Varsayımsal,203
Nitelikli insanda bulunması gereken özellikler nelerdir?,"Metinde nitelikli insanda bulunması gereken özellikler doğrudan belirtilmemiştir. Ancak, bulmacadaki 11. soru olan 'Belli bir eğitim ile kazanılan, sistemli bilgi ve becerilere dayalı, insanlara yararlı mal üretmek ve karşılığında para kazanmak için yapılan, kuralları belirlenmiş iş' ifadesinden nitelikli insanın eğitimli, bilgili ve becerikli olması gerektiği anlaşılabilir.",Kavramsal,203
Devletin herkesten topladığı paraya ne ad verilir?,"Bulmacadaki 1. soruya göre, devletin herkesten doğrudan doğruya veya bazı malların fiyatlarının üstüne fiyat koyarak topladığı paraya 'vergi' denir.",Olgusal,203
Üretim için bir işe girişen kişiye ne denir?,"Bulmacadaki 2. soruya göre, üretim için bir işe girişen, kalkışan kimseye 'girişimci' denir.",Olgusal,203
Toprağa bağlı bir ekonomik faaliyet nedir?,"Bulmacadaki 3. soruya göre, toprağa bağlı bir ekonomik faaliyet 'tarım'dır.",Olgusal,203
Bir ürünün satışını artırma faaliyeti nedir?,"Bulmacadaki 4. soruya göre, bir ürünün, bir malın, bir hizmetin satışını artırmak amacıyla faaliyet göstermeye 'reklam' denir.",Olgusal,203
Akdeniz ikliminde yetişen bir meyve nedir?,"Bulmacadaki 5. soruya göre, Akdeniz ikliminin etkili olduğu yerlerde yetişen bir meyve 'zeytin'dir.",Olgusal,203
Üretilen malın taşınmasına ne ad verilir?,"Bulmacadaki 6. soruya göre, üretilen ürün ya da malın bir yerden bir yere taşınmasına 'nakliye' denir.",Olgusal,203
Yenilenebilir bir enerji kaynağı örneği veriniz.,"Bulmacadaki 7. soruya göre, yenilenebilir enerji kaynaklarından biri 'güneş'tir.",Olgusal,203
Görsel 6.1'de ne gösterilmektedir?,Görsel 6.1'de Türkiye Büyük Millet Meclisi (TBMM) gösterilmektedir.,Olgusal,204
Bu metinde 'TBMM' neyin kısaltmasıdır?,"'TBMM', Türkiye Büyük Millet Meclisi'nin kısaltmasıdır.",Olgusal,204
Türkiye Büyük Millet Meclisi'nin (TBMM) önemi nedir?,"Türkiye Büyük Millet Meclisi, Türkiye Cumhuriyeti'nin yasama organıdır ve halkın temsilcilerinden oluşur. Ülkenin yasalarının çıkarılması ve denetlenmesi gibi önemli görevleri yerine getirir.",Kavramsal,204
Bu metin bağlamında 'Görsel 6.1' neyi ifade ediyor?,"'Görsel 6.1', muhtemelen bir kitap, rapor veya sunum içindeki Türkiye Büyük Millet Meclisi'nin bir fotoğrafını veya çizimini ifade etmektedir.",Bağlamsal,204
