question,answer,question_type,page
Türklerin İslamiyet'i kabulünden sonra siyasi alanda meydana gelen değişimlere örnekler nelerdir?,"Metinde doğrudan siyasi alandaki değişimlere net örnekler verilmemiştir, ancak hükümdarın reayaya karşı sorumluluklarının vurgulanması ve adaletli davranma zorunluluğu, yönetim anlayışında İslam'ın etkisini gösteren bir siyasi değişim olarak yorumlanabilir.",Olgusal,71
Türklerin İslamiyet'i kabulünden sonra sosyal hayatta meydana gelen değişimlere örnekler nelerdir?,"Metinde, konargöçer Türklerin varlığı, ziraatla uğraşan köylülerin sulama sistemlerini kullanması, şehirlerdeki esnaf grupları ve vakıfların yaygınlaşması sosyal hayattaki değişimlere örnek olarak verilebilir. Ayrıca, zengin tacirler sınıfının ortaya çıkması da sosyal yapıda bir farklılaşmayı gösterir.",Olgusal,71
Türklerin İslamiyet'i kabulünden sonra kültürel alanda meydana gelen değişimlere örnekler nelerdir?,"Metinde çinicilik, demir işçiliği, boya sanayisi ve kâğıt imalatının gelişmesi kültürel alandaki değişimlere örnek olarak gösterilebilir. Vakıflar ve hastanelerin yaygınlaşması da kültürel bir gelişmedir.",Olgusal,71
Selçuklu hükümdarlarının reayaya karşı görevleri nelerdi?,"Selçuklu hükümdarları, reayanın can, mal ve namusunu korumakla mükellefti. Reayanın hükümdara Allah’ın bir emaneti olduğu vurgulanır ve hükümdarların onlara adil davranmaları beklenirdi.",Olgusal,71
Büyük Selçuklu Devleti'nde nüfusun önemli bir bölümünü kimler oluşturuyordu ve temel geçim kaynakları nelerdi?,Büyük Selçuklu Devleti'nde nüfusun önemli bir bölümünü konargöçer Türkler oluşturuyordu. En önemli mal varlıkları koyun ve at sürüleriydi. Deve yetiştiriciliği de önemliydi.,Olgusal,71
Selçuklular döneminde zirai üretim nasıl gelişti?,"Selçuklular döneminde ziraatla uğraşan köylüler, gelişmiş bir sulama sistemiyle topraklarını kullanmaktaydı. Bu durum zirai üretimin artmasına ve ticari hayatın gelişmesine katkı sağlamıştır.",Yöntemsel,71
Selçuklu şehirlerindeki pazarların özellikleri nelerdi?,Selçuklu şehirlerinde her sokağın belli bir esnaf grubuna tahsis edildiği kapalı mekânlardan oluşan pazarlar bulunmaktaydı.,Olgusal,71
Selçuklular döneminde hangi sanayi kolları gelişmişti?,"Selçuklular döneminde çinicilik, demir işçiliği, boya sanayisi ve kâğıt imalatı gibi sanayi kolları oldukça gelişmişti.",Olgusal,71
Vakıfların ve hastanelerin şehirlerde yaygın olması ne anlama geliyordu?,"Vakıfların ve hastanelerin şehirlerde yaygın olması, sosyal yardım ve sağlık hizmetlerinin geliştiğini, toplumsal refahın arttığını ve İslamiyet'in sosyal dayanışma anlayışının etkili olduğunu göstermektedir.",Kavramsal,71
Selçuklu Devleti'nde zengin tacirler sınıfının ortaya çıkması hangi ekonomik gelişmelerin bir sonucuydu?,"Selçuklu Devleti'nde zengin tacirler sınıfının ortaya çıkması, zirai üretimin artması, ticari hayatın gelişmesi ve dış ülkelerle yapılan ticaretin artması gibi ekonomik gelişmelerin bir sonucuydu.",Nedensel,71
