question,answer,question_type,page
İçişleri Bakanı hangi güç unsuruyla ilgilidir?,"İçişleri Bakanı, yürütme gücüyle ilgilidir. Bakanlar, hükümetin icra faaliyetlerini yürütürler.",Olgusal,216
Savcı hangi güç unsuruyla ilgilidir?,"Savcı, yargı gücüyle ilgilidir. Savcılar, suç soruşturmaları yürütür ve davaları mahkemeye taşırlar.",Olgusal,216
Milletvekili hangi güç unsuruyla ilgilidir?,"Milletvekili, yasama gücüyle ilgilidir. Milletvekilleri, kanunları yapma ve değiştirme yetkisine sahiptirler.",Olgusal,216
Millî Eğitim Bakanı hangi güç unsuruyla ilgilidir?,"Millî Eğitim Bakanı, yürütme gücüyle ilgilidir. Bakanlar, hükümetin icra faaliyetlerini yürütürler.",Olgusal,216
TBMM Başkanı hangi güç unsuruyla ilgilidir?,"TBMM Başkanı, yasama gücüyle ilgilidir. Meclis çalışmalarını yönetir ve temsil eder.",Olgusal,216
Avukat hangi güç unsuruyla ilgilidir?,"Avukat, yargı gücüyle ilgilidir. Hukuki danışmanlık yapar ve mahkemelerde müvekkillerini temsil eder.",Olgusal,216
Cumhurbaşkanı hangi güç unsuruyla ilgilidir?,"Cumhurbaşkanı, yürütme gücüyle ilgilidir. Devletin başıdır ve hükümeti temsil eder.",Olgusal,216
Hakim hangi güç unsuruyla ilgilidir?,"Hakim, yargı gücüyle ilgilidir. Davalara bakar ve kararlar verir.",Olgusal,216
"Bir bakanın yasama, yürütme ve yargı güçlerinden hangisiyle ilgili olması ne anlama gelir?","Bir bakanın yürütme gücüyle ilgili olması, hükümetin politikalarını uygulamak ve devlet işlerini yürütmekle görevli olduğu anlamına gelir.",Kavramsal,216
Neden kuvvetler ayrılığı ilkesi önemlidir?,"Kuvvetler ayrılığı ilkesi, devlet gücünün farklı organlar arasında paylaştırılmasını ve bu organların birbirini denetlemesini sağlayarak, yetki kötüye kullanımını engeller ve demokratik bir yönetimi güvence altına alır.",Nedensel,216
