question,answer,question_type,page
Uygurların Hunlar ve Kök Türklerden farkı nedir?,"Uygurlar, Hunlar ve Kök Türklerden farklı olarak yerleşik hayata geçmişlerdir.",Olgusal,31
Uygurların yerleşik hayata geçmesinde hangi din etkili olmuştur ve bu dinin temel özellikleri nelerdir?,Uygurların yerleşik hayata geçmesinde Maniheizm dini etkili olmuştur. Bu din et yemeyi ve savaş yapmayı yasakladığı için konargöçer yaşam ve hayvancılık terk edilmiştir.,Nedensel,31
Türklerin İslamiyet'i kabul etmesinde rol oynamayan inanç özellikleri nelerdir?,"Ata ruhlarına tapılması, Türklerin İslamiyet'i kabul etmesinde rol oynamamıştır.",Olgusal,31
Dört Halife Dönemi'nin Cumhuriyet Devri olarak adlandırılmasının sebebi nedir?,Dört Halife Dönemi'nde halifeler seçimle işbaşına geldiği için bu döneme Cumhuriyet Devri adı verilmektedir.,Nedensel,31
Dört Halife Dönemi'nden sonra halifeliği saltanata dönüştüren devlet hangisidir?,Dört Halife Dönemi'nden sonra Emeviler halifeliği saltanata dönüştürmüşlerdir.,Olgusal,31
Verilen bilgiler İslam tarihinde hangi alanla ilgili bilgi vermektedir?,Verilen bilgiler İslam tarihinde siyasi alanla ilgili bilgi vermektedir.,Bağlamsal,31
Güneydoğu Anadolu Bölgesi ve çevresinde etkinlik göstermiş bir Türk beyliği hangisidir?,"Artuk Beyliği, Güneydoğu Anadolu Bölgesi ve çevresinde etkinlik göstermiş bir Türk beyliğidir.",Olgusal,31
Haçlı Seferlerine karşı mücadele eden Türk İslam hükümdarları arasında kim yer alır?,"Selahaddin Eyyubi, Haçlı Seferlerine karşı mücadele eden Türk İslam hükümdarları arasında yer alır.",Olgusal,31
Divan-ı Lugat-it Türk'ün Karahanlılar için önemi nedir?,"Divan-ı Lugat-it Türk, Karahanlılara ait önemli eserler arasında yer alır ve Türkçenin Arapça kadar zengin bir dil olduğunu kanıtlamak amacıyla yazılmıştır.",Kavramsal,31
Divan-ı Lugat-it Türk ile ilgili hangisi söylenemez?,"Divan-ı Lugat-it Türk ile ilgili ""Mutluluk bilgisi"" anlamına gelen bir isme sahiptir ifadesi söylenemez.",Analitik,31
Bu dokümanın başlığı nedir?,"Bu dokümanın başlığı 'SINIF, BİLİM, TEKNOLOJİ VE TOPLUM ÜNİTE 4' olarak belirtilmiştir.",Olgusal,32
Bu doküman ne ile ilgili olabilir?,"Bu doküman, sınıf ortamında bilim, teknoloji ve toplum arasındaki ilişkiyi veya bu konuların öğretimini ele alıyor olabilir.",Kavramsal,32
Bu dokümanı yayınlayan kurum hangisidir?,Bu doküman PRF YAYINLARI tarafından yayınlanmıştır.,Olgusal,32
Bu dokümanın içeriği neyi kapsıyor olabilir?,"Bu doküman, bilim, teknoloji ve toplum arasındaki etkileşimi kapsayan bir ders veya ünite içeriği olabilir.",Bağlamsal,32
Bu ünitenin amacı ne olabilir?,"Bu ünitenin amacı, öğrencilere bilim, teknoloji ve toplum arasındaki karmaşık ilişkileri anlamaları için bir çerçeve sunmak olabilir.",Nedensel,32
"Bu ünite, öğrencilerin hangi becerilerini geliştirmeyi hedefliyor olabilir?","Bu ünite, öğrencilerin bilimsel okuryazarlıklarını, teknolojik farkındalıklarını ve toplumla ilgili eleştirel düşünme becerilerini geliştirmeyi hedefliyor olabilir.",Yöntemsel,32
Bu ünite diğer ünitelerle nasıl karşılaştırılabilir?,"Bu ünite, bilim ve teknolojinin toplumsal etkilerini ele alması bakımından diğer ünitelerden ayrılabilir ve daha çok bu konulara odaklanabilir.",Analitik,32
"Bu ünite olmasaydı, öğrenciler neyi kaçırmış olurlardı?","Bu ünite olmasaydı, öğrenciler bilim, teknoloji ve toplum arasındaki bağlantıları ve bu bağlantıların önemini anlamakta eksik kalabilirlerdi.",Varsayımsal,32
Bu ünitenin sonunda öğrencilerin kazanımları neler olabilir?,"Bu ünitenin sonunda öğrenciler, bilimsel ve teknolojik gelişmelerin toplumsal etkilerini daha iyi anlayabilir ve bu konularda bilinçli kararlar verebilirler.",Yansıtıcı,32
"Neden bu ünite bilim, teknoloji ve toplum arasındaki ilişkiyi ele alıyor?","Bu ünite, öğrencilerin günümüz dünyasında bilim ve teknolojinin rolünü anlamaları ve bu konularda eleştirel bir bakış açısı geliştirmeleri için bu ilişkiyi ele alıyor.",Spekülatif,32
"İnsanların davranış biçimlerini anlamamıza, onları kırmamak için nasıl davranmamız gerektiğine yardımcı olan bilim dalı hangisidir?","Psikoloji bilimi, insanların davranışlarını anlamamıza, onlarla daha iyi iletişim kurmamıza ve ilişkilerimizi geliştirmemize yardımcı olur.",Olgusal,33
Napolyon'un Rusya seferinde başarısız olmasının temel sebebi nedir?,"Napolyon'un Rusya seferinde başarısız olmasının temel sebebi, şiddetli kış şartlarıdır. Bu durum, coğrafya biliminin savaşlar üzerindeki etkisini gösteren bir örnektir.",Nedensel,33
İlk Çağ'ın tarih ve kültürünün aydınlatılmasında paralar ve madalyonların önemi nedir?,"Paralar ve madalyonlar, ait oldukları toplumun ekonomik durumu, sanat anlayışı, yazı ve dilleri, siyasi yapısı, bilimsel ve kültürel özellikleri, teknolojik gelişimi ve yayılma alanı hakkında güvenilir bilgiler verirler. Bu nedenle İlk Çağ'ın tarih ve kültürünün aydınlatılmasında büyük öneme sahiptirler.",Kavramsal,33
Hukuk ile doğrudan ilgili olmayan meslek dalı hangisidir?,"Müfettişlik, hukuk ile dolaylı olarak ilgili olsa da, savcılık, avukatlık ve hakimlik gibi doğrudan hukuk mesleği değildir.",Olgusal,33
Eski kültürlerden kalan maddi kalıntıları inceleyerek geçmişi aydınlatan sosyal bilim dalı hangisidir?,"Arkeoloji, eski kültür ve uygarlıklardan kalan her türlü alet, malzeme, ev eşyaları ve sanat eserleri gibi maddi kalıntıları inceler. Kazı yöntemlerini kullanarak ortaya çıkardığı eserleri kültürel, sanatsal ve tarihsel yönden inceleyerek geçmişi aydınlatır.",Olgusal,33
Sosyal bilimler neyi kapsar?,"Sosyal bilimler, toplum olaylarını, insanın sosyal ve kültürel faaliyetleri konusunda araştırma ve inceleme yapan bilim dallarını kapsar. Her sosyal bilim dalı insan yaşamının farklı bir alanını inceler.",Tanımlayıcı,33
Tarih biliminin temel özellikleri nelerdir?,"Tarih bilimi, geçmişte yaşamış insan topluluklarının birbiriyle olan ilişkilerini yer ve zaman göstererek, sebep-sonuç ilişkisi içerisinde belgelere dayanarak anlatan sosyal bir bilimdir.",Listeleme,33
Coğrafya biliminin inceleme alanları nelerdir?,"Coğrafya bilimi, yeryüzüne bağlı olayları tanıtan, bunların oluş nedenlerini, dağılışlarını ve sonuçlarını araştıran, insanlarla olan karşılıklı etkileşimleri açıklayan bir bilimdir.",Listeleme,33
Sosyal bilimlerin toplum hayatına etkileri nelerdir?,"Sosyal bilim dallarında yapılan çalışmalar toplum hayatını farklı biçimlerde etkilemektedir. Toplumun yapısını anlamamıza, sorunlara çözüm üretmemize ve geleceği şekillendirmemize yardımcı olurlar.",Yansıtıcı,33
Arkeoloji biliminin kullandığı temel yöntem nedir?,Arkeoloji biliminin kullandığı temel yöntem kazı yöntemidir. Kazılar sayesinde toprak altındaki eserler gün yüzüne çıkarılır ve incelenir.,Yöntemsel,33
Nüzhet Gökdoğan'ın Türk bilim dünyasına katkıları nelerdir?,"Nüzhet Gökdoğan, Gök Mekaniği ve Astronomi alanlarında çalışmış, İstanbul Üniversitesi yerleşkesine bir gözlemevi kurdurmuş, Türk Matematik Derneği, Türk Üniversiteli Kadınlar Derneği ve Türk Astronomi Derneği'nin kurulmasına öncülük etmiş ve Astronomi bölümüne 46 yıl hizmet etmiştir.",Olgusal,34
Nüzhet Gökdoğan'ın hayatındaki önemli dönüm noktaları nelerdir?,"Nüzhet Gökdoğan'ın hayatındaki önemli dönüm noktaları arasında İstanbul'da doğup eğitiminin büyük bir bölümünü burada tamamlaması, Fransa'ya gitmesi, yurda döndüğünde İstanbul Üniversitesinde görev alması ve çeşitli bilimsel derneklerin kurulmasına öncülük etmesi sayılabilir.",Olgusal,34
