question,answer,question_type,page
Türk ordu teşkilatındaki onlu sistem ilk defa hangi Türk hükümdarı tarafından uygulanmıştır?,"Türk ordu teşkilatındaki onlu sistem, ilk defa Mete Han tarafından uygulanmıştır.",Olgusal,41
Onlu Sistem'in Türk tarihindeki önemi nedir?,"Onlu Sistem, Türk ordusunun ve Türk Kara Kuvvetlerinin kuruluş tarihi olarak kabul edilmiştir.",Kavramsal,41
Onlu Sistem'de en büyük birliğe ne ad veriliyordu ve kaç kişiden oluşuyordu?,Onlu Sistem'de en büyük birlik 10.000 kişilikti ve bu birliğe 'tümen' adı veriliyordu.,Olgusal,41
Sosyal bilgiler öğretmeninin 'Türk tarihinin ilk millî alfabesini hangi Türk devleti hazırlamıştır?' sorusuna doğru cevap veren öğrenci kimdir?,"Sosyal bilgiler öğretmeninin sorusuna doğru cevap veren öğrenci Uğur'dur, cevabı Kök Türk Devleti'dir.",Olgusal,41
Karahanlılar devrinde Türk kültürüne sağlanan katkılar nelerdir?,"Karahanlılar devrinde, özellikle Doğu Karahanlılar'ın hakimiyeti altındaki bölgelerde Türk kültürüne katkı sağlanmış, Türkçe edebi bir dil olmuş ve ilk defa bir Türk-İslam edebiyatı meydana gelmiştir.",Olgusal,41
Karahanlılarla ilgili olarak hangi yargılara ulaşılabilir?,Karahanlılarla ilgili olarak Türk-İslam medeniyetine katkı sağladıkları yargısına ulaşılabilir. Metinde ulusal kimliklerini tamamen kaybettiklerine veya merkezi yönetim anlayışını benimsediklerine dair bir bilgi bulunmamaktadır.,Analitik,41
Hudeybiye Antlaşması'nın hangi maddeleri doğrudan barışı sağlamaya yöneliktir?,Hudeybiye Antlaşması'nın 'Müslümanlar Mekke’yi ertesi yıl ziyaret edebilecek' ve 'Mekke ile Medine arasında on yıl savaş yapılmayacak' maddeleri doğrudan barışı sağlamaya yöneliktir.,Olgusal,41
Aşağıdaki eserlerden hangisi İslam öncesi Türk toplumlarına aittir?,"Kök Türk Abideleri, İslam öncesi Türk toplumlarına aittir.",Olgusal,41
Anadolu'da kurulan ilk Türk beyliklerinin Anadolu'nun fethine hizmetleri nelerdir?,"Anadolu’da kurulan ilk Türk beyliklerinin hükümdarları Anadolu’nun fethine hizmet ettiler. Bulundukları bölgeleri Bizans, Gürcü ve Ermenilere karşı korudular. Ayrıca Haçlılarla savaşarak yeni yurtların sahibi oldular.",Olgusal,41
Aşağıdakilerden hangisi Anadolu'da kurulan ilk Türk beyliklerine örnek gösterilemez?,"Osmanlı Beyliği, Anadolu'da kurulan ilk Türk beyliklerinden biri değildir. Diğer seçeneklerdeki beylikler (Çaka Beyliği, Artuklu Beyliği, Danişmend Beyliği) ilk beyliklerdendir.",Olgusal,41
