question,answer,question_type,page
Bu görevin amacı nedir?,"Bu görevin amacı, verilen metinden yola çıkarak yüksek kaliteli soru-cevap çiftleri oluşturmaktır.",Olgusal,171
Soru-cevap çiftleri oluşturulurken hangi hususlara dikkat edilmelidir?,"Soru-cevap çiftleri oluşturulurken dil tutarlılığı, soru çeşitliliği, zorluk dengesi, yanıt hassasiyeti, bağlam farkındalığı ve tekrardan kaçınma gibi hususlara dikkat edilmelidir.",Yöntemsel,171
Neden farklı türde sorular oluşturulması önemlidir?,"Farklı türde sorular oluşturulması, metnin daha kapsamlı bir şekilde anlaşılmasını sağlamak ve çeşitli düşünme becerilerini teşvik etmek için önemlidir.",Kavramsal,171
Yanıt hassasiyeti neden önemlidir ve nasıl sağlanmalıdır?,"Yanıt hassasiyeti, doğru ve özlü bilgiler sunarak okuyucunun konuyu anlamasına yardımcı olur. Sağlanan içeriğe dayalı özlü ve doğru yanıtlar vererek, ancak yanıtların çok kısa olmamasını sağlayarak sağlanır.",Nedensel,171
Bağlam farkındalığı neden gereklidir?,"Bağlam farkındalığı, soruların ve cevapların metnin genel anlamı ve amacı ile uyumlu olmasını sağlar, böylece bilgi daha anlamlı hale gelir.",Kavramsal,171
Oluşturulacak soru türlerine örnekler nelerdir?,"Oluşturulacak soru türlerine olgusal, kavramsal, bağlamsal, nedensel, yöntemsel, analitik, varsayımsal, yansıtıcı ve spekülatif sorular örnek olarak verilebilir.",Listeleme,171
Tekrardan kaçınmanın önemi nedir?,"Tekrardan kaçınmak, her sorunun benzersiz ve yeni bir bakış açısı sunmasını sağlayarak bilginin verimliliğini ve etkisini artırır.",Kavramsal,171
Eğer yanıtlar çok kısa olursa ne gibi sorunlar ortaya çıkabilir?,"Eğer yanıtlar çok kısa olursa, okuyucu konuyu tam olarak anlamayabilir ve gerekli bağlam eksik kalabilir.",Varsayımsal,171
Bu görevde 'zorluk dengesi' ne anlama gelir?,"'Zorluk dengesi', basit, orta ve karmaşık soruları dahil ederek farklı seviyelerdeki okuyucuların içeriği anlayabilmesini sağlamak anlamına gelir.",Kavramsal,171
Soru-cevap çiftleri oluşturulurken metnin diline uyulmaması durumunda ne gibi sorunlar yaşanabilir?,"Soru-cevap çiftleri oluşturulurken metnin diline uyulmaması durumunda anlam kayıpları yaşanabilir, yanlış anlaşılmalar ortaya çıkabilir ve iletişimin etkinliği azalabilir.",Analitik,171
