question,answer,question_type,page
Haritada hangi okyanuslar gösterilmiştir?,"Haritada Büyük Okyanus, Hint Okyanusu ve Umman Okyanusu gösterilmiştir.",Olgusal,81
Haritada hangi denizler gösterilmiştir?,Haritada Karadeniz ve Hazar Denizi gösterilmiştir.,Olgusal,81
Haritada gösterilen yollar nelerdir?,"Haritada Baharat Yolu, İpek Yolu ve Kral Yolu gösterilmiştir.",Olgusal,81
Bu harita ne tür bir coğrafi bilgiyi temsil etmektedir?,"Bu harita, coğrafi konumları (okyanuslar, denizler) ve tarihi ticaret yollarını temsil etmektedir.",Kavramsal,81
Haritada belirtilen 'Km' neyi ifade etmektedir?,"'Km', harita üzerindeki mesafelerin ölçeğini kilometre cinsinden ifade etmektedir.",Olgusal,81
"Baharat Yolu, İpek Yolu ve Kral Yolu'nun ortak özelliği nedir?","Baharat Yolu, İpek Yolu ve Kral Yolu'nun ortak özelliği, tarihte önemli ticaret yolları olmalarıdır.",Analitik,81
Bu haritanın amacı ne olabilir?,"Bu haritanın amacı, öğrencilere veya ilgili kişilere coğrafi konumları ve tarihi ticaret yollarını görsel olarak göstermek olabilir.",Yansıtıcı,81
Haritada Umman Okyanusu'nun belirtilmesi neden önemlidir?,"Umman Okyanusu, özellikle Baharat Yolu üzerindeki deniz ticaretinde önemli bir rol oynadığı için haritada belirtilmesi önemlidir.",Bağlamsal,81
Haritada gösterilen yolların günümüzdeki önemi nedir?,"Haritada gösterilen yolların günümüzdeki doğrudan ticari önemi azalmış olsa da, kültürel ve tarihi miras açısından hala önemlidirler ve turizm açısından değerlidirler.",Yansıtıcı,81
Bu haritada hangi tür projeksiyon kullanılmış olabilir?,"Bu haritada kullanılan projeksiyon türü belirtilmemiştir, ancak haritanın amacına ve kapsadığı alana bağlı olarak farklı projeksiyonlar kullanılmış olabilir. Örneğin, dünya haritası olmadığı için silindirik projeksiyon kullanılmasına gerek yoktur.",Varsayımsal,81
Harita hangi dönemin İslam dünyasının yayılışını göstermektedir?,"Harita, Hz. Muhammed Dönemi (610 - 632), Dört Halife Dönemi (632 - 661), Emeviler Dönemi (661 - 750) ve Abbasiler Dönemi (750 - 12581) olmak üzere İslamiyet'in farklı dönemlerdeki yayılışını göstermektedir.",Olgusal,82
Dört Halife Dönemi'nin İslamiyet'in yayılışı açısından önemi nedir?,"Dört Halife Dönemi (632 - 661), İslamiyet'in hızla yayıldığı ve birçok bölgenin fethedildiği bir dönemdir. Bu dönemde fethedilen bölgeler haritada gösterilmektedir.",Kavramsal,82
"Haritada yer alan 'K, G, D, B' kısaltmaları neyi ifade ediyor olabilir?","Haritada yer alan 'K, G, D, B' kısaltmaları muhtemelen harita üzerindeki yönleri (Kuzey, Güney, Doğu, Batı) ifade etmektedir.",Bağlamsal,82
Emeviler Dönemi'nde İslamiyet'in yayılmasının sebepleri neler olabilir?,"Emeviler Dönemi'nde (661 - 750) İslamiyet'in yayılmasının sebepleri arasında güçlü bir merkezi yönetim, etkili bir ordu ve fethedilen bölgelerdeki insanlara sağlanan bazı avantajlar sayılabilir.",Nedensel,82
İslamiyet'in yayılışını gösteren bu haritayı oluşturmak için hangi adımlar izlenmiş olabilir?,"İslamiyet'in yayılışını gösteren bu haritayı oluşturmak için öncelikle tarihi kaynaklardan fetihler ve yayılış güzergahları tespit edilmiş, daha sonra bu bilgiler harita üzerine işlenmiş ve farklı dönemler farklı renklerle gösterilmiş olabilir.",Yöntemsel,82
Dört Halife Dönemi ve Emeviler Dönemi'ndeki fetihleri karşılaştırırsak ne gibi farklılıklar görebiliriz?,"Dört Halife Dönemi'ndeki fetihler daha çok Arap Yarımadası ve çevresine odaklanırken, Emeviler Dönemi'nde İslamiyet daha geniş coğrafyalara, örneğin Kuzey Afrika ve İspanya'ya yayılmıştır.",Analitik,82
Abbasiler Dönemi'nde fetihler devam etmeseydi İslam dünyası nasıl etkilenirdi?,"Abbasiler Dönemi'nde (750 - 12581) fetihlerin devam etmemesi durumunda İslam dünyası siyasi ve kültürel olarak daha farklı bir yönde gelişebilir, İslam medeniyetinin yayılımı ve etkisi sınırlı kalabilirdi.",Varsayımsal,82
İslamiyet'in yayılışının günümüz dünyası üzerindeki etkileri nelerdir?,"İslamiyet'in yayılışının günümüz dünyası üzerindeki etkileri arasında geniş bir coğrafyada İslam kültürünün ve medeniyetinin izlerinin bulunması, İslam dinine mensup milyonlarca insanın varlığı ve İslam ülkelerinin dünya siyasetindeki rolü sayılabilir.",Yansıtıcı,82
Neden bazı bölgelerde İslamiyet diğer bölgelere göre daha hızlı yayılmıştır?,"Bazı bölgelerde İslamiyet'in daha hızlı yayılmasının nedenleri arasında siyasi istikrarsızlık, yerel halkın dini inançlara açık olması, ticari ilişkiler ve Müslüman tüccarların etkisi sayılabilir.",Spekülatif,82
Haritada gösterilen İslamiyet'in yayılış dönemlerini kronolojik sıraya göre listeleyin.,"Haritada gösterilen İslamiyet'in yayılış dönemleri kronolojik sıraya göre şöyledir: 1) Hz. Muhammed Dönemi (610 - 632), 2) Dört Halife Dönemi (632 - 661), 3) Emeviler Dönemi (661 - 750), 4) Abbasiler Dönemi (750 - 12581).",Listeleme,82
Haritada hangi denizler gösterilmiştir?,"Haritada Karadeniz, Akdeniz ve Ege Denizi gösterilmiştir.",Olgusal,83
Haritada belirtilen beylikler hangileridir?,"Haritada Saltuklular, Mengücekliler, Danişmentliler ve Musul Atabeyliği belirtilmiştir.",Listeleme,83
Miryakefalon Savaşı hangi yılda gerçekleşmiştir ve harita ile ilişkisi nedir?,Miryakefalon Savaşı 1176 yılında gerçekleşmiştir ve Anadolu Selçuklu Devleti'nin bu savaş sırasındaki veya sonrasındaki topraklarını gösteren bir haritadır.,Bağlamsal,83
Haritada hangi imparatorluklar gösterilmiştir?,Haritada Doğu Roma İmparatorluğu (Bizans) ve Trabzon Rum İmparatorluğu gösterilmiştir.,Olgusal,83
Haritada gösterilen şehirlerden kaç tanesi günümüzde Türkiye sınırları içindedir?,Haritada gösterilen şehirlerin büyük çoğunluğu günümüzde Türkiye sınırları içindedir. Erivan hariç diğer tüm şehirler günümüz Türkiye sınırları içerisindedir.,Analitik,83
Haritadaki devletlerden hangisi Anadolu Selçuklu Devleti ile komşu olmuştur?,"Haritaya göre Anadolu Selçuklu Devleti; Doğu Roma İmparatorluğu (Bizans), Trabzon Rum İmparatorluğu, İlhanlılar, Kıbrıs Krallığı ve diğer beylikler ile komşu olmuştur.",Çıkarımsal,83
Haritada hangi adalar belirtilmiştir?,Haritada Rodos Adası belirtilmiştir.,Olgusal,83
Haritada gösterilen devletlerin Anadolu Selçuklu Devleti ile ilişkileri hakkında neler söylenebilir?,"Haritada gösterilen devletlerden bazıları Anadolu Selçuklu Devleti ile komşu olmuş, bazıları ise siyasi veya askeri çatışmalar yaşamış olabilir. Örneğin, Doğu Roma İmparatorluğu (Bizans) ile Miryakefalon Savaşı yapılmıştır.",Yansıtıcı,83
Haritada hangi nehirler gösterilmiştir?,"Haritada Fırat, Dicle, Ceyhan, Seyhan, Sakarya, Kızılırmak ve Yeşilırmak nehirleri gösterilmiştir.",Listeleme,83
Haritanın genel amacı nedir?,"Haritanın genel amacı, Anadolu Selçuklu Devleti'nin coğrafi sınırlarını, komşularını ve önemli şehirlerini göstermektir.",Kavramsal,83
Türkiye Fiziki Haritası neyi gösterir?,"Türkiye Fiziki Haritası, Türkiye'nin yeryüzü şekillerini, yükseltilerini ve su kaynaklarını gösterir.",Olgusal,84
Fiziki haritalarda renkler ne anlama gelir?,"Fiziki haritalarda renkler, yükselti basamaklarını ve derinlikleri ifade eder. Genellikle yeşil alçak yerleri, kahverengi yüksek yerleri ve mavi su kütlelerini gösterir.",Kavramsal,84
Türkiye Fiziki Haritası'nda hangi yeryüzü şekilleri görülebilir?,"Türkiye Fiziki Haritası'nda dağlar, ovalar, platolar, vadiler, akarsular, göller ve denizler gibi çeşitli yeryüzü şekilleri görülebilir.",Listeleme,84
Türkiye'nin yükselti dağılımı fiziki haritadan nasıl anlaşılır?,"Türkiye'nin yükselti dağılımı, haritadaki renklerin dağılımına bakılarak anlaşılır. Kahverengi tonlarının yoğun olduğu yerler yüksek, yeşil tonlarının yoğun olduğu yerler alçak alanları gösterir.",Yöntemsel,84
Türkiye fiziki haritasında denizlerin derinliği nasıl gösterilir?,"Denizlerin derinliği genellikle mavi tonları ile gösterilir. Açık mavi sığ suları, koyu mavi ise derin suları ifade eder.",Olgusal,84
Türkiye'nin batı ve doğu bölgelerinin fiziki özellikleri harita üzerinde nasıl farklılık gösterir?,"Türkiye'nin batı bölgeleri genellikle daha alçak ve ovalık alanlardan oluşurken, doğu bölgeleri daha yüksek ve dağlık alanlardan oluşur. Bu farklılık harita üzerinde renk tonları ile belirginleşir.",Analitik,84
"Türkiye fiziki haritası, iklim hakkında bilgi verir mi?","Doğrudan iklim hakkında bilgi vermez, ancak yeryüzü şekillerini gösterdiği için iklimin dağılımı hakkında dolaylı çıkarımlar yapılabilir. Örneğin, dağlık bölgelerde daha sert iklim koşulları beklenirken, kıyı bölgelerinde daha ılıman iklim koşulları beklenebilir.",Yansıtıcı,84
Türkiye fiziki haritasında bir akarsuyun kaynağı ve döküldüğü yer nasıl tespit edilir?,Akarsuyun kaynağı genellikle daha yüksek rakımlı bölgelerde (kahverengi tonlarında) bulunur ve döküldüğü yer ise deniz veya göl gibi su kütleleridir (mavi tonlarında).,Yöntemsel,84
Türkiye'de deprem riskinin yüksek olduğu bölgeler fiziki harita ile ilişkilendirilebilir mi? Neden?,"Evet, dolaylı olarak ilişkilendirilebilir. Fay hatları genellikle dağlık ve engebeli arazilerde bulunur. Fiziki harita bu tür yeryüzü şekillerini gösterdiği için, deprem riskinin yüksek olduğu bölgeler hakkında ipuçları verebilir.",Varsayımsal,84
