question,answer,question_type,page
Ülkemizin yerleşim yeri olarak tercih edilme nedenleri nelerdir?,"Ülkemizin yerleşim yeri olarak tercih edilme nedenleri arasında iklim, yeryüzü şekilleri, bitki örtüsü, yer üstü ve yer altı kaynakları, tarıma ve ulaşıma uygunluk gibi çeşitli unsurlar bulunmaktadır.",Olgusal,106
Şiirde Anadolu'nun hangi şehirlerinden bahsedilmektedir?,"Şiirde Silifke, Bolu, Sürmene, Daday, Hatay, Çukurova, Aydın, Mersin, Isparta, Elbistan ve İstanbul gibi şehirlerden bahsedilmektedir.",Olgusal,106
Şiirde bahsi geçen Sultan Dağı'nın hangi özelliği vurgulanmaktadır?,Şiirde Sultan Dağı'nın benek benek karla kaplı olduğu vurgulanmaktadır.,Olgusal,106
Çukurova'nın hangi özelliği şiirde ön plana çıkarılmaktadır?,"Çukurova'nın, bahar ayında cennet gibi olduğu belirtilmektedir.",Olgusal,106
İstanbul'un tarif edilmesinin zor olduğu neden belirtilmektedir?,İstanbul'un iki kıtayı birleştiren Boğaz'a sahip olması ve eşsiz özelliklerinden dolayı tarif edilmesinin zor olduğu belirtilmektedir.,Nedensel,106
Şiirde geçen 'Dadaşların oynadığı bar' ifadesi hangi yöreye aittir?,'Dadaşların oynadığı bar' ifadesi Erzurum ve çevresine aittir.,Bağlamsal,106
Şiirde ilkbaharın Anadolu'ya gelişi nasıl tasvir edilmektedir?,"Şiirde ilkbaharın Anadolu'ya gelişi, doğanın canlanması, çiçeklerin açması, her yerin yeşillenmesi ve kuşların cıvıltılarıyla tasvir edilmektedir.",Kavramsal,106
Ülkemizin fiziki özelliklerinin yerleşim yerlerini nasıl etkilediğine dair bir örnek veriniz.,"Ülkemizde tarıma elverişli ovaların ve uygun iklim koşullarının olduğu bölgeler, tarih boyunca yoğun yerleşim görmüştür. Örneğin, Çukurova ve Ege Bölgesi gibi.",Analitik,106
Şiirde geçen yörelerin ekonomik faaliyetleri hakkında ne gibi çıkarımlar yapılabilir?,"Şiirde geçen yörelerin ekonomik faaliyetleri hakkında tarım (nar, gül, çayır, çimen), hayvancılık (yaylalar) ve turizm (Çamlıca, Boğaz) gibi çıkarımlar yapılabilir.",Çıkarımsal,106
Şiirde bahsedilen şehirlerin hangilerinde turizm faaliyetleri yoğun olarak görülmektedir?,"Şiirde bahsedilen şehirlerden İstanbul, Mersin, Hatay ve Isparta'da turizm faaliyetleri yoğun olarak görülmektedir.",Olgusal,106
