question,answer,question_type,page
Türkiye ile Gürcistan arasındaki ilişkilerin temelinde hangi unsurlar bulunmaktadır?,"Türkiye ile Gürcistan arasındaki ilişkiler, ülkelerin karşılıklı çıkarları doğrultusunda sürdürülmektedir.",Olgusal,251
Türkiye'nin Gürcistan ile olan ticari ilişkisindeki rolü nedir?,"Türkiye, Gürcistan'ın en büyük ticaret ortağıdır.",Olgusal,251
Türkiye ile Gürcistan arasındaki bağlantıyı sağlayan sınır kapıları hangileridir?,"Türkiye ile Gürcistan arasındaki bağlantı Aktaş, Türkgözü ve Sarp sınır kapılarından sağlanmaktadır.",Listeleme,251
Türkiye-Gürcistan ilişkilerinde Ahıska Türklerinin önemi nedir?,Türkiye-Gürcistan ilişkilerindeki en önemli konulardan birini Ahıska Türklerinin ana vatanlarına geri dönüşü oluşturmaktadır ve Türkiye bu konuyu yakından takip etmektedir.,Kavramsal,251
Türkiye ile Gürcistan arasında imzalanan Kültürel İş Birliği Programı hangi yılları kapsamaktadır ve neyi amaçlamaktadır?,Türkiye ile Gürcistan arasında 2024-2028 yılları için Kültürel İş Birliği Programı imzalandı. İki ülke topraklarındaki Osmanlı ve Gürcistan kültürel mirasının korunmasına yönelik çalışmalar yapılacaktır.,Olgusal,251
Türkiye'nin Irak ile ilişkilerinde Türkmenlerin rolü nedir?,"Türkiye, Irak ile arasında bir dostluk köprüsü olarak gördüğü Türkmenlerin durumunu yakından takip etmektedir ve Türkmenlerin Irak’ın yönetiminde daha fazla yer almasını desteklemektedir.",Kavramsal,251
Türkiye'nin Irak'taki terör örgütleriyle mücadeleye katkısı nasıl olmuştur?,"Türkiye, Uluslararası Koalisyonun üyesi olarak Irak’ın terör örgütleriyle mücadelesine büyük katkı sağlamıştır.",Olgusal,251
Türkiye ile Irak arasındaki bağlantı hangi sınır kapısından sağlanmaktadır?,Türkiye ile Irak arasındaki bağlantı Habur Sınır Kapısı’ndan sağlanmaktadır.,Olgusal,251
Türkiye'nin Irak ile kültürel ilişkilerini geliştirmek için TİKA aracılığıyla Kerkük'te ne yapılmıştır?,Türk İş Birliği Kalkınma Ajansı (TİKA) Kerkük’te bir gençlik merkezi kurdu.,Olgusal,251
Türkiye'nin Irak'a ihraç ettiği başlıca ürünlerden üç tanesi nelerdir?,"Türkiye'nin Irak'a ihraç ettiği başlıca ürünlerden üç tanesi ayçiçeği ve pamuk yağı, mücevherci eşyası ve aksamı, buğday unudur.",Listeleme,251
Türkiye ile İran arasındaki ilişkilerin geliştirilmesinde hangi ilkeler esas alınmaktadır?,"Türkiye ile İran arasındaki ilişkilerin geliştirilmesinde iç işlerine karışmama, karşılıklı saygı ve iyi komşuluk ilkeleri esas alınmaktadır.",Olgusal,252
2022 yılında İran'dan Türkiye'ye gelen turist sayısı ne kadardır?,2022 yılında İran'dan Türkiye'ye gelen turist sayısı iki milyonun üzerindedir.,Olgusal,252
Türkiye ile İran arasındaki en önemli sınır kapısı hangisidir?,Türkiye ile İran arasındaki en önemli sınır kapısı Gürbulak Sınır Kapısı'dır.,Olgusal,252
Türkiye'nin İran'dan ithal ettiği başlıca ürünler nelerdir?,"Türkiye'nin İran'dan ithal ettiği başlıca ürünler petrol ve petrol ürünleri, doğal gaz, plastik ürünler ve gübredir.",Listeleme,252
"Suriye'de 2011 yılında başlayan iç karışıklıklar, Türkiye-Suriye ilişkilerini nasıl etkilemiştir?","Suriye'de 2011 yılında başlayan iç karışıklıklar, Suriye'nin ve bölgenin gündemini yeniden belirlemiş ve Türkiye'nin bu ülkeyle olan ikili ilişkilerini etkilemiştir.",Bağlamsal,252
Türkiye'nin Suriye politikasının temelini neler oluşturmaktadır?,"Türkiye'nin Suriye politikasının temelini Suriye'nin toprak bütünlüğünün ve birliğinin korunması, savaşın durdurulması ve Suriye halkının meşru taleplerinin karşılanması oluşturmaktadır.",Olgusal,252
"Türkiye, Suriye halkına verdiği destekte hangi gruba özel önem vermektedir?","Türkiye, Suriye halkına verdiği destekte Suriyeli Türkmenlere özel ve öncelikli konuma sahiptir.",Olgusal,252
Türkiye ile Suriye arasındaki bağlantı hangi sınır kapılarından sağlanmaktadır?,"Türkiye ile Suriye arasındaki bağlantı Yayladağı, Cilvegözü ve Mürşitpınar sınır kapılarından sağlanmaktadır.",Olgusal,252
Türkiye'nin Suriye'ye ihraç ettiği başlıca ürünler nelerdir?,"Türkiye'nin Suriye'ye ihraç ettiği başlıca ürünler meyve, sebze, tuz, sülfür, pamuk, petrol ürünleri, kahve, baharat, demir-çelik ürünleridir.",Listeleme,252
Türkiye'nin komşu ülkelerle ilişkileri hakkında daha fazla bilgi edinmek için hangi web sitesi ziyaret edilebilir?,Türkiye'nin komşu ülkelerle ilişkileri hakkında daha fazla bilgi edinmek için T.C. Dışişleri Bakanlığının www.mfa.gov.tr genel ağ adresi ziyaret edilebilir.,Yöntemsel,252
Türkiye'nin komşularıyla ilişkilerinde üzerinde durduğu en önemli nokta nedir?,"Metinde bu sorunun cevabı için boşluk bırakılmış, ancak metin içinde doğrudan bir cevap verilmemiştir. Bu sorunun cevabı, öğrencinin kendi bilgisini ve analizini kullanarak doldurması beklenmektedir.",Olgusal,253
"Ülkemizin komşu ülkelerle sosyal, kültürel, ekonomik ve siyasi alandaki ilişkilerinden hangisi daha önemlidir? Nedenleriyle birlikte açıklayınız.","Metinde bu sorunun cevabı için boşluk bırakılmış, ancak metin içinde doğrudan bir cevap verilmemiştir. Bu sorunun cevabı, öğrencinin kendi bilgisini ve analizini kullanarak, nedenleriyle birlikte doldurması beklenmektedir.",Analitik,253
Yetkili bir görevde olsaydınız komşu ülkelerle ilişkiler konusunda nasıl bir politika izlerdiniz?,"Metinde bu sorunun cevabı için boşluk bırakılmış, ancak metin içinde doğrudan bir cevap verilmemiştir. Bu sorunun cevabı, öğrencinin kendi düşüncelerini ve olası stratejilerini açıklamasını gerektirmektedir.",Varsayımsal,253
Metinde numaralandırılmış ülkelerden hangileri Güney komşularımızdır?,Metinde numaralandırılmış ülkelerden Güney komşularımız Suriye (4) ve Irak (6)'tır.,Olgusal,253
Metinde numaralandırılmış ülkelerden hangileri Türk Cumhuriyetleridir?,"Metinde numaralandırılmış ülkelerden Türk Cumhuriyetleri Azerbaycan (1), Kırgızistan (2), Kazakistan (3), Türkmenistan (8) ve Özbekistan (9)'dır.",Listeleme,253
Metinde bahsedilen sınır komşularımız hangileridir?,"Metinde numaralandırılmış ülkelerden sınır komşularımız Azerbaycan (1), Suriye (4), İran (5), Irak (6), Gürcistan (7), Bulgaristan (10) ve Yunanistan (11)'dır.",Listeleme,253
Komşu ülkelerle ilişkilerin önemi nedir?,"Metinde komşu ülkelerle ilişkilerin önemi doğrudan belirtilmemiştir, ancak sosyal, kültürel, ekonomik ve siyasi alanlardaki ilişkilerin değerlendirilmesi istenerek, bu ilişkilerin çok boyutlu ve önemli olduğu vurgulanmaktadır.",Kavramsal,253
Türkiye'nin komşularıyla ilişkilerinde hangi faktörler etkili olabilir?,"Metin bu faktörlere doğrudan değinmemektedir, ancak öğrencinin coğrafi konum, tarihi bağlar, ekonomik çıkarlar ve siyasi istikrar gibi faktörleri göz önünde bulundurarak cevap vermesi beklenmektedir.",Analitik,253
Komşu ülkelerle ilişkilerde yaşanabilecek olası sorunlar nelerdir?,"Metin olası sorunlara doğrudan değinmemektedir, ancak öğrencinin sınır anlaşmazlıkları, ticari rekabet, kültürel farklılıklar ve siyasi gerilimler gibi sorunları düşünerek cevap vermesi beklenmektedir.",Varsayımsal,253
Kuzey Kıbrıs Türk Cumhuriyeti listede olmasına rağmen neden diğer Türk Cumhuriyetleri ile aynı kategoride değerlendirilmemiştir?,"Kuzey Kıbrıs Türk Cumhuriyeti, diğer Türk Cumhuriyetleri gibi bağımsız bir devlet olarak uluslararası alanda tanınmamaktadır. Bu nedenle ayrı bir şekilde listelenmiştir.",Analitik,253
Türkiye'nin başlıca yer altı ve yer üstü kaynakları nelerdir?,"Türkiye'nin başlıca kaynakları toprakları, ormanları, suları ve madenleridir.",Olgusal,254
İhracat ve ithalat neden bütün ülkeler için zorunludur?,"İhracat ve ithalat, ülkelerin ihtiyaç fazlası ürünleri satarak gelir elde etmeleri ve kendi kaynaklarıyla karşılayamadıkları ürünleri temin etmeleri için zorunludur.",Kavramsal,254
Yerli malı kullanarak ülke kalkınmasına nasıl katkı sağlanır?,"Yerli malı kullanarak, ülke kaynaklarının değerlendirilmesine katkıda bulunulur ve başka ülkelere döviz ödeyerek ürün alımının azaltılması sağlanır.",Yöntemsel,254
Türkiye hangi alanlarda zengin kaynaklara sahiptir?,"Türkiye özellikle gıda, tarım ve hayvancılık açısından zengin kaynaklara sahiptir.",Olgusal,254
Sebze ve meyve üretimi neden ihraç edilen ürünler arasındadır?,"Sebze ve meyve üretimi, Türkiye'nin ihtiyacından fazla olduğu için ihraç edilen ürünler arasındadır.",Nedensel,254
2024 Nisan ayında en fazla ithalat yapılan sektör hangisidir?,"2024 Nisan ayında en fazla ithalat yapılan sektör, mineral yakıtlar, mineral yağlar ve bunların damıtılmasından elde edilen ürünler, mineral mumlardır.",Olgusal,254
2024 Nisan ayında en fazla ihracat yapılan sektör hangisidir?,"2024 Nisan ayında en fazla ihracat yapılan sektör, motorlu kara taşıtları, traktörler, bisikletler, motosikletler ve diğer kara taşıtları, bunların parçalarıdır.",Olgusal,254
Mart 2024'te Türkiye'nin en fazla ihracat yaptığı ülke hangisidir?,"Mart 2024'te Türkiye'nin en fazla ihracat yaptığı ülke Almanya'dır, ancak diğer ülkelerin toplam ihracat içindeki payı Almanya'dan daha fazladır.",Olgusal,254
Mart 2024'te Türkiye'nin en fazla ithalat yaptığı ülke hangisidir?,"Mart 2024'te Türkiye'nin en fazla ithalat yaptığı ülke Rusya'dır, ancak diğer ülkelerin toplam ithalat içindeki payı Rusya'dan daha fazladır.",Olgusal,254
İthal ürünlerin etiketlerini incelediğimizde en çok hangi ülkelerin adına rastlarız? Bu durum Türkiye'nin hangi ülkelerle daha yoğun ekonomik ilişkiler içinde olduğunu gösterir?,"İthal ürünlerin etiketlerinde en çok Rusya, Çin ve Almanya gibi ülkelerin adına rastlarız. Bu durum, Türkiye'nin bu ülkelerle daha yoğun ithalat ilişkileri içinde olduğunu gösterir.",Analitik,254
Türkiye'nin e-ticaret yoluyla ihracat yaptığı başlıca bölgeler nerelerdir?,"Türkiye, coğrafi konumunun avantajlarından yararlanarak e-ticaret yoluyla Avrupa, Türk Cumhuriyetleri ve Orta Doğu'daki ülkelere ihracat yapmaktadır.",Olgusal,255
E-ticaretin ülkeler arası ekonomik ilişkileri nasıl etkilediği metinde açıklanmıştır?,"Bilgi teknolojilerinin sürekli gelişmesi, ülkeler arası ekonomik ilişkileri geliştirmiş ve hatta zorunlu hale getirmiştir.",Kavramsal,255
Sanayi devriminin ticaret üzerindeki etkisi nedir?,"Sanayi devrimiyle birlikte üretimin fabrikalarda yapılmaya başlanması ve ulaşımdaki gelişmeler, ülkeler ve bölgeler arasında ürün ve hizmet alışverişini artırmıştır.",Nedensel,255
Türkiye'nin hangi alanlarda ithalatının daha fazla olması beklenir ve neden?,"Metinde belirtildiğine göre Türkiye'nin teknolojik ürünler, mineral yakıtlar ve enerji gibi alanlarda ithalatının daha fazla olması beklenir. Bunun nedeni ülkenin bu alanlarda önemli eksikliklerinin olması ve enerji bakımından dışa bağımlı olmasıdır.",Analitik,255
E-ticaretin avantajları nelerdir?,"E-ticaret, sanal ortamda mağazalardan alışveriş yapma imkanı sunarak tüketicilere kolaylık sağlar ve Türkiye'nin coğrafi konum avantajını kullanarak ihracatı artırır.",Listeleme,255
Türkiye'nin kaynakları göz önüne alındığında hangi alanlarda ihracatının daha fazla olması beklenir?,"Metin, Türkiye'nin hangi alanlarda ihracatının daha fazla olması beklendiğine dair doğrudan bir bilgi vermemektedir. Ancak, yeterli kaynaklara sahip olduğu alanlarda üretimini ihraç ettiği belirtilmektedir. Bu sorunun cevabı 254. sayfadaki verilere bakılarak bulunabilir.",Çıkarımsal,255
Türkiye'nin dış ticaretinde ilk sıralarda yer alan ülkelerle ilişkilerini analiz etmenin önemi nedir?,"Türkiye'nin dış ticaretinde ilk sıralarda yer alan ülkelerle ilişkilerini analiz etmek, ülkenin ekonomik durumunu ve dış ticaret stratejilerini anlamak açısından önemlidir.",Yansıtıcı,255
E-ticaret alışverişlerinde nelere dikkat edilmelidir?,"Metin, e-ticaret alışverişlerinde nelere dikkat edilmesi gerektiği konusunda doğrudan bir bilgi vermemektedir. Ancak, çevredeki insanların e-ticaret yoluyla ne tür ürünler satın aldığı sorusuyla bu konuya dikkat çekilmektedir. Bu sorunun cevabı için ek bilgi veya deneyim gerekebilir.",Yöntemsel,255
Türkiye neden enerji bakımından dışa bağımlıdır?,"Türkiye, metinde belirtildiğine göre enerji bakımından dışa bağımlıdır, çünkü enerji alanında yeterli kaynaklara sahip değildir.",Nedensel,255
Metinde e-ticaretin tanımı nasıl yapılmıştır?,"Metinde e-ticaret, internet aracılığıyla yapılan alışveriş işlemleridir şeklinde tanımlanmıştır.",Olgusal,255
