question,answer,question_type,page
Hz. Muhammed Dönemi'nde tüm Araplar Müslümanlığı kabul etmiş midir?,"Hayır, Hz. Muhammed Dönemi'nde tüm Araplar Müslümanlığı kabul etmemiştir. Bu, ilgili dönemle ilgili yanlış bir bilgidir.",Olgusal,71
Türkler ve Müslüman Araplar ilk ne zaman komşu olmuşlardır?,"Türkler ve Müslüman Araplar, Hz. Ömer döneminde komşu olmuşlardır.",Olgusal,71
Talas Savaşı'nda Türkler kimleri desteklemiştir?,"Talas Savaşı'nda Türkler, Araplara karşı komşuları olan Çinlileri desteklememişlerdir. Aksine Araplarla birlikte Çinlilere karşı savaşmışlardır.",Olgusal,71
İslamiyet'i resmi din olarak ilan eden ilk Orta Asya Türk devleti hangisidir?,İslamiyet'i resmi din olarak ilan eden ilk Orta Asya Türk devleti Karahanlılar'dır.,Olgusal,71
İpek ve Baharat yollarının hangi alanda insanlara faydalı olduğu söylenemez?,"İpek ve Baharat yollarının savunma alanında insanlara faydalı olduğu söylenemez. Bu yollar ekonomik, haberleşme ve kültürel alanlarda fayda sağlamıştır.",Analitik,71
"Hz. Ömer Dönemi'nde siyasi, hukuki ve sosyal alanlarda düzenlemelere ihtiyaç duyulmasının en önemli nedeni nedir?","Hz. Ömer Dönemi'nde siyasi, hukuki ve sosyal alanlarda düzenlemelere ihtiyaç duyulmasının en önemli nedeni ülke sınırlarının genişlemesidir.",Nedensel,71
Emeviler Dönemi'nde yönetimde nasıl bir değişiklik olmuştur?,Emeviler Dönemi'nde yönetim bir ailenin hakimiyetine geçmiştir.,Olgusal,71
Nizamülmülk'ün Siyasetname adlı eseri ne hakkındadır?,Nizamülmülk'ün Siyasetname adlı eseri devlet yönetimi hakkındadır ve devlet yöneticilerine ülkenin nasıl yönetilmesi gerektiği ile ilgili bilgiler ve tavsiyeler içerir.,Kavramsal,71
Büyük Selçuklu Devleti'nin Türk-İslam birliğini kurduğu doğru mudur?,"Hayır, Büyük Selçuklu Devleti tüm İslam devletlerini bir bayrak altında toplayarak Türk-İslam birliğini kurmamıştır.",Olgusal,71
Abbasilerin Türklerle dost olmasının sonuçları neler olmuştur?,"Abbasilerin Türklerle dost olması, Türklerin Müslüman olmasını hızlandırmıştır.",Yansıtıcı,71
Bu belgenin başlığı nedir?,Bu belgenin başlığı 'CEVAP ANAHTARI'dır.,Olgusal,72
Belgede hangi sınıf belirtilmiştir?,Belgede 6. sınıf belirtilmiştir.,Olgusal,72
Belge hangi yayın evine aittir?,"Belge, PRF YAYINLARI'na aittir.",Olgusal,72
Bu cevap anahtarının hangi sınıf için olduğu söylenebilir?,Bu cevap anahtarının 6. sınıf için olduğu söylenebilir.,Çıkarımsal,72
Bu belgenin amacı nedir?,"Bu belgenin amacı, muhtemelen bir sınav veya çalışma kağıdındaki soruların cevaplarını sağlamaktır.",Kavramsal,72
PRF YAYINLARI ne tür yayınlar yapmaktadır?,"Metinde PRF YAYINLARI'nın ne tür yayınlar yaptığı belirtilmemektedir, ancak bir cevap anahtarı yayınladıklarına göre eğitim materyalleri yayınladıkları söylenebilir.",Çıkarımsal,72
Bu cevap anahtarının hangi dersle ilgili olduğu anlaşılabilir mi?,Metinde hangi dersle ilgili olduğu belirtilmemektedir.,Olgusal,72
Cevap anahtarının tamamı mı yoksa bir bölümü mü verilmiştir?,"Metinde sadece başlık, sınıf ve yayın evi bilgisi verildiğinden, cevap anahtarının tamamı olup olmadığı anlaşılamamaktadır.",Analitik,72
"Bu belge, bir öğrenciye mi yoksa öğretmene mi yöneliktir?","Bu belge, cevap anahtarı olduğu için daha çok öğretmenlere veya değerlendirme yapacak kişilere yöneliktir.",Çıkarımsal,72
Bu belgeden başka hangi bilgiler çıkarılabilir?,"Bu belgeden, PRF YAYINLARI'nın 6. sınıf seviyesinde eğitim materyalleri yayınladığı ve bu materyallere ait bir cevap anahtarı olduğu bilgisi çıkarılabilir.",Özetleme,72
Bu belgede hangi ünite başlıkları geçmektedir?,"Bu belgede 'Birey ve Toplum' ünitesi başlığı altında 'Değişen Rollerim', 'Kültürümüzle Yaşıyor ve Gelişiyoruz', 'Sorunlarımın Çözümünü Biliyorum', 'Birlikte Daha Güçlüyüz' ve 'Ön Yargıları Kırıyorum' konuları geçmektedir.",Listeleme,73
Test - 9'daki boşluk doldurma alıştırmasında hangi kavramlar yer almaktadır?,"Test - 9'daki boşluk doldurma alıştırmasında vakıflar, ön yargı, dilekçe, imece, gönüllülük, sadaka ve tarih kavramları yer almaktadır.",Olgusal,73
Bu belgede yer alan testlerin amacı nedir?,"Bu belgede yer alan testlerin amacı, öğrencilerin ilgili konulardaki bilgi ve becerilerini ölçmek, pekiştirmek ve geliştirmektir. Özellikle EBA Pekiştirme Testi ve Ünite Geliştirme Testi isimleri bu amacı desteklemektedir.",Kavramsal,73
Doğru-Yanlış bölümünde hangi numaralar 'Yanlış' olarak belirtilmiştir?,"Doğru-Yanlış bölümünde 1, 2, 4 ve 7 numaralı ifadeler 'Yanlış' olarak belirtilmiştir.",Olgusal,73
'İmece' kavramı hangi bağlamda geçmektedir?,"'İmece' kavramı, Alıştırma - Uygulama (Test - 9) bölümündeki boşluk doldurma etkinliğinde geçmektedir. Bu, yardımlaşma ve dayanışma ile ilgili bir bağlamda kullanıldığını gösterir.",Bağlamsal,73
Belgede 'Ön Yargıları Kırıyorum' başlığı altında kaç adet test bulunmaktadır ve bu testlerin cevap anahtarları nasıldır?,"Belgede 'Ön Yargıları Kırıyorum' başlığı altında bir adet test bulunmaktadır (TEST - 4). Cevap anahtarı ise 1-A, 2-D, 3-B, 4-B, 5-A, 6-C, 7-D, 8-B şeklindedir.",Olgusal,73
Eşleştirme bölümünde hangi harfler kullanılmıştır ve bu harflerin anlamı nedir?,"Eşleştirme bölümünde a, b, c, d, e harfleri kullanılmıştır. Bu harfler muhtemelen eşleştirilecek öğeleri temsil etmektedir.",Analitik,73
"Eğer bir öğrenci Test - 10'daki 5. soruyu yanlış cevaplarsa, hangi konuyu tekrar etmesi önerilir?","Test - 10, EBA Pekiştirme Testi olduğuna göre ve 5. sorunun cevabı 'D' olduğuna göre, öğrencinin ilgili ünitedeki 'D' seçeneği ile ilişkili konuyu tekrar etmesi önerilir.",Varsayımsal,73
Bu belgenin genel amacı nedir?,"Bu belgenin genel amacı, bir ders veya ünite için hazırlanmış çeşitli testlerin ve alıştırmaların cevap anahtarlarını sunarak öğrencilerin öğrenme süreçlerini desteklemek ve öğretmenlere değerlendirme konusunda yardımcı olmaktır.",Özetleme,73
PRF Yayınları'nın bu belgedeki rolü nedir?,"PRF Yayınları, bu belgedeki testlerin ve alıştırmaların yayıncısı veya hazırlayıcısıdır. Belgenin sonunda 'PRF Yayınları' ibaresi yer almaktadır.",Olgusal,73
Metinde kaç adet test bulunmaktadır?,"Metinde toplam 14 adet test bulunmaktadır (Test 1, Test 2, Test 3, Test 4, Test 5, Test 6, Test 7, Test 8, Test 9, Test 10, Test 11, Test 12, Test 13, Test 14).",Olgusal,74
Hangi testler 'İslamiyet ve Türkler' konusunu kapsamaktadır?,"Test 10, İslamiyet ve Türkler (Türklerin İslamiyet’i Kabulü) konusunu; Test 12 ise İslamiyet ve Türkler (İlk Türk - İslam Devletleri) konusunu kapsamaktadır.",Olgusal,74
Metinde yer alan 'Süper Test'in numarası kaçtır?,'Süper Test'in numarası TEST - 13'tür.,Olgusal,74
Metinde 'Yeni Nesil Sorular' başlığı altında hangi üniteye ait test bulunmaktadır?,'Yeni Nesil Sorular' başlığı altında 2. Ünite: Kültür ve Miras'a ait test bulunmaktadır.,Olgusal,74
Test 1'in ilk sorusunun cevabı nedir?,Test 1'in ilk sorusunun cevabı C'dir.,Olgusal,74
Metinde hangi yayın evinin adı geçmektedir?,Metinde PRF Yayınları'nın adı geçmektedir.,Olgusal,74
Destan ve Yazıtlarda Türkler başlığı hangi konuyu ifade etmektedir?,"Destan ve Yazıtlarda Türkler başlığı, Orta Asya Türk Yaşamı konusunu ifade etmektedir.",Kavramsal,74
Test 4'te kaç soru bulunmaktadır?,Test 4'te 10 soru bulunmaktadır.,Olgusal,74
Test 7'deki 5. sorunun cevabı nedir?,Test 7'deki 5. sorunun cevabı A'dır.,Olgusal,74
