question,answer,question_type,page
Türklerin Orta Asya'dan göç etme nedenlerinden hangisi doğrudur?,Özgürce yaşayabilecekleri bir yer arayışları siyasi bir nedendir.,Olgusal,51
"İbn Batuta'nın sözleri, Türklerin Anadolu'yu yurt edinme sürecinde hangi faktörle ilgilidir?","İbn Batuta'nın dervişlere yönelik övgü dolu sözleri, Türklerin Anadolu'yu yurt edinme sürecindeki sosyokültürel faktörlerle ilgilidir.",Bağlamsal,51
İpek ve Baharat yollarının medeniyetler arası etkileşimine örnek olarak verilemeyecek eşleştirme hangisidir?,Medeniyetlerin ticaret yolları sayesinde birbirlerine ürünler satmaları askeri bir etkileşim değildir.,Analitik,51
Haçlı Seferleri sonucunda Avrupalıların İslam dünyasından öğrendiği buluşlar hangi sonucu doğurmamıştır?,"Avrupa'daki bazı ülkelerin İslamiyet'i kabul etmesi, Haçlı Seferleri'nin doğrudan bir sonucu değildir.",Çıkarımsal,51
Tonyukuk'un Bilge Kağan'ın Budizm'i yayma isteğine karşı çıkma nedenleri neler olabilir?,"Tonyukuk, milli kültürü korumak, oluşabilecek ekonomik zararları engellemek, yaşam tarzlarının değişmesini önlemek ve Türklerin savaşçı özelliklerini kaybetmesini önlemek amacıyla karşı çıkmıştır.",Nedensel,51
Türklerin İslamiyet'i kabul etmesiyle birlikte hangi alanlarda değişimler yaşanmıştır?,"Türkler İslamiyet'i kabul ettikten sonra siyasi, sosyal ve kültürel alanlarda değişimler yaşamışlardır.",Olgusal,51
Türklerin İslamiyet'i kabul etmeden önceki yaşam tarzlarına ait özellikler nelerdir?,"Toplumsal hayatta sözlü hukuk kurallarına göre hareket edilmesi, ülkenin doğu ve batı olmak üzere ikiye ayrılarak yönetilmesi ve yarı göçebe bir yaşam sürülmesi Türklerin İslamiyet'i kabul etmeden önceki hayatlarına ait özelliklerindendir.",Listeleme,51
Hükümdar adına cuma namazlarında hutbe okutulması hangi olay ile ilgilidir?,Hükümdar adına cuma namazlarında hutbe okutulması İslamiyet'in kabul edilmesi ile ilgilidir.,Olgusal,51
"Türklerin İslamiyet'i kabulünden sonraki siyasi, sosyal ve kültürel değişimlere örnek veriniz.","Hükümdar adına hutbe okutulması, Türklerin İslamiyet'i kabulünden sonraki değişimlere bir örnektir.",Örnekleme,51
Türklerin İslamiyet'i kabul etmesiyle yaşanan değişimlerin önemi nedir?,"Türklerin İslamiyet'i kabul etmesi, siyasi, sosyal ve kültürel alanlarda önemli değişimlere yol açarak Türk tarihini derinden etkilemiştir.",Yansıtıcı,51
Bu metin ne ile ilgilidir?,"Bu metin, 6. sınıf 'Etkin Vatandaşlık' ünitesi ile ilgilidir.",Olgusal,52
Metnin kaynağı nedir?,Metnin kaynağı PRF Yayınları'dır.,Olgusal,52
Neden 'Etkin Vatandaşlık' ünitesi önemlidir?,"'Etkin Vatandaşlık' ünitesi, öğrencilerin vatandaşlık hakları ve sorumlulukları konusunda bilinçlenmeleri ve topluma aktif olarak katılmaları için önemlidir.",Kavramsal,52
'Etkin Vatandaşlık' kavramı ne anlama gelir?,"'Etkin Vatandaşlık', bireylerin toplumun iyiliği için aktif olarak katılım göstermesi, haklarını bilmesi ve sorumluluklarını yerine getirmesi anlamına gelir.",Kavramsal,52
Bu ünitede hangi konular ele alınabilir?,"Bu ünitede vatandaşlık hakları, sorumlulukları, demokrasi, insan hakları, hukukun üstünlüğü gibi konular ele alınabilir.",Varsayımsal,52
Öğrencilerin 'Etkin Vatandaşlık' konusunda bilinçlenmesinin sonuçları neler olabilir?,"Öğrencilerin 'Etkin Vatandaşlık' konusunda bilinçlenmesi, daha katılımcı, bilinçli ve sorumluluk sahibi bireyler olmalarını sağlayabilir.",Yansıtıcı,52
Etkin vatandaşlık kavramı hangi bağlamda önemlidir?,"Etkin vatandaşlık kavramı, demokratik bir toplumun sağlıklı bir şekilde işlemesi, adaletin sağlanması ve toplumsal sorunlara çözüm bulunması bağlamında önemlidir.",Bağlamsal,52
Bir öğrenci nasıl etkin bir vatandaş olabilir?,"Bir öğrenci, oy kullanma, sivil toplum kuruluşlarına katılma, toplumsal sorunlara duyarlı olma, haklarını savunma ve yasalara uyma gibi yollarla etkin bir vatandaş olabilir.",Yöntemsel,52
Etkin vatandaş olmanın temel unsurları nelerdir?,"Etkin vatandaş olmanın temel unsurları; bilgi sahibi olmak, sorumluluk sahibi olmak, katılımcı olmak, eleştirel düşünmek ve başkalarına saygı duymaktır.",Listeleme,52
Etkin vatandaşlık ünitesinden çıkarılacak ana ders nedir?,"Etkin vatandaşlık ünitesinden çıkarılacak ana ders, her bireyin toplumun bir parçası olduğu ve toplumun iyiliği için aktif rol alması gerektiğidir.",Özetleme,52
Demokrasi nedir?,"Demokrasi, halkın kendi kendini yönetmesidir. Bu yönetim şeklinde vatandaşlar seçim yoluyla kendilerini yönetecek kişileri seçerler.",Olgusal,53
Demokrasinin temel ilkeleri nelerdir?,"Demokrasinin temel ilkeleri eşitlik, katılım, özgürlük, çoğunluk, çoğulculuk ve milli egemenliktir.",Listeleme,53
Eşitlik ilkesi demokraside ne anlama gelir?,"Eşitlik ilkesi, tüm yurttaşların kanun önünde eşit haklara sahip olması anlamına gelir.",Olgusal,53
Katılım ilkesi demokraside neden önemlidir?,"Katılım ilkesi, halkın yöneticilerin kararlarını etkilemesini ve gerektiğinde değiştirebilmesini sağlayarak, yönetimin halkın iradesini yansıtmasına olanak tanır.",Kavramsal,53
Özgürlük ilkesi neyi ifade eder?,"Özgürlük ilkesi, insanların başkalarının özgürlüğünü engellemeden istediği gibi düşünüp inanabilmesini ifade eder.",Olgusal,53
Çoğunluk ilkesi demokraside nasıl işler?,"Çoğunluk ilkesi, seçimlerde en çok oyu alan parti veya kişinin ülkeyi idare etme hakkına sahip olmasını ifade eder.",Yöntemsel,53
Çoğulculuk ilkesinin demokrasideki rolü nedir?,"Çoğulculuk ilkesi, farklı fikirlere saygı gösterilmesi ve bu farklı fikirlerin yönetime yansımasını sağlayarak, toplumun çeşitliliğinin temsil edilmesini destekler.",Kavramsal,53
Milli egemenlik ne anlama gelir ve nasıl kullanılır?,"Milli egemenlik, yönetme yetkisinin millete ait olması anlamına gelir. Millet bu hakkını seçtiği temsilciler aracılığıyla kullanır. Buna temsili demokrasi denir.",Olgusal,53
