question,answer,question_type,page
Abbasiler Dönemi'nde Türkler ve Araplar arasındaki ilişkiler nasıldı ve bu durum Türkler için ne gibi sonuçlar doğurdu?,Abbasiler Dönemi'nde Türklerle Arap tüccarlar arasında ticari ilişkiler arttı. Bu etkileşim sayesinde Türkler İslam dinini daha yakından tanımaya başladı ve İslamiyet'in Türkler arasında yayılması hızlandı.,Olgusal,66
Türklerin İslamiyet'i kabul etmesinde hangi inanç benzerlikleri etkili olmuştur?,"Gök Tanrı inancında yer alan tek tanrıya iman, ölümden sonra yaşamın devam etmesi ve tanrı için kurban kesilmesi gibi inanışların İslam dininde de olması, Türklerin İslamiyet'i kabul etmesinde etkili olmuştur.",Nedensel,66
"Abbasiler, Müslüman olan Türkleri hangi amaçla kullanmışlardır?","Abbasiler, Müslüman olan Türkleri ordularında görevlendirmeye başlamışlardır.",Olgusal,66
Abbasilerin Türk askerleri için inşa ettiği en önemli şehir hangisiydi ve günümüzde nerede bulunmaktadır?,Abbasilerin Türk askerleri için inşa ettiği en önemli şehir Samarra idi ve günümüzde Irak sınırları içinde yer almaktadır.,Olgusal,66
Türklerin Abbasi Devleti içindeki yükselişi nasıl gerçekleşmiştir?,"Türkler, Abbasi Devleti içinde zamanla valilik gibi önemli görevlere kadar yükselerek devletin yönetiminde etkili olmuşlardır.",Yöntemsel,66
Türklerin İslam dünyasına yaptığı hizmetlerden başlıcaları nelerdir?,"Türklerin İslam dünyasına yaptığı başlıca hizmetler şunlardır: Kurdukları güçlü devletlerle İslamiyet'in Orta Asya, Hindistan, Anadolu ve Balkanlarda yayılmasını sağladılar, Müslümanların yaşadıkları toprakları dış saldırılardan korudular, medreseler açarak eğitimi yaygınlaştırdılar ve bilimsel çalışmaları teşvik ettiler.",Listeleme,66
Karahanlı Devleti'nin kurucusu kimdir ve hangi olaydan sonra kurulmuştur?,"Karahanlı Devleti, Uygur Devleti'nin yıkılmasından sonra Bilge Kül Kadir Han tarafından kurulmuştur.",Olgusal,66
Satuk Buğra Han'ın Müslüman olması Karahanlı Devleti için ne anlama geliyordu?,"Satuk Buğra Han'ın Müslüman olması, Karahanlı Devleti'nde İslamiyet'in daha hızlı yayılmaya başlaması anlamına geliyordu.",Kavramsal,66
Karahanlı Devleti'nde uygulanan yönetim şekli nasıldı ve hangi Türk devletlerinden etkilenmişlerdir?,"Karahanlı Devleti'nde ilk Türk devletlerinde uygulanan ikili teşkilata göre ülke iki bölüm halinde yönetilmiştir. Bilge, Buğra, Han, Kağan gibi ilk Türk devletleri döneminde de kullanılan isim ve unvanları kullanmaya devam ettiler.",Analitik,66
Karahanlı Devleti neden zayıflamış ve nasıl yıkılmıştır?,"Karahanlı Devleti, taht kavgaları nedeniyle zayıflayarak 1042'de Doğu ve Batı Karahanlı Devleti olarak ikiye ayrılmıştır. Doğu Karahanlı Devleti 1211'de Karahitaylar tarafından, Batı Karahanlı Devleti ise 1212'de Harezmşahlar tarafından yıkılmıştır.",Nedensel,66
Karahanlılar Dönemi'nde inşa edilen caminin adı nedir ve hangi ülkede bulunmaktadır?,Karahanlılar Dönemi'nde inşa edilen caminin adı Kışlak Hazara Camii'dir ve Özbekistan'da bulunmaktadır.,Olgusal,67
Gazneli Devleti'nin kurucusu kimdir ve devlet hangi şehirde kurulmuştur?,"Gazneli Devleti, Alp Tigin tarafından günümüzde Afganistan sınırları içinde yer alan Gazne şehrinde kurulmuştur.",Olgusal,67
Sultan Mahmut'a 'sultan' unvanı neden verilmiştir?,"Sultan Mahmut, Büveyhoğullarının baskısı altındaki Abbasi Devleti'ne yardım ettiği için halife tarafından kendisine 'sultan' unvanı verilmiştir.",Nedensel,67
Sultan Mahmut'un Abbasi halifesine bağlılığını gösterme yöntemleri nelerdir?,"Sultan Mahmut, Abbasi halifesine bağlılığını halife adına para bastırarak ve hutbe okutarak göstermiştir.",Yöntemsel,67
Gazneli Devleti'nin zayıflamasında ve yıkılmasında hangi olaylar etkili olmuştur?,"Gazneli Devleti, Selçuklularla yapılan 1040 Dandanakan Savaşı'nın kaybedilmesiyle zayıflamaya başlamış ve Gurlular tarafından yıkılmıştır.",Nedensel,67
Büyük Selçuklu Devleti'nin kurucuları kimlerdir ve devlet adını kimden almıştır?,"Büyük Selçuklu Devleti'nin kurucuları Tuğrul Bey ve Çağrı Bey'dir. Devlet, adını Tuğrul Bey'in dedesi Selçuk Bey'den almıştır.",Olgusal,67
Tuğrul Bey'in Anadolu'ya seferler düzenlemesinin temel nedeni nedir?,"Tuğrul Bey'in Anadolu'ya seferler düzenlemesinin temel nedeni, sınırlarına gelen Türklere yurt bulmaktır.",Nedensel,67
Dandanakan Savaşı'nın tarihi önemi nedir?,"Dandanakan Savaşı, Gaznelilerin zayıflamasına ve Büyük Selçuklu Devleti'nin kurulmasına yol açması açısından tarihi öneme sahiptir.",Kavramsal,67
Karahanlı Devleti'nin coğrafi olarak hangi bölgeleri kapsadığı haritadan anlaşılmaktadır?,"Karahanlı Devleti haritasına göre, devletin Kaşgar, Semerkant, Buhara gibi şehirleri kapsadığı anlaşılmaktadır.",Bağlamsal,67
"Büyük Selçuklu Devleti'nin kurulduğu bölge, Gazneliler için neden sorun teşkil etmiştir?","Büyük Selçuklu Devleti'nin kurulduğu Horasan bölgesi, Selçukluların bu bölgeye yerleşmesinden rahatsız olan Gazneliler için sorun teşkil etmiştir.",Analitik,67
Büyük Selçuklu Devleti'nin zayıflamasının temel nedenleri nelerdir?,"Büyük Selçuklu Devleti'nin zayıflamasının temel nedenleri Melikşah'ın ölümüyle başlayan taht kavgaları ve boyların ayaklanmalarıdır. Ayrıca, 1141'de Karahitaylarla yapılan Katvan Savaşı'nda mağlup olunması da yıkılma sürecini hızlandırmıştır.",Nedensel,68
Malazgirt Savaşı'nın Türk tarihi açısından önemi nedir?,"Malazgirt Savaşı'nda Alparslan komutasındaki Selçuklu ordusunun Bizans ordusunu mağlup etmesi, Anadolu'nun Türk yurdu olması önündeki engelleri kaldırmış ve kısa sürede Anadolu'nun fethedilmesini sağlamıştır.",Kavramsal,68
Türk-İslam devletlerinde İslam öncesi hangi siyasi özellikler devam etmiştir?,"Türk-İslam devletlerinde ülkenin hanedanın ortak malı olması, kut anlayışı gibi siyasi özellikler devam etmiştir. Ayrıca Han, hakan, bey gibi hükümdar unvanları da kullanılmaya devam etmiştir.",Olgusal,68
Büyük Selçuklu Devleti'nin en güçlü dönemini kim yaşatmıştır ve bu dönemde devlete kim yardım etmiştir?,Büyük Selçuklu Devleti'nin en güçlü dönemini Melikşah yaşatmıştır. Bu dönemde veziri Nizamü’l-Mülk de devlete büyük yardımlarda bulunmuştur.,Olgusal,68
Türklerin İslamiyet'i kabul etmesiyle birlikte devlet yönetiminde hangi değişiklikler olmuştur?,Türklerin İslamiyet'i kabul etmesiyle kurultay yerine divan adı verilen bir mecliste devlet işleri görüşülmeye başlanmış ve törenin yanında İslam dininin kuralları toplum hayatında uygulanmaya başlanmıştır.,Yöntemsel,68
Büyük Selçuklu Devleti haritasında yer alan önemli şehirlerden beş tanesini listeleyin.,"Büyük Selçuklu Devleti haritasında yer alan önemli şehirlerden bazıları şunlardır: Semerkant, Buhara, Bağdat, Nişabur ve Rey.",Listeleme,68
Tuğrul Bey'den sonra Selçuklu tahtına kim geçmiştir ve bu kişinin Anadolu'nun Türkleşmesindeki rolü nedir?,"Tuğrul Bey'den sonra Selçuklu tahtına kardeşi Çağrı Bey'in oğlu Alparslan geçmiştir. Alparslan, Malazgirt Savaşı'nı kazanarak Anadolu'nun Türk yurdu olmasının önünü açmıştır.",Olgusal,68
"Türklerin dünyaya hâkim olma ideali, İslamiyet'in kabulü ile nasıl bir değişim yaşamıştır?","Türklerin dünyaya hâkim olma ideali, İslamiyet'in kabulü ile gaza ve cihat anlayışı ile birleşerek devam etmiştir. Bu, fetihlerin dini bir boyut kazanmasına yol açmıştır.",Kavramsal,68
Büyük Selçuklu Devleti'nin yıkılma sürecine girmesinde Katvan Savaşı'nın rolü nedir?,"Büyük Selçuklu Devleti, 1141'de Karahitaylarla yapılan Katvan Savaşı'nda Sultan Sencer idaresinde mağlup olmuş ve bu yenilgi devletin otoritesini sarsarak yıkılma sürecine girmesine neden olmuştur.",Nedensel,68
Türk-İslam medeniyetinin oluşumunda Türklerin ve İslam'ın hangi özellikleri birleşmiştir?,"Türk-İslam medeniyetinin oluşumunda Türklerin devlet yönetimi, askeri yetenekleri ve kültürel gelenekleri ile İslam'ın dini inançları, hukuki düzenlemeleri ve bilimsel gelişmeleri birleşmiştir.",Analitik,68
Türk-İslam devletleri döneminde şehirlerin büyümesiyle hangi yapılar inşa edilmiştir?,"Cami, medrese, han, hastane, imaret, çeşme, köprü ve kervansaray gibi yapılar inşa edilmiştir.",Olgusal,69
Nizamiye Medreseleri'nin Türk-İslam devletleri açısından önemi nedir?,"Nizamiye Medreseleri, diğer Türk-İslam devletlerine örnek olmuş ve eğitimin yaygınlaşmasını, bilimin gelişmesini sağlamıştır. Günümüzdeki orta ve yükseköğretim kurumlarına benzer bir işleve sahipti.",Kavramsal,69
Kervansaraylar hangi amaçla inşa edilmiştir ve hangi yol üzerinde özellikle yaygınlaşmıştır?,"Kervansaraylar, özellikle İpek Yolu üzerinde tüccarların konaklayabilmeleri amacıyla inşa edilmiştir.",Bağlamsal,69
Medreselerin açılmasına ek olarak bilimsel çalışmaların desteklenmesi için başka hangi kurumlar açılmıştır?,Medreselerin yanı sıra rasathaneler açılarak astronomi çalışmaları yapılmış ve kütüphaneler açılarak halkın hizmetine sunulmuştur.,Nedensel,69
Türkler İslamiyet'i kabul ettikten sonra hangi alfabeyi kullanmaya başlamışlardır?,"Türkler, İslamiyet'i kabul ettikten sonra ilk eserlerini Uygur alfabesiyle ve Türk dilinde yazarken zamanla Arap harflerini kullanmaya başlamışlardır.",Yöntemsel,69
Türk-İslam devletleri dönemindeki bilim insanları ve sanatçılar nasıl desteklenmiştir?,"Türk-İslam devletleri döneminde bilim insanları, sanatçılar, şairler ve yazarlar desteklenmiştir.",Analitik,69
"Eğer Türkçenin devlet işlerindeki ve bilimsel çalışmalardaki önemi devam etseydi, kültürel gelişim nasıl etkilenirdi?","Bu varsayımsal senaryoda, Türk dilinin bilim ve devlet alanındaki etkinliği artabilir, dolayısıyla Türkçe yazılan eserlerin sayısı ve niteliği yükselebilirdi. Bu durum, Türk kültürünün daha özgün bir şekilde gelişmesine katkı sağlayabilirdi.",Varsayımsal,69
Türk-İslam devletleri döneminde bilime ve sanata verilen önemin sonuçları neler olmuştur?,"Bilime ve sanata verilen önem sayesinde Biruni, İbni Sina, Farabi, El-Cezeri, Ömer Hayyam gibi önemli bilim insanları yetişmiş; Edip Ahmet Yükneki, Ahmet Yesevi, Firdevsi, Kaşgarlı Mahmut gibi şair, yazar ve düşünürler önemli eserler vermiştir.",Yansıtıcı,69
Türklerin İslamiyet'i kabul etmeseydi yerleşik hayata geçiş süreçleri nasıl etkilenirdi?,"Bu spekülatif bir sorudur. İslamiyet'in kabulüyle birlikte şehirlerin büyümesi ve gelişmesi hızlanmıştır. Eğer İslamiyet kabul edilmeseydi, yerleşik hayata geçiş süreci farklı bir şekilde ilerleyebilir, belki de daha yavaş veya farklı kültürel etkileşimlerle şekillenebilirdi.",Spekülatif,69
Türk-İslam devletleri döneminde inşa edilen yapı türlerinden en önemlileri nelerdir?,"Cami, medrese, han, hastane, imaret, çeşme, köprü, kervansaray, türbe, kale ve mescit gibi yapılar Türk-İslam devletleri döneminde inşa edilen önemli yapı türlerindendir.",Listeleme,69
