question,answer,question_type,page
Nükleer enerji hangi alanlarda kullanılmaktadır?,"Nükleer enerji, elektrik üretimi dışında endüstri, sağlık ve tarım alanlarında da kullanılmaktadır.",Olgusal,176
Nükleer santrallerde elektrik üretmek için hangi elementler kullanılır?,Nükleer santrallerde elektrik üretmek için uranyum ve plütonyum gibi ağır elementler kullanılır.,Olgusal,176
Akkuyu Nükleer Santrali tamamlandığında ne gibi bir fayda sağlayacaktır?,Akkuyu Nükleer Santrali tamamlandığında Türkiye'nin enerji ihtiyacını büyük ölçüde karşılayacaktır.,Olgusal,176
Fosil yakıtlar nasıl oluşur?,"Fosil yakıtlar, ölen canlı organizmaların oksijensiz ortamda milyonlarca yıl boyunca çözünmesi ile oluşur.",Nedensel,176
Fosil yakıtların kullanım alanlarından bazıları nelerdir?,"Fosil yakıtlar fabrikaların çalıştırılması, elektrik üretilmesi, araçların çalıştırılması, ısınma ve mutfak ihtiyaçlarının karşılanması gibi alanlarda kullanılır.",Listeleme,176
Hidroelektrik enerji üretiminde enerji miktarı neye göre değişir?,"Hidroelektrik enerji üretiminde ortaya çıkan enerji miktarı, suyun akış ya da düşüş hızına göre değişir.",Nedensel,176
Yüksekten akan suyun hidroelektrik üretimindeki önemi nedir?,"Yüksekten akan su büyük miktarda enerji taşır. Bu enerji, elektrik enerjisine dönüştürülerek kullanılır.",Kavramsal,176
Rüzgar enerjisi ile elektrik üretimi nasıl sağlanır?,Rüzgarın sağladığı itme gücü ile bir pervane döndürülür ve mekanik enerji açığa çıkar. Üreteçlere yönlendirilen mekanik enerji ile elektrik üretimi sağlanır.,Yöntemsel,176
Nükleer enerjinin ülke ekonomisine katkısı ne olabilir?,Nükleer enerji gerekli önlemler alındığı takdirde ucuz enerji olarak ülke ekonomisine katkı sağlayacaktır.,Varsayımsal,176
Nükleer santralin temel bileşeni nedir ve ne işe yarar?,"Nükleer santralin temel bileşeni, uranyum ve plütonyum gibi ağır elementlerin ayrışmasını gerçekleştiren bir nükleer reaktördür.",Olgusal,176
Metinde bahsedilen Sıfır Atık Projesi hangi belediye tarafından yürütülmektedir?,"Sıfır Atık Projesi, Konya Büyükşehir Belediyesi tarafından yürütülmektedir.",Olgusal,177
Bitkisel atık yağların çevreye verdiği zararlar nelerdir?,"Bitkisel atık yağlar toprağa döküldüğünde toprağın yapısını bozar ve verim kaybına sebep olur. Lavaboya döküldüğünde ise kanalizasyon sistemi ile deniz, akarsu, göl ve nehir sularına karışarak suda yaşayan canlıların hayatını tehlikeye sokar ve atık su arıtma maliyetlerini yükseltir.",Nedensel,177
Biyodizel yakıtın çevre açısından önemi nedir?,"Biyodizel, bitkisel atık yağlardan elde edilen ve dizel motorlarda kullanılabilen çevre dostu bir yakıttır.",Kavramsal,177
