question,answer,question_type,page
Sağlıklı bir yaşamın devamı için canlıların gereksinim duyduğu en önemli doğal kaynak nedir?,"Su, sağlıklı bir yaşamın devamı için canlıların gereksinim duyduğu en önemli doğal kaynaklardandır.",Olgusal,181
Suyun bilinçsizce kullanılması hangi olumsuz sonuçlara yol açmaktadır?,"Deniz, göl ve akarsulara bırakılan atık maddeler, buralarda yaşayan canlı türlerinin azalmasına, bazılarının da yok olmasına yol açmaktadır.",Nedensel,181
Ormanların yok olmasının oksijen kaynağımız üzerindeki etkisi nedir?,Ormanların yok olması oksijen kaynağımızın bitmesine sebep olur.,Yansıtıcı,181
Küresel ısınmanın en belirgin tehditlerinden bazıları nelerdir?,"Kutuplardaki buzulların erimesi, deniz suyunun yükselmesi, denize kıyısı olan yerlerin sular altında kalması küresel ısınmanın en bariz tehditlerindendir.",Listeleme,181
Orman yangınlarına hangi insan davranışları sebep olabilir?,"Piknik yaptıktan sonra söndürülmemiş bir ateş, orman yangınlarına sebep olabilir.",Nedensel,181
Ormanların bilinçsizce kesilip yok edilmesinin dünyamız üzerindeki potansiyel etkileri nelerdir?,Bilinçsizce ormanı kesip yok etmek dünyamızı tehdit etmektedir ve bu kaynakların tekrar kazanılması onlarca yılı bulmaktadır.,Yansıtıcı,181
Küresel ısınmaya karşı duyarlı olmak neden önemlidir?,"Küresel ısınma iklim değişikliklerine, düzensiz ve aşırı yağışlara, kuraklığa vb. birçok doğal afete sebep olacaktır. Bu nedenle küresel ısınmaya karşı duyarlı olmak önemlidir.",Kavramsal,181
Orman yangınlarını en aza indirgemek için bireysel olarak neler yapılabilir?,Orman yangınlarını en aza indirgemek için piknik yaptıktan sonra ateşin tamamen söndürüldüğünden emin olunmalıdır.,Yöntemsel,181
Su kaynaklarının ve ormanların bilinçli kullanımının önemi nedir?,"Su kaynaklarının ve ormanların bilinçli kullanımı, canlı türlerinin korunması, oksijen kaynağımızın devamlılığı ve küresel ısınmanın etkilerinin azaltılması için hayati öneme sahiptir.",Kavramsal,181
Buzulların erimesi sonucu deniz seviyesinin yükselmesinin kıyı bölgeleri üzerindeki olası etkileri nelerdir?,"Buzulların erimesi sonucu deniz seviyesinin yükselmesi, denize kıyısı olan yerlerin sular altında kalmasına neden olabilir.",Yansıtıcı,181
Haberde hangi iki temel soru sorulmaktadır?,"Haberde, kaynakların bilinçsiz kullanımı sonucu yok olan veya yok olma tehlikesiyle karşı karşıya kalan canlı türleri ile yok olma tehlikesi bulunan canlıların devamlılığını sağlamak için neler yapılması gerektiği soruları sorulmaktadır.",Olgusal,182
Haberin ana teması nedir?,"Haberin ana teması, dünyadaki doğal yaşamı tehdit eden küresel ısınma ve bu konu hakkında bilgi edinmek isteyen vatandaşların merak ettikleri sorulardır.",Özetleme,182
Küresel ısınma hakkında bilgi edinmek isteyen vatandaşlar neyi sorguluyor?,"Küresel ısınma hakkında bilgi edinmek isteyen vatandaşlar, küresel ısınmanın ne olduğunu, nedenlerini ve sonuçlarını sorguluyor.",Olgusal,182
Haberde 'Etkinlik Zamanı' başlığı altında hangi konulara dikkat çekiliyor?,"'Etkinlik Zamanı' başlığı altında, canlı türlerinin yok olması ve küresel ısınma gibi çevresel sorunlara dikkat çekiliyor.",Bağlamsal,182
Haber ne zaman yayınlanmıştır?,"Haber, 23 Nisan 2018 tarihinde yayınlanmıştır.",Olgusal,182
Haberin küresel ısınma konusunu ele almasının amacı nedir?,"Haberin küresel ısınma konusunu ele almasının amacı, vatandaşların bu konudaki merakını gidermek ve farkındalık yaratmaktır.",Kavramsal,182
Yok olma tehlikesiyle karşı karşıya kalan canlı türlerinin devamlılığını sağlamak neden önemlidir?,"Yok olma tehlikesiyle karşı karşıya kalan canlı türlerinin devamlılığını sağlamak, biyoçeşitliliği korumak, ekosistem dengesini sürdürmek ve gelecek nesillere sağlıklı bir çevre bırakmak için önemlidir.",Kavramsal,182
Eğer kaynaklar bilinçsizce kullanılmaya devam ederse ne gibi sonuçlar ortaya çıkabilir?,"Eğer kaynaklar bilinçsizce kullanılmaya devam ederse, daha fazla canlı türü yok olabilir veya yok olma tehlikesiyle karşı karşıya kalabilir, ekosistemler zarar görebilir ve doğal kaynaklar tükenebilir.",Varsayımsal,182
Küresel ısınmanın nedenleri ve sonuçları hakkında bilgi sahibi olmak neden önemlidir?,"Küresel ısınmanın nedenleri ve sonuçları hakkında bilgi sahibi olmak, bireylerin ve toplumların bu soruna karşı bilinçli adımlar atmasına, çözüm önerileri geliştirmesine ve gelecekteki olumsuz etkileri azaltmaya yardımcı olur.",Kavramsal,182
Haberde bahsedilen çevresel sorunlara karşı bireysel olarak neler yapılabilir?,"Haberde bahsedilen çevresel sorunlara karşı bireysel olarak enerji tasarrufu yapmak, geri dönüşüme önem vermek, su kaynaklarını dikkatli kullanmak, çevre dostu ürünler tercih etmek ve toplu taşıma araçlarını kullanmak gibi adımlar atılabilir.",Yöntemsel,182
"Bir ülkenin kaynaklarının zengin olması, o ülkenin gelişmişlik ve refah seviyesi hakkında kesin bir gösterge midir? Neden?","Hayır, bir ülkenin kaynaklarının zengin olması tek başına o ülkenin gelişmiş ve refah seviyesi yüksek olduğunu göstermez. Kaynakların nasıl kullanıldığı, yönetildiği ve ekonomiye nasıl entegre edildiği gibi faktörler de önemlidir.",Kavramsal,183
Yatırım nedir?,"Yatırım, belirli bir kaynağın gelir sağlamak amacıyla kalıcı bir biçimde kullanılmasıdır.",Olgusal,183
Yatırım ve pazarlamanın başarıya ulaşması için hangi faktörler önemlidir?,"Yatırım yapılan yerde bol miktarda ham madde olması, ham maddeden elde edilecek ürüne yakın çevrenin ihtiyaç duyması, ürünün taşınmasına engel durumun olmaması, yatırımın yapılacağı yerin yeryüzü şekillerinin uygun olması, iklim şartlarının yatırıma uygun olması, gerekli enerji kaynaklarının olması, ürünün pazarlanması için uygun pazarlama stratejilerinin uygulanabilir olması, ürünün genel ağ üzerinden tanıtılması, taşınma ve kullanma kolaylığının olması, küresel ısınmaya neden olmaması, çevreyi kirletmemesi, canlılara zarar vermemesi, kaliteli üretim yapılması, yatırım ve pazarlamanın her aşamasında uzman kişilerden destek alınması ve ürünün tüm dünyada ihtiyaç duyulan bir ürün olması, bu ihtiyacın gelecekte daha da artması yatırım ve pazarlamanın başarıya ulaşması için önemlidir.",Listeleme,183
Ham madde nedir?,"Ham madde, bir maddenin işlenmeden önceki doğal durumudur.",Olgusal,183
Sermaye ne anlama gelir?,"Sermaye, bir ticaret işinin kurulması, yürütülmesi için gereken anapara ve paraya çevrilebilir malların tamamıdır.",Olgusal,183
İş gücü kavramı neyi ifade eder?,"İş gücü, ekonomik mal ve hizmetlerin üretimi için emek ortaya koyabilen çalışan nüfustur.",Olgusal,183
Pazarlama nedir ve hangi etkinlikleri içerir?,"Pazarlama, bir ürünün, bir malın, bir hizmetin satışını geliştirmek amacıyla tanıtmayı, paketlemeyi, satış elemanlarının yetişmesini, piyasa gereksinimlerini belirlemeyi ve karşılamayı içeren etkinliklerin bütünüdür.",Olgusal,183
Bir yatırım projesi geliştirirken çevresel faktörler neden dikkate alınmalıdır?,"Çevresel faktörler, yatırımın sürdürülebilirliği ve uzun vadeli başarısı için dikkate alınmalıdır. Küresel ısınmaya neden olmaması, çevreyi kirletmemesi ve canlılara zarar vermemesi gibi unsurlar, yatırımın toplumsal kabulünü ve yasal uygunluğunu etkiler.",Nedensel,183
