question,answer,question_type,page
Gazneliler Devleti nerede kurulmuştur?,"Gazneliler Devleti, Horasan, Afganistan ve Kuzey Hindistan'da kurulmuştur.",Olgusal,61
Gazneli Mahmud'un Abbasi Halifesi adına hutbe okutmasının önemi nedir?,"Gazneli Mahmud'un Abbasi Halifesi adına hutbe okutması, devletin meşruiyetini ve İslam dünyasındaki nüfuzunu artırmıştır, bu da devletin en parlak dönemini yaşamasına katkı sağlamıştır.",Kavramsal,61
Gazneli Mahmud hangi unvanı ilk kullanan Türk hükümdarıdır?,"Gazneli Mahmud, Türk hükümdarları arasında ""sultan"" unvanını ilk kullanan kişidir.",Olgusal,61
Malazgirt Savaşı'nın Anadolu'nun Türkleşmesi üzerindeki etkileri nelerdir?,"Malazgirt Savaşı sonucunda Anadolu'nun kapıları Türklere açılmış, Anadolu'nun Türk yurdu olma süreci başlamış ve İslamiyet Anadolu'da hızla yayılmaya başlamıştır.",Yansıtıcı,61
Takas usulüyle ticaretin keşfedilmesine ne sebep olmuştur?,"İhtiyacından fazla üretim yapan insanların, ihtiyaç duydukları başka ürünlerle kendi ürünlerini değiştirmesi takas usulüyle ticaretin keşfedilmesine sebep olmuştur.",Nedensel,61
Paranın icadı ticareti nasıl etkilemiştir?,"Lidyalıların parayı icat etmesiyle ticaret daha kolay ve yaygın hale gelmiş, şehirler, ülkeler ve farklı coğrafyalar arasında ticaret yolları kurularak ticaret uluslararası bir ekonomik faaliyet haline gelmiştir.",Nedensel,61
İpek Yolu ve Baharat Yolu'nun İlk ve Orta Çağ'daki önemi neydi?,"İpek Yolu ve Baharat Yolu, İlk ve Orta Çağ'da ticari faaliyetlerin en aktif yapıldığı güzergâhlar olmuştur.",Bağlamsal,61
Anadolu'da kurulan ilk Türk beylikleri hangileridir?,"Anadolu'da kurulan ilk Türk beylikleri Danişmentliler, Mengücekliler, Saltuklular ve Artuklulardır.",Listeleme,61
Yağıbasan Medresesi hangi beylik tarafından yaptırılmıştır?,"Yağıbasan Medresesi, Danişmentliler tarafından yaptırılmıştır.",Olgusal,61
Mama Hatun Külliyesi hangi beyliğe aittir?,"Mama Hatun Külliyesi, Saltuklular'a aittir.",Olgusal,61
Bu metnin ana teması nedir?,Metnin ana teması küresel bağlantılar ve sınıftır.,Olgusal,62
Bu metin hangi yayın tarafından yayınlanmıştır?,Bu metin PRF Yayınları tarafından yayınlanmıştır.,Olgusal,62
Bu metin hangi dersin veya konunun bir parçası olabilir?,"Bu metin, küresel bağlantılar konusunu ele alan bir sınıfın veya dersin bir parçası olabilir.",Bağlamsal,62
Bu metinde 'Ünite 7' ifadesi ne anlama geliyor olabilir?,"'Ünite 7' ifadesi, bu metnin daha büyük bir ders kitabının veya müfredatın yedinci bölümü olduğunu gösteriyor olabilir.",Varsayımsal,62
Bu metnin amacı ne olabilir?,"Bu metnin amacı, küresel bağlantılar konusunu öğrencilere tanıtmak ve bu konuda bilgi vermektir.",Kavramsal,62
Bu metnin hedef kitlesi kimlerdir?,"Bu metnin hedef kitlesi, küresel bağlantılar hakkında bilgi edinmek isteyen öğrencilerdir.",Bağlamsal,62
Bu metinde hangi konular ele alınmış olabilir?,"Bu metinde, küresel ticaret, kültürler arası iletişim, uluslararası ilişkiler gibi konular ele alınmış olabilir.",Spekülatif,62
Küresel bağlantılar neden önemlidir?,"Küresel bağlantılar, farklı kültürler ve ekonomiler arasındaki etkileşimi artırarak, işbirliğini teşvik eder ve dünya sorunlarına çözüm bulmaya yardımcı olur.",Kavramsal,62
Bu metin hangi eğitim seviyesine uygun olabilir?,"Bu metin, ortaokul veya lise düzeyindeki öğrencilere uygun olabilir.",Bağlamsal,62
Bu metnin içeriği ne tür öğrenme aktiviteleri için kullanılabilir?,"Bu metnin içeriği, tartışma, sunum, proje ödevi gibi öğrenme aktiviteleri için kullanılabilir.",Yöntemsel,62
Millî dış politika ilkeleri nelerdir?,"Metinde belirtilen millî dış politika ilkeleri eşitlik, akılcılık, barışçılık ve gerçekçiliktir.",Listeleme,63
"""Yurtta barış, dünyada barış"" ilkesi ne anlama gelir?","Bu ilke, Türkiye'nin hem kendi içinde hem de uluslararası alanda barışı ve dostluğu ön planda tuttuğunu ifade eder.",Kavramsal,63
"Türkiye, dünya barışına katkı sağlamak için hangi çalışmaları yapmıştır?","Türkiye, özellikle komşularıyla iyi ilişkiler kurmaya çalışmış, Balkan Antantı ve Sadabat Paktı gibi antlaşmalar yapmıştır.",Olgusal,63
Balkan Antantı ve Sadabat Paktı hangi amaçla yapılmıştır?,"Bu antlaşmalar, Türkiye'nin batısındaki ve doğusundaki devletlerle ortak çıkarlar etrafında dostluk ve iş birliği kurma amacını taşımaktadır.",Nedensel,63
Türkiye hangi sorunları barışçıl yollarla çözmüştür?,"Türkiye, Boğazlar, Irak ve Suriye sınırı, Yunanistan ile nüfus değişimi gibi sorunları barışçıl yollarla çözüme kavuşturmuştur.",Olgusal,63
Günümüzde Türkiye'nin komşularıyla ilişkileri nasıldır?,"Türkiye, günümüzde komşularıyla özellikle ticari ilişkilerini geliştirmiş ve komşu ülkelerden çıkan petrol ve doğal gazın boru hatlarıyla dünyaya pazarlanmasında önemli bir rol oynamaktadır.",Bağlamsal,63
