question,answer,question_type,page
Psikoloji bilim dalı neyi inceler?,"Psikoloji, insanın davranışlarını ve zihnini inceleyen bilim dalıdır.",Olgusal,136
Psikologlar insanların hangi yönlerini incelerler?,"Psikologlar, insanların dünyayı nasıl algıladıklarını, çevrelerine nasıl tepkiler verdiklerini, nasıl öğrendiklerini, nasıl anladıklarını ve diğerleriyle nasıl ilişki kurduklarını incelerler.",Olgusal,136
Renklerin insan davranışları üzerindeki etkisi psikolojinin hangi alanıyla ilgilidir?,"Renklerin insan davranışları üzerindeki etkisi, psikologların araştırdığı konulardan biridir ve insan algısı ve davranışları ile ilgilidir.",Kavramsal,136
Trafik ışıklarında neden kırmızı renk kullanılır?,Psikologların çalışmaları sonucunda kırmızının tehlikeyi çağrıştırması ve kolaylıkla fark edilmesi nedeniyle trafik lambalarında ve işaretlerinde kırmızı renk kullanılmaktadır.,Nedensel,136
Kırmızı ambalajlı gıda ürünlerinin satışları nasıl etkilediği belirlenmiştir?,Kırmızı ambalajlı ürünlerin insanların iştahını açtığı ve satışları teşvik ettiği belirlenmiştir.,Olgusal,136
Akıllı işaretlerin televizyon programlarında kullanılmasının amacı nedir?,"Akıllı işaretler, insanları televizyon yayınlarının olası zararlı etkilerinden korumak üzere tasarlanmıştır.",Nedensel,136
Psikolojinin toplum hayatına etkilerine örnekler nelerdir?,"Trafik ışıklarında kırmızı rengin kullanılması, marketlerdeki kırmızı ambalajlı ürünler ve televizyon programlarındaki akıllı işaretler psikolojinin toplum hayatına etkilerine örneklerdir.",Listeleme,136
Psikologların çalışmalarının sonuçları günlük hayatımızı nasıl etkiler?,"Psikologların çalışmaları, trafik güvenliğinden tüketim alışkanlıklarına ve medya içeriklerinin düzenlenmesine kadar birçok alanda günlük hayatımızı etkiler.",Yansıtıcı,136
Kırmızının tehlikeyi çağrıştırması ve iştahı açması arasındaki ilişki nedir?,"Kırmızının tehlikeyi çağrıştırması evrimsel süreçte gelişmiş bir algı iken, iştah açması ise pazarlama stratejileriyle ilişkilendirilebilir. Her ikisi de insan davranışlarını etkileme prensibine dayanır.",Analitik,136
Televizyon programlarında akıllı işaretler olmasaydı ne olurdu?,"Televizyon programlarında akıllı işaretler olmasaydı, özellikle çocuklar ve hassas bireyler televizyon yayınlarının zararlı etkilerine daha fazla maruz kalabilirlerdi.",Varsayımsal,136
Coğrafya biliminin tanımı nedir?,"Coğrafya, yeryüzünün fiziksel özelliklerini, yeryüzünde meydana gelen doğal olayların oluşum nedenlerini, süreçlerini ve insanla karşılıklı ilişkilerini inceleyen bilim dalıdır.",Olgusal,137
"Coğrafya, toplumların yaşam biçimlerini nasıl etkiler?","İnsanların yaşam biçimleri yer şekillerinden ve iklimden doğrudan etkilenir. Bu durum toplumların beslenme, giyim, yerleşim biçimleri ve iş alanlarının farklılaşmasına yol açar.",Kavramsal,137
Metinde bahsedilen Görsel 4.9'da ne görülmektedir?,Görsel 4.9'da Rize’nin Çamlıhemşin ilçesine bağlı Pokut Yaylası'nın engebeli yapısı nedeniyle dağınık bir yerleşime sahip olduğu görülmektedir.,Olgusal,137
"Meteoroloji, coğrafya biliminin hangi alt dalıdır?","Meteoroloji, coğrafya biliminin alt dallarından biridir.",Olgusal,137
Ankara'daki sağanak su baskınlarına ne sebep olmuştur?,"Ankara'nın Elmadağ ilçesinde etkili olan şiddetli yağmur, su taşkınlarına neden olmuştur. Dere yatağı üzerine yapılan park yeri de taşarak su baskınlarını artırmıştır.",Nedensel,137
Coğrafya alanında çalışmalar yapılmamasının insan yaşamı üzerindeki olası etkileri neler olabilir?,"Coğrafya alanında çalışmalar yapılmaması, doğal afetlere karşı hazırlıksız olunmasına, yanlış yerleşim yerlerinin seçilmesine, tarım ve hayvancılıkta verimsizliğe ve iklim değişikliğine uyum sorunlarına yol açabilir.",Varsayımsal,137
Ankara'daki su baskınında hangi mahalle etkilenmiştir?,"Ankara'nın Elmadağ ilçesine bağlı Hasanoğlan Mahallesi, su baskınlarından etkilenmiştir.",Olgusal,137
Su baskınları sonucunda Hasanoğlan Mahallesi'nde ne gibi sorunlar yaşanmıştır?,"Hasanoğlan Mahallesi'nde cadde ve sokaklarda su birikintileri oluşmuş, bazı araçlar yolda mahsur kalmış, park alanı sular altında kalmış, rögarlar taşmış ve birçok ev ile iş yeri sular altında kalmıştır.",Olgusal,137
Coğrafya biliminin toplum hayatındaki önemi nedir?,"Coğrafya bilimi, toplumların yaşam biçimlerini, yerleşim yerlerini, ekonomik faaliyetlerini ve doğal afetlere karşı hazırlıklarını anlamak ve planlamak için önemlidir.",Kavramsal,137
Metinde bahsedilen haber hangi tarihte yayınlanmıştır?,"Metinde bahsedilen genel ağ haberi, 12 Haziran 2023 tarihinde yayınlanmıştır.",Olgusal,137
Sosyal bilimler nelerdir?,"Sosyal bilimler, felsefe, sosyoloji, antropoloji, arkeoloji, hukuk ve ekonomi gibi insan ve toplumla ilgili çeşitli yönleri inceleyen bilim dallarını içerir.",Olgusal,138
Felsefenin sosyal bilimler içindeki rolü nedir?,"Felsefe, içinde yaşadığımız dünyayı ve yaşamı anlamaya çalışan, varlığın ve bilginin kaynağını sorgulayan bir bilim dalıdır. Olayları sorgulayıcı bir bakışla değerlendirmemizi sağlar.",Kavramsal,138
Sosyolojinin temel inceleme alanları nelerdir?,"Sosyoloji, geçmiş ve günümüz topluluklarında yaşayan insanların çeşitli yönlerini, sosyal gerçekleri, grupları, davranışları, sosyal kurumları ve toplumsal çevrenin düşüncelerimizi, duygularımızı, davranışlarımızı nasıl etkilediğini inceler.",Olgusal,138
Antropoloji insanlık tarihine nasıl bir katkı sağlar?,"Antropoloji, insanın kültürel ve fiziki yapısını araştırarak insanlık tarihinin en eski dönemlerinin aydınlatılmasına yardımcı olur. Farklı toplumlar ve kültürler karşılaştırmalı şekilde incelenerek insanların toplumsal ve kültürel davranışları hakkında çıkarımlarda bulunulabilir.",Nedensel,138
Arkeolojinin incelediği maddi kalıntılara örnekler nelerdir?,"Arkeoloji, eski kültür ve uygarlıklardan kalan her türlü alet, malzeme, ev eşyaları ve sanat eserleri gibi maddi kalıntıları inceler.",Listeleme,138
Hukukun toplumdaki temel işlevi nedir?,"Hukuk, toplumun genel yararını sağlamak için konulan kanunların bütünüdür. Bireylerin birbirleriyle, toplumla ve devletle ilişkilerini düzenler.",Kavramsal,138
Ekonomi hangi faaliyetleri ve ilişkileri inceler?,"Ekonomi, insanların yaşayabilmek için üretme, ürettiklerini paylaşma ve bu faaliyetlerden doğan ilişkileri inceleyen bilim dalıdır.",Olgusal,138
Sosyal bilimlerin farklı dalları nasıl karşılaştırılabilir?,"Felsefe varlığı ve bilgiyi sorgularken, sosyoloji toplumsal yapıları inceler, antropoloji insan kültürünü araştırır, arkeoloji maddi kalıntıları inceler, hukuk toplumsal düzeni sağlar ve ekonomi üretim ve paylaşımı inceler. Her biri toplumun farklı bir yönünü anlamamıza yardımcı olur.",Analitik,138
"Eğer antropoloji olmasaydı, farklı kültürler hakkındaki bilgimiz nasıl etkilenirdi?","Antropoloji olmasaydı, farklı toplumlar ve kültürler hakkında karşılaştırmalı bilgiler edinmek ve insanların toplumsal ve kültürel davranışları hakkında çıkarımlarda bulunmak zorlaşırdı. İnsanlık tarihinin en eski dönemlerini aydınlatmak da güçleşirdi.",Varsayımsal,138
Sosyal bilimlerin toplum üzerindeki etkilerinin kısa bir özeti nedir?,"Sosyal bilimler, toplumun yapısını, işleyişini ve gelişimini anlamamızı sağlayarak daha bilinçli ve etkili kararlar almamıza yardımcı olur. Farklı kültürleri anlamamızı, toplumsal sorunlara çözüm üretmemizi ve daha adil bir toplum inşa etmemizi sağlar.",Özetleme,138
Atatürk bilim ve teknoloji ile ilgili ne söylemiştir?,"Atatürk, 'Dünyada her şey için, maddiyat için, maneviyat için, yaşam için, başarı için en gerçek yol gösterici bilimdir, tekniktir' demiştir.",Olgusal,139
Cumhuriyetin ilk yıllarında bilim ve teknolojiye verilen önemi gösteren çalışmalar nelerdir?,"Türk Tarih ve Dil kurumlarının kurulması, İstanbul Üniversitesinin açılması ve Avrupa’ya öğrenci gönderilmesi cumhuriyetin ilk yıllarında bilim ve teknolojiye verilen önemi göstermektedir.",Listeleme,139
Günümüzde Türkiye'deki bilimsel ve teknolojik çalışmalar nasıl yürütülmektedir?,"Günümüzde Türkiye'deki bilimsel ve teknolojik çalışmalar; T. C. Sanayi ve Teknoloji Bakanlığı, üniversiteler ve özel sektör işletmelerinin uyumlu çalışmasıyla devam etmektedir.",Yöntemsel,139
