question,answer,question_type,page
TANAP Projesi'nin 2023 yılı için Türkiye ve Avrupa'ya gaz ihracatı beklentisi ne kadardır?,"TANAP Projesi kapsamında 2023 yılında Türkiye'ye 10,2 milyar metreküp, Avrupa'ya ise 12 milyar metreküp olmak üzere toplamda 22,2 milyar metreküp gaz ihraç edilmesi beklenmektedir.",Olgusal,101
TANAP'ın faaliyete başlama tarihi nedir ve hangi boru hattı ile entegre edilmiştir?,"TANAP, 12 Haziran 2018'de faaliyete başlamış ve Bakü-Tiflis-Erzurum Doğal Gaz Boru Hattı ile entegre edilmiştir.",Olgusal,101
TANAP Projesi'nin Türkiye'ye sağladığı temel faydalar nelerdir?,"TANAP Projesi, Türkiye'nin enerji güvenliğini pekiştirmekte ve Azerbaycan'ın yurt dışına gaz satışına olanak sağlamaktadır.",Kavramsal,101
"Bakü-Tiflis-Erzurum, TANAP ve TAP boru hatlarının toplam yatırım bedeli ne kadardır?","Azerbaycan'dan İtalya'ya kadar uzanan Bakü-Tiflis-Erzurum, TANAP ve Trans Adriatik Boru Hattı'nın (TAP) toplam yatırım bedeli 40 milyar dolardır.",Olgusal,101
TANAP Projesi'nin Türkiye'nin enerji koridoru olma hedefiyle ilişkisi nedir?,"TANAP, Avrupa ve Türkiye'nin doğal gazda kaynak çeşitliliğini artırmasının yanı sıra Türkiye'nin enerji koridoru olması yolunda atılan en stratejik adımlardan biridir.",Bağlamsal,101
TANAP Projesi'nin hayata geçirilmesinde Türkiye ve Azerbaycan arasındaki iş birliğinin rolü nedir?,"TANAP, Türkiye ve Azerbaycan'ın bugüne kadar süregelen başarılı iş birliğinin enerji alanındaki en büyük ve önemli adımlarından biridir.",Nedensel,101
"TANAP Projesi'nin kapasitesi arttırılmasaydı, Avrupa'ya gaz ihracatı nasıl etkilenirdi?","Metinde TANAP Projesi'nin kapasite artışı olmasaydı Avrupa'ya gaz ihracatının nasıl etkileneceğine dair doğrudan bir bilgi bulunmamaktadır. Ancak, kapasite artışı sayesinde Avrupa'ya daha fazla gaz ihraç edilebildiği çıkarımı yapılabilir.",Varsayımsal,101
TANAP Projesi'nin Türkiye ekonomisine etkileri neler olabilir?,"TANAP Projesi, Türkiye'nin enerji güvenliğini artırarak dışa bağımlılığı azaltabilir, enerji koridoru olma rolünü güçlendirerek transit gelirleri sağlayabilir ve enerji sektöründe yeni iş imkanları yaratabilir.",Yansıtıcı,101
Türkiye'nin enerji koridoru olma hedefi açısından TANAP projesinin önemi nedir?,"TANAP projesi, Türkiye'nin enerji koridoru olma hedefi için atılan en stratejik adımlardan biridir. Bu proje, Türkiye'nin enerji kaynaklarını çeşitlendirmesine ve Avrupa'ya enerji arzında önemli bir rol oynamasına olanak tanır.",Analitik,101
TANAP Projesi'nin temel unsurları nelerdir?,"TANAP Projesi'nin temel unsurları arasında Azerbaycan'dan çıkarılan doğal gazın Türkiye üzerinden Avrupa'ya taşınması, Türkiye'nin enerji arz güvenliğinin sağlanması ve Avrupa'nın enerji kaynaklarının çeşitlendirilmesi yer almaktadır.",Listeleme,101
