question,answer,question_type,page
Gübreleme nedir?,"Gübreleme, bitkilerin beslenmesinde gerekli olan elementlerin sağlanması için toprağa suni veya doğal madde eklenmesidir.",Olgusal,46
İlaçlama hangi amaçla yapılır?,"İlaçlama, bitkilerin zararlı haşerat ve böceklerden korunmasına yönelik olarak yapılan bir çalışmadır, aynı zamanda zirai mücadele olarak da adlandırılır.",Olgusal,46
Tohum ıslahı çalışmalarının amacı nedir?,"Tohum ıslahı çalışmalarının amacı, ülke şartlarına en uygun tohumun yetiştirilmesini sağlamaktır.",Olgusal,46
Sulama tarım açısından neden önemlidir?,"Sulama, tarımda ürünlerin yetişmesi açısından çok önemlidir, özellikle yağışın az olduğu kurak alanlarda büyük bir ihtiyaçtır.",Kavramsal,46
Pazarlama imkanları tarımda verimi nasıl etkiler?,"Pazarlama imkanları, bir ürünün üretim aşamasından sonra satışının gerçekleştirilmesi için yapılan reklam, tanıtım ve dağıtım gibi çalışmalarla verimi etkiler.",Analitik,46
Modern tarım yöntemleri nelerdir?,"Modern tarım yöntemleri, tarımı kolaylaştırıcı ve hızlı ekim-hasat yapılmasını sağlayan biçerdöver ve traktör gibi araçların kullanımını içerir.",Olgusal,46
Tarımda verimi artıran faktörler nelerdir?,"Tarımda verimi artıran faktörler gübreleme, ilaçlama, tohum ıslahı, sulama, pazarlama imkanları ve modern tarım yöntemleridir.",Listeleme,46
Kurak bölgelerde sulama neden daha önemlidir?,Kurak bölgelerde yağış az olduğu için bitkilerin büyümesi ve ürün vermesi için sulama hayati öneme sahiptir.,Nedensel,46
Eğer tohum ıslahı yapılmazsa ne olur?,"Eğer tohum ıslahı yapılmazsa, ülke şartlarına uygun olmayan tohumlar kullanılarak verim düşebilir ve ürün kalitesi azalabilir.",Varsayımsal,46
GAP İdaresi Başkanlığı'nın sulama ile ilgili rolü nedir?,"GAP İdaresi Başkanlığı, Güneydoğu Anadolu Bölgesi'ndeki kurak alanların sulanması ile ilgili çalışmalar yapmaktadır.",Bağlamsal,46
Bu doküman ne hakkında?,"Bu doküman, AŞTAN tarafından hazırlanmış ve PRF Yayınları tarafından yayınlanmış, 1. üniteden 5. üniteye kadar olan konu tekrarlarını ve bir tarama testini içeren bir çalışma materyalidir.",Olgusal,47
Bu dokümanda hangi üniteler yer almaktadır?,"Bu dokümanda Birey ve Toplum, Kültür ve Miras, İnsanlar, Yerler ve Çevreler, Bilim, Teknoloji ve Toplum, Üretim, Dağıtım ve Tüketim olmak üzere toplam beş ünite yer almaktadır.",Listeleme,47
Bu dokümanın amacı nedir?,"Bu dokümanın amacı, belirtilen ünitelerdeki konuların tekrarını sağlamak ve öğrencilerin bu konular hakkındaki bilgilerini tarama testi ile ölçmektir.",Kavramsal,47
Tarama testi hangi üniteleri kapsamaktadır?,"Tarama testi, 1. üniteden 5. üniteye kadar olan tüm üniteleri kapsamaktadır.",Olgusal,47
Dokümanı hazırlayan kurum kimdir?,Dokümanı hazırlayan kurum AŞTAN'dır.,Olgusal,47
Dokümanı yayınlayan kurum kimdir?,Dokümanı yayınlayan kurum PRF Yayınları'dır.,Olgusal,47
Bu doküman hangi ders veya alan için hazırlanmış olabilir?,"Bu doküman, içerdiği konular (Birey ve Toplum, Kültür ve Miras vb.) göz önüne alındığında Sosyal Bilgiler veya benzeri bir ders için hazırlanmış olabilir.",Varsayımsal,47
Kültür ve Miras ünitesinde hangi konular işlenir?,"Metinde Kültür ve Miras ünitesinin içeriği belirtilmemiştir, ancak genel olarak bu ünitede bir toplumun kültürel değerleri, gelenekleri, tarihi eserleri ve mirası gibi konular işlenir.",Bağlamsal,47
"Üretim, Dağıtım ve Tüketim ünitesinin önemi nedir?","Üretim, Dağıtım ve Tüketim ünitesi, bir toplumun ekonomik sistemini anlamak, kaynakların nasıl kullanıldığını ve ürünlerin nasıl tüketildiğini öğrenmek açısından önemlidir.",Kavramsal,47
Bu dokümanı kullanarak nasıl çalışmalıyım?,"Öncelikle her üniteyi dikkatlice tekrar etmeli, ardından tarama testini çözerek eksiklerinizi belirlemeli ve bu eksiklikleri gidermeye yönelik çalışmalar yapmalısınız.",Yöntemsel,47
Selim Bey'in haklarını kullanmasıyla ilgili sorunun cevabı nedir ve neden?,"Cevap D'dir. Çünkü Selim Bey'in belediyeye dilekçe yazması, dilekçe hakkını kullanması ile ilgilidir.",Olgusal,48
5. sorudaki metinde roller ile ilgili hangi temel nokta vurgulanmaktadır?,Rollerin zaman içinde değişebildiği vurgulanmaktadır. Bebeklikten yaşlılığa kadar bireyin üstlendiği rollerin farklılaştığı belirtilmiştir.,Kavramsal,48
Metin Öğretmen'in verdiği bilgiye göre hangi sonuca ulaşılamaz ve neden?,Baba rolünün her rolden önemli olduğuna ulaşılamaz. Metinde rollerin önemine dair bir karşılaştırma yapılmamıştır.,Analitik,48
Hangi tür roller sonradan kazanılır ve buna bir örnek verin.,"Bazı roller sonradan kazanılır. Askerlik, sonradan kazanılan bir role örnektir.",Olgusal,48
Bir kişinin aynı anda birden fazla role sahip olabilmesi ne anlama gelir?,"Bir kişinin hem eş, hem baba hem de büyükbaba olabilmesi, bireylerin aynı anda birden fazla rolü üstlenebileceğini gösterir.",Kavramsal,48
Bireylerin gelişimi ve toplumsal birlikteliğin sağlanmasında önemli olan değerlerimiz arasında neler yer almaz?,"Teknoloji, bireylerin gelişimi ve toplumsal birlikteliğin sağlanmasında önemli olan değerlerimiz arasında yer almaz.",Olgusal,48
Selim Bey'in davranışları hangi temel hakların kullanımıyla ilgilidir?,"Selim Bey'in belediyeye dilekçe yazması dilekçe hakkını kullanması ile ilgilidir, bu da vatandaşların yönetimle ilgili şikayetlerini veya taleplerini iletebilme hakkını ifade eder.",Bağlamsal,48
"Rollerin zaman içinde değişmesi, bireyin yaşamındaki hangi değişikliklerle ilişkilidir?","Rollerin zaman içinde değişmesi, bireyin yaşamındaki büyüme, eğitim, iş hayatı, evlilik ve ebeveynlik gibi farklı evrelerle ilişkilidir.",Nedensel,48
