question,answer,question_type,page
Su ürünleri nelerdir?,"Metinde su ürünlerinin neler olduğuna dair doğrudan bir tanım bulunmamaktadır. Ancak, su kaynaklarından elde edilen ve ekonomik değeri olan canlılar (balıklar, kabuklular, vb.) su ürünü olarak kabul edilebilir.",Olgusal,121
Su ürünlerinin ekonomideki yeri nedir?,"Metinde su ürünlerinin ekonomideki yeri hakkında doğrudan bir bilgi bulunmamaktadır. Ancak, su ürünleri avcılığı ve yetiştiriciliği, gıda temini, istihdam yaratma ve ihracat yoluyla ekonomiye katkı sağlayabilir.",Kavramsal,121
Kültür balıkçılığı nedir?,"Metinde kültür balıkçılığının ne olduğuna dair doğrudan bir tanım bulunmamaktadır. Ancak, kültür balıkçılığı, balıkların kontrollü ortamlarda yetiştirilmesi işlemidir.",Olgusal,121
Kültür balıkçılığı nerelerde yapılır?,"Metinde kültür balıkçılığının nerelerde yapıldığına dair spesifik bir bilgi verilmemektedir. Ancak, uygun iklim ve su kaynaklarına sahip bölgelerde, genellikle havuzlarda, göletlerde veya deniz kafeslerinde yapılmaktadır.",Olgusal,121
Gebze'nin nüfusunun fazla olmasının nedenleri nelerdir?,"Gebze'nin nüfusunun fazla olmasının nedenleri arasında, çalışma hayatının hareketli olması, sanayi ve ticaretin canlılığı, İstanbul ve Kocaeli gibi iki ticaret merkezi arasında bulunması, sürekli göç alması ve ulaşım olanaklarının gelişmiş olması sayılabilir.",Nedensel,121
Gebze hangi illere bağlıdır?,"Gebze, Kocaeli iline bağlı bir ilçedir.",Olgusal,121
Gebze'nin 2022 yılındaki nüfusu kaçtır?,Gebze'nin 2022 yılı adrese dayalı nüfus kayıt sistemi sonuçlarına göre nüfusu 407.019'dur.,Olgusal,121
Gebze'nin sanayi ve ticaret açısından önemli olmasının sebepleri nelerdir?,"Gebze'nin sanayi ve ticaret açısından önemli olmasının sebepleri; limanlara, hava yollarına ve demir yollarına yakınlığı, önemli kara yolları üzerinde bulunması ve hem Avrupa'ya hem de Anadolu ve Orta Asya'ya geçiş için taşıma kolaylıkları sunmasıdır.",Nedensel,121
Gebze'nin ulaşım olanakları nelerdir?,"Gebze; limanlara, hava yollarına, demir yollarına ve önemli kara yollarına sahiptir.",Listeleme,121
Gebze'nin sürekli göç almasının olası sonuçları neler olabilir?,"Gebze'nin sürekli göç alması, nüfus artışına, altyapı yetersizliklerine, konut ihtiyacının artmasına, işsizlik sorununa ve sosyal sorunlara yol açabilir.",Yansıtıcı,121
İklimin insan yaşamı üzerindeki etkileri nelerdir?,"İklim, insanların giyimini, yiyecek ve içeceklerini, barınma şekillerini, ulaşım tercihlerini, yerleşim yeri seçimlerini, ekonomik faaliyetlerini ve sosyal-kültürel faaliyetlerini etkiler.",Olgusal,122
İnsanlar yaşayacakları yerleri seçerken nelere dikkat etmişlerdir?,"İnsanlar yaşayacakları yerleri seçerken yeryüzü şekillerine, yer altı ve yer üstü kaynaklarına, topraklarının tarıma elverişli olup olmadığına, ulaşım ve ticarete uygunluğuna dikkat etmişlerdir.",Olgusal,122
İklimin yerleşim yeri seçimindeki önemi nedir?,"İklim, insanların uzun süre görülen hava durumlarını ifade ettiği için, yerleşim yeri seçiminde önemli bir faktördür. İnsanlar iklime göre yerleşim yerleri tercih edip o iklimin gerektirdiği şartlara uyum sağlamaya çalışırlar.",Kavramsal,122
Dünya üzerinde görülen başlıca iklim tipleri nelerdir ve haritada nasıl gösterilmiştir?,"Metinde belirtilen başlıca iklim tipleri Akdeniz iklimi, Kutup iklimi, Muson iklimi ve Ekvatoral iklimdir. Bu iklimlerin dağılımı Harita 3.18'de gösterilmiştir.",Olgusal,122
"Bir yerin iklimi hakkında, kışın giyilen kıyafetlerden nasıl bir çıkarım yapılabilir?","Kışın giyilen kıyafetler, o yerin kış mevsimindeki sıcaklık değerleri hakkında bilgi verir. Örneğin, kalın montlar ve botlar giyiliyorsa, o yerin kışları soğuk ve kar yağışlı geçiyor olabilir.",Analitik,122
İklimin ekonomik faaliyetler üzerindeki etkisine bir örnek veriniz.,"İklim, tarım ürünlerinin çeşitliliğini ve verimliliğini etkileyerek ekonomik faaliyetleri doğrudan etkiler. Örneğin, ılıman iklime sahip bölgelerde farklı sebze ve meyveler yetiştirilebilirken, kurak iklime sahip bölgelerde su kaynaklarına daha bağımlı tarım yöntemleri uygulanır.",Bağlamsal,122
İklim değişikliğinin yerleşim yerleri üzerindeki potansiyel etkileri neler olabilir?,"İklim değişikliği, deniz seviyesinin yükselmesine, aşırı hava olaylarının (kuraklık, sel, fırtına) artmasına ve tarım alanlarının verimsizleşmesine neden olabilir. Bu durum, bazı yerleşim yerlerinin yaşanmaz hale gelmesine veya insanların göç etmesine yol açabilir.",Varsayımsal,122
İklimin sosyal ve kültürel faaliyetleri nasıl etkilediğine dair bir örnek verin.,"İklim, insanların açık havada yapabileceği etkinlikleri ve festivalleri etkileyebilir. Örneğin, sıcak iklime sahip bölgelerde yaz aylarında açık hava konserleri ve festivaller düzenlenirken, soğuk iklime sahip bölgelerde kış sporları ve buz festivalleri popüler olabilir.",Bağlamsal,122
İklimin barınma üzerindeki etkileri nelerdir?,"İklim, evlerin yapımında kullanılan malzemeleri ve tasarımını etkiler. Soğuk iklime sahip bölgelerde evler ısı yalıtımlı ve kalın duvarlı olurken, sıcak iklime sahip bölgelerde evler daha havadar ve gölgelikli olabilir.",Olgusal,122
Metinde bahsedilen 'diğer iklimler' ifadesi neleri kapsayabilir?,"Metinde bahsedilen 'diğer iklimler' ifadesi, karasal iklim, ılıman okyanusal iklim, tundra iklimi gibi, haritada belirtilen ana iklim tipleri dışında kalan çeşitli iklimleri kapsayabilir.",Spekülatif,122
Antalya'nın Türkiye'deki önemi nedir?,"Antalya, Türkiye'nin turizm başkenti olarak kabul edilir ve hem yaz tatili için hem de sürekli yaşamak için tercih edilen bir şehirdir.",Olgusal,123
Antalya'da yaz aylarında ortalama sıcaklık ne kadar oluyor?,Antalya'da yaz aylarında ortalama sıcaklık 28-36 derece arasında değişmektedir.,Olgusal,123
Antalya'da kış ayları nasıl geçmektedir?,Antalya'da kış ayları ılık geçmektedir. Ocak ayında bile ortalama sıcaklık 10 ile 20 derece arasında olabilir.,Olgusal,123
Antalya'da yetişen ve diğer yerlerde yaygın olmayan ürünler nelerdir?,Antalya'da turunçgiller oldukça yaygındır. Bu nedenle bol bol portakal ve mandalina gibi meyveler yetişir.,Olgusal,123
Akdeniz ikliminin temel özellikleri nelerdir?,"Akdeniz iklimi, yazları sıcak ve kurak, kışları ılık ve yağışlıdır. Yıllık ortalama sıcaklıklar 15 ila 20 derece arasındadır.",Kavramsal,123
Makilik alan nedir ve Akdeniz iklimiyle ilişkisi nasıldır?,"Makilik alan, yaz kuraklığına dayanıklı bodur ağaçlardan (defne, zeytin, keçiboynuzu, mersin gibi) oluşan bitki örtüsüdür ve Akdeniz ikliminin tipik bir özelliğidir.",Bağlamsal,123
Antalya'da evlerin eskiden taştan yapılmasının nedeni neydi?,Eskiden Antalya'da evler yazları serin olsun diye taştan yapılırdı.,Nedensel,123
Antalya'ya taşınmanın olası sonuçları neler olabilir?,"Antalya'ya taşınmak, yılın büyük bir bölümünde güneşli ve ılıman bir iklimin tadını çıkarma, çeşitli meyve ve sebzelere erişim ve turistik bir şehirde yaşama imkanı sunar.",Yansıtıcı,123
Görsel 3.24'te ne gösterilmektedir?,Görsel 3.24'te Muğla'da bulunan bir makilik alan gösterilmektedir.,Olgusal,123
"Antalya'da iklim değişikliği yaşanırsa, turunçgil üretimi nasıl etkilenir?","Eğer Antalya'da iklim değişikliği yaşanır ve sıcaklıklar artarsa veya yağış düzeni değişirse, turunçgil üretimi olumsuz etkilenebilir. Kuraklık veya aşırı sıcaklar, turunçgil ağaçlarının verimini düşürebilir.",Varsayımsal,123
Andrei nerede yaşamaktadır ve bu bölgenin coğrafi özelliği nedir?,"Andrei, Filipinler'in başkenti Manila'nın bir köyünde yaşamaktadır ve burası dünyanın en fazla yağış alan bölgelerinden biridir.",Olgusal,124
