question,answer,question_type,page
Demokrasi kelimesinin anlamı nedir?,"Demokrasi kelimesi, halkın kendi kendini yönetmesi anlamına gelir.",Olgusal,206
Halkın kendi kendini yönetmesi nasıl gerçekleşir?,"Halk, belirli zamanlarda kendini yönetme yetkisini seçtiği temsilcilere verir ve bu temsilciler aracılığıyla siyasal gücü denetler. Bu sistemle yasalar koyulur ve uygulanır.",Yöntemsel,206
Demokrasi ile ilişkilendirilen temel kavramlar nelerdir?,"Demokrasi ile eşitlik, adalet, hoşgörü ve temel insan hakları gibi kavramlar ilişkilendirilir.",Listeleme,206
Milli egemenlik ilkesi demokrasilerde ne anlama gelir?,"Milli egemenlik ilkesi, egemenliğin millete ait olduğunu ve milletin bu hakkı seçtiği temsilciler (milletvekilleri) aracılığıyla kullandığını ifade eder.",Kavramsal,206
Anayasamızda milli egemenlik nasıl ifade edilmiştir?,Anayasamızda milli egemenlik 'Egemenlik kayıtsız şartsız milletindir' şeklinde belirtilmiştir.,Olgusal,206
İnsan haklarına saygı neden demokrasinin yaşatılması için önemlidir?,"Temel hak ve özgürlüklerin güvence altına alınması, bireylerin özgürce yaşamasını sağlar ve demokrasinin temelini oluşturur.",Nedensel,206
Hürriyet ve eşitlik ilkesi neyi amaçlar?,"Hürriyet ve eşitlik ilkesi, bütün bireylerin özgürce yaşamasını ve yasalar önünde eşit olmasını amaçlar.",Kavramsal,206
Hürriyet ve fırsat eşitliğinin tam olarak sağlanamadığı toplumlarda ne olmaz?,Hürriyet ve fırsat eşitliğinin tam olarak sağlanamadığı toplumlarda demokrasiden bahsedilemez.,Yansıtıcı,206
Yasalar karşısında eşitlik ilkesi hangi farklılıklara bakılmaksızın geçerlidir?,"Yasalar karşısında eşitlik ilkesi, inanç, ırk, cinsiyet, dil ve siyasi düşünce farklılıklarına bakılmaksızın geçerlidir.",Olgusal,206
Eşitlik ilkesi sadece yasalar önündeki fırsat eşitliğini mi kapsar?,"Hayır, eşitlik ilkesi sadece yasalar önündeki fırsat eşitliğini değil, sosyal ve ekonomik hayattaki fırsat eşitliğini de kapsar.",Analitik,206
Seçme ve seçilme hakkı ne zaman kullanılır?,"Vatandaşlık hakkını elinde bulunduran her vatandaşın, yasalara uygun şartları taşıması durumunda seçme ve seçilme hakkı vardır.",Olgusal,207
Katılımcılık demokrasilerde neden önemlidir?,"Katılımcılık, vatandaşların siyasi partiler aracılığıyla yönetime katılmasını ve demokratik taleplerini gerçekleştirmesini sağlar. Ayrıca, vatandaşların yönetime etki edecek aktif faaliyetlerde bulunmasına olanak tanır.",Kavramsal,207
Çoğulculuk ilkesi demokrasilerde nasıl uygulanmalıdır?,Demokrasilerde toplumun sahip olduğu bütün düşünceler ortaya konulmalıdır. Azınlığın düşünceleri de çoğunluğun düşünceleri kadar korunmalı ve temsil edilebilmelidir.,Yöntemsel,207
Hukukun üstünlüğü ilkesinin demokrasi için önemi nedir?,Demokrasinin var olabilmesi ve korunabilmesi için hukukun üstünlüğü mutlaka sağlanmalıdır. Devlet dahil tüm kişi ve kuruluşlar yasalara uymalıdır ve yasaların üstünlüğünü kabul etmelidir.,Nedensel,207
Vatandaşlar seçme ve seçilme haklarının dışında yönetime nasıl etki edebilirler?,"Vatandaşlar, karar alma, uygulamayı takip etme, kararların sonuçlarını değerlendirme gibi etkinliklerde bulunarak yönetime etki edebilirler.",Yöntemsel,207
Çoğunluğun düşüncelerinin desteklenmesinin tek başına yeterli olmaması ne anlama gelir?,"Sadece çoğunluğun düşüncelerinin desteklenmesi demokrasiyle bağdaşmaz. Karşı düşünceler de çoğunluğu oluşturan düşünceler kadar korunmalı ve temsil edilebilmelidir; bu, çoğulculuk ilkesinin gereğidir.",Analitik,207
Hukukun üstünlüğü ilkesi ihlal edilirse ne gibi sonuçlar ortaya çıkabilir?,"Hukukun üstünlüğü ihlal edilirse, demokrasinin temelleri sarsılır, keyfi uygulamalar artar ve vatandaşların hakları güvence altında olmaz.",Varsayımsal,207
Seçme ve seçilme hakkının demokratik toplumlardaki rolü nedir?,"Seçme ve seçilme hakkı, demokratik toplumlarda temel ilkelerden biridir. Vatandaşların yönetime katılmasını ve kendi temsilcilerini seçmesini sağlayarak, halkın iradesinin yönetime yansımasını sağlar.",Kavramsal,207
Metinde bahsedilen temel demokratik ilkeler nelerdir?,"Metinde bahsedilen temel demokratik ilkeler şunlardır: Seçme ve seçilme hakkı, katılımcılık, çoğulculuk ve hukukun üstünlüğü.",Listeleme,207
Demokratik bir toplumda azınlığa nasıl davranılmalıdır?,"Demokratik bir toplumda azınlığa, diğer bireylerin sahip olduğu özgürlükler ve haklar sunulmalıdır. Düşünceleri korunmalı ve temsil edilmelidir.",Yansıtıcı,207
Monarşi yönetiminde yönetme yetkisi kimdedir?,"Monarşi yönetiminde yönetme, karar alma ve uygulama yetkisi ülkeyi yöneten kişinin elindedir.",Olgusal,208
Meşruti yönetim nedir?,"Meşruti yönetim, monarşik yönetimlerde hükümdarın yetkilerinin anayasa ve halk oyuyla seçilen meclis tarafından kısıtlandığı yönetim biçimidir.",Tanımlayıcı,208
Günümüzde monarşi ile yönetilen bir ülke örneği veriniz.,Günümüzde monarşi yönetimini devam ettiren ülkelerden biri Avrupa'da yer alan Norveç'tir.,Olgusal,208
Oligarşi yönetiminde kararları kimler alır?,Oligarşi ile yönetilen ülkelerde karar alma ve uygulama süreçleri küçük ve ayrıcalıklı bir grup tarafından belirlenir.,Olgusal,208
Teokrasi yönetim biçimi neye dayanır?,"Teokrasi yönetim biçimi dine dayalıdır. Yönetenler, yönetme yetkisini Tanrı'dan aldıklarını iddia eder ve ülkeyi kendi dinlerinin kurallarına göre yönetirler.",Kavramsal,208
Vatikan hangi yönetim biçimiyle yönetilmektedir?,Vatikan günümüzde teokrasi ile yönetilen ülkelerdendir.,Olgusal,208
Cumhuriyet yönetiminde yönetme yetkisi kime aittir?,Cumhuriyet yönetiminde yönetme yetkisi millete aittir.,Olgusal,208
Cumhuriyet yönetiminde ülkeyi yönetenlerin uyması gereken kurallar nelerdir?,"Cumhuriyet yönetiminde ülkeyi yönetenler anayasa ve yasalara uygun hareket etmek, milletin iradesine saygı göstermek zorundadır.",Yöntemsel,208
"Monarşi, oligarşi ve teokrasi yönetim biçimlerinin ortak özelliği nedir?","Monarşi, oligarşi ve teokrasi yönetim biçimlerinin ortak özelliği, yönetme yetkisinin halk tarafından seçilmemiş kişi veya grupların elinde olmasıdır.",Analitik,208
Atatürk'ün bir vatandaşı dinlemesi demokrasinin hangi ilkesi ile ilişkilendirilebilir? Neden?,"Atatürk'ün bir vatandaşı dinlemesi, demokrasinin eşitlik ve halkın yönetime katılımı ilkeleriyle ilişkilendirilebilir. Çünkü bu davranış, vatandaşların görüşlerine değer verildiğini ve herkesin yönetimde söz sahibi olma hakkı olduğunu gösterir.",Yansıtıcı,208
Hangi yönetim biçiminde yönetim aynı aileden gelenlerin elindedir?,Monarşi (1),Olgusal,209
Hangi yönetim biçiminde ülkeyi yönetenler milletin düşüncelerine saygı göstermek zorundadır?,Cumhuriyet (4),Olgusal,209
Hangi yönetim biçiminde ülke yönetiminde dini kurallar geçerlidir?,Teokrasi (3),Olgusal,209
Hangi yönetim biçiminde hak ve özgürlükler bir kişinin kararına bağlıdır?,"Monarşi (1), özellikle mutlak monarşi",Olgusal,209
Hangi yönetim biçiminde ülke ayrıcalıklı bir grup tarafından yönetilir?,Oligarşi (2),Olgusal,209
Hangi yönetim biçiminde yöneticiler yönetme yetkisini Tanrı’dan aldıklarını iddia ederler?,Teokrasi (3),Olgusal,209
Hangi yönetim biçiminde yönetme yetkisi milletin elindedir?,Cumhuriyet (4),Olgusal,209
Hangi yönetim biçiminde karar alma süreçleri küçük bir topluluğun elindedir?,Oligarşi (2),Olgusal,209
Monarşinin temel özelliği nedir?,"Monarşinin temel özelliği, devlet başkanının genellikle kalıtsal yollarla belirlenmesi ve ömür boyu görevde kalmasıdır.",Kavramsal,209
Cumhuriyetin demokratik ilkelerle uyumlu olmasının nedeni nedir?,"Cumhuriyet, yöneticilerin seçimle belirlenmesi, halkın katılımının sağlanması ve hak ve özgürlüklerin korunması gibi demokratik ilkelere uygun olduğu için demokratiktir.",Analitik,209
"Yasama, yürütme ve yargı güçleri arasındaki temel fark nedir?","Yasama yasa yapma, yürütme yasaları uygulama ve yargı ise yasalara aykırılıkları denetleme ve çözme görevini üstlenir.",Olgusal,210
Kuvvetler ayrılığı ilkesi neden önemlidir?,"Kuvvetler ayrılığı ilkesi, devlet yönetiminde gücün tek elde toplanmasını veya diğerlerine baskı yapmasını engellemek için önemlidir.",Kavramsal,210
Türkiye'nin ilk anayasasında kuvvetler ayrılığı ilkesi neden uygulanmamıştır?,Türkiye'nin ilk anayasası olan 1921 Anayasası'nda (Teşkilat-ı Esasiye) savaş döneminin şartları gereği tüm güçler Büyük Millet Meclisi'ne (BMM) verilmiştir.,Nedensel,210
1924 Anayasası'ndan itibaren Türkiye'de hangi ilke uygulanmaya başlanmıştır?,1924 Anayasası'ndan itibaren kuvvetler ayrılığı ilkesi uygulanmaya başlanmıştır.,Olgusal,210
"Yasama, yürütme ve yargı güçleri görevlerini nasıl yerine getirirler?","Yasama, yürütme ve yargı güçleri iş birliği ve uyum içinde anayasadaki görevlerini yerine getirirler.",Yöntemsel,210
"TBMM, cumhurbaşkanı, bakanlar ve mahkemelerin devlet yönetimindeki rolleri nelerdir?","TBMM yasama, cumhurbaşkanı ve bakanlar yürütme, mahkemeler ise yargı görevini yerine getirir. Bu kurumlar, devlet yönetiminde farklı yetki ve sorumluluklara sahiptir.",Analitik,210
Eğer kuvvetler ayrılığı ilkesi olmasaydı ne olurdu?,"Eğer kuvvetler ayrılığı ilkesi olmasaydı, devlet gücü tek bir elde toplanır ve bu durum diğer güçler üzerinde baskı oluşturarak demokratik olmayan bir yönetime yol açabilirdi.",Varsayımsal,210
Kuvvetler ayrılığının uygulanmasının sonuçları nelerdir?,"Kuvvetler ayrılığının uygulanması, devlet gücünün dengelenmesini, keyfi uygulamaların önlenmesini ve demokratik bir yönetimin sağlanmasını mümkün kılar.",Yansıtıcı,210
Neden bazı kişiler kuvvetler ayrılığı ilkesinin değiştirilmesini isteyebilir?,"Bazı kişiler, daha hızlı ve etkin karar alma süreçleri için kuvvetler ayrılığı ilkesinin değiştirilmesini veya esnetilmesini isteyebilirler. Ancak bu durum, gücün tek elde toplanması riskini de beraberinde getirebilir.",Spekülatif,210
Ülke yönetiminin üç temel ayağı nelerdir?,"Ülke yönetiminin üç temel ayağı yasama, yürütme ve yargıdır.",Listeleme,210
