question,answer,question_type,page
Dört oğlunu ağaca bakmaları için gönderen bilge kişinin amacı neydi?,"Bilge kişinin amacı, oğullarına farklı bakış açılarının önemini öğretmek ve bir konuyu farklı zamanlarda değerlendirmenin farklı sonuçlar verebileceğini göstermektir.",Kavramsal,21
Metindeki ilk oğlan ağacı nasıl tanımlamıştır?,"İlk oğlan ağacı çirkin, yaşlı ve kupkuru olarak tanımlamıştır.",Olgusal,21
Metinde verilmek istenen mesaj nedir?,"Metinde verilmek istenen mesaj, bir şeyi veya bir kişiyi kısa bir süre veya tek bir mevsimde tanıyarak tam olarak anlaşılamayacağıdır. Farklı zamanlarda farklı yönlerini görmek önemlidir.",Kavramsal,21
Yaşlı adamın otobüsteki tepkisinin nedeni neydi?,"Yaşlı adam, 20 yaşındaki gencin sürekli bağırmasından ve dışarıdaki şeylere şaşırmasından rahatsız olmuş ve gencin bir problemi olduğunu düşünmüştür.",Nedensel,21
Babanın yaşlı adama verdiği cevap neydi?,"Baba, oğlunun yeni ameliyat olduğunu ve gözlerinin açıldığını, bu yüzden her şeyi ilk defa görüyormuş gibi sevindiğini söylemiştir.",Olgusal,21
Otobüsteki genç adamın tepkileri neden farklıydı?,Genç adamın tepkileri farklıydı çünkü gözleri yeni açılmıştı ve dünyayı ilk defa görüyordu. Bu nedenle her şey ona yeni ve heyecan verici geliyordu.,Nedensel,21
Metinde 'hoşgörüsüz davranmak' ne gibi sonuçlara yol açabilir?,"Metinde hoşgörüsüz davranmak, olayların iç yüzünü bilmeden tepki göstermeye ve istenmeyen durumlara sebep olabilir.",Yansıtıcı,21
Eğer yaşlı adamın yerinde olsaydınız ne hissederdiniz?,"Yaşlı adamın yerinde olsaydım, ilk başta rahatsızlık duyardım ancak daha sonra gencin durumunu öğrendiğimde utanç ve pişmanlık hissederdim.",Varsayımsal,21
Bilge kişinin oğullarının ağaçla ilgili farklı görüşleri neyi temsil ediyor?,"Bilge kişinin oğullarının farklı görüşleri, aynı şeyin farklı zamanlarda farklı görünebileceğini ve her bakış açısının kendi içinde bir gerçekliği olduğunu temsil ediyor.",Analitik,21
Bu iki metnin ortak teması nedir?,"Bu iki metnin ortak teması, ön yargılı olmamak, olayların iç yüzünü bilmeden yargılamamak ve farklı bakış açılarının olabileceğini kabul etmektir.",Analitik,21
Jane Elliot'un 1968'de yaptığı deneyin amacı neydi?,"Jane Elliot'un deneyinin amacı, Dr. Martin Luther King'in öldürülmesinin ardından öğrencilerine ayrımcılığın etkilerini uygulamalı olarak göstermek ve bu konuda eğitim vermekti.",Olgusal,22
