question,answer,question_type,page
Türkiye Tarım Ürünleri Haritası'nda hangi denize kıyısı olan iller belirtilmiştir?,"Türkiye Tarım Ürünleri Haritası'nda Karadeniz, Ege Denizi ve Akdeniz'e kıyısı olan iller belirtilmiştir.",Olgusal,86
Haritada hangi ülkeler Türkiye'nin komşuları olarak gösterilmiştir?,"Haritada Türkiye'nin komşuları olarak Bulgaristan, Yunanistan, Gürcistan, Ermenistan, İran, Irak ve Suriye gösterilmiştir.",Olgusal,86
Haritada hangi tarım ürünleri gösterilmektedir?,"Haritada buğday, arpa, mısır, ayçiçeği, elma, üzüm, incir, turunçgil, şeker pancarı, patates, tütün, zeytin, fındık, çay ve pamuk gibi tarım ürünleri gösterilmektedir.",Listeleme,86
Haritada 'AZB' neyi temsil ediyor olabilir?,"Haritada 'AZB' neyi temsil ettiği net olarak belirtilmemiştir, ancak bir kısaltma olduğu ve harita üzerinde bir anlamı olabileceği anlaşılmaktadır.",Varsayımsal,86
Haritada gösterilen 'Sera' ne anlama gelir?,"Haritada gösterilen 'Sera', tarım ürünlerinin yetiştirildiği, kontrollü iklim koşullarına sahip kapalı alanları ifade eder.",Kavramsal,86
Haritada hangi iller Marmara Bölgesi'nde yer almaktadır?,"Haritada Çanakkale, Balıkesir, Bursa, Yalova, Kocaeli, İstanbul, Tekirdağ, Edirne ve Kırklareli illeri Marmara Bölgesi'nde yer almaktadır.",Olgusal,86
Haritanın temel amacı nedir?,"Haritanın temel amacı, Türkiye'deki illeri, komşu ülkeleri, denizleri ve bazı önemli tarım ürünlerinin dağılımını göstermektir.",Kavramsal,86
Haritada gösterilen 'Devlet sınırı' ve 'İl sınırı' arasındaki fark nedir?,"'Devlet sınırı' bir ülkenin egemenlik alanını belirlerken, 'İl sınırı' ise bir ülke içindeki idari bölgeleri (illeri) birbirinden ayırır.",Analitik,86
Haritadaki ölçek ne anlama geliyor?,"Haritadaki ölçek (0, 100, 200 km), harita üzerindeki mesafelerin gerçek mesafelerle olan oranını gösterir. Örneğin, harita üzerinde 1 cm, gerçekte belirtilen kilometreye karşılık gelir.",Kavramsal,86
Haritada neden bazı iller diğerlerinden daha belirgin şekilde gösterilmiş olabilir?,"Haritada bazı illerin diğerlerinden daha belirgin gösterilmesi, o illerin haritanın konusuyla (tarım ürünleri) ilgili olarak daha önemli olduğunu veya daha fazla tarımsal faaliyete sahip olduğunu gösterebilir.",Spekülatif,86
Türkiye Maden Haritası'nda hangi denizler gösterilmiştir?,"Türkiye Maden Haritası'nda Marmara Denizi, Ege Denizi, Karadeniz ve Akdeniz gösterilmiştir.",Olgusal,87
