question,answer,question_type,page
"5. soruda, diğerlerinden farklı olan cümleyi bulmak için hangi ortak özellik dikkate alınmalıdır?","Farklı etnik kökene sahip kişilere saygı cümlesi diğerlerinden farklıdır. Diğerleri beğenme veya dinleme gibi kişisel tercihleri ifade ederken, bu cümle saygıyı vurgular.",Analitik,36
6. sorudaki cümleler hangi kavramlarla ilişkilendirilebilir ve hangisi dışarıda kalır?,"Cümleler empati, hoşgörü ve ön yargı kavramlarıyla ilişkilendirilebilir. Saygı kavramı bu cümlelerle doğrudan bağlantılı değildir.",Kavramsal,36
7. sorudaki kişi neyi vurgulamaktadır?,"Bu cümleyi söyleyen kişi, aile içi ilişkileri belirleyen değerlerin değiştiğini vurgulamaktadır. Eskiden ayıp karşılanan davranışların artık sevgi gösterisi olarak kabul edildiğini belirtmektedir.",Yorumsal,36
8. soruda verilen ifadeler toplumsal birlikteliğe katkı sağlayacak şekilde gruplandırıldığında hangisi dışarıda kalır?,"Komşu ülkelerle sıkı ilişkiler kurmak ifadesi dışarıda kalır. Diğerleri (gelenekleri yaşatmak, aynı dili konuşmak, ortak geçmişe sahip olmak) doğrudan toplumsal birlikteliği içeriden güçlendiren unsurlardır.",Analitik,36
9. soruda Ayşe Hanım'ın zaman içinde üstlendiği rollerin doğru sıralaması nedir?,"Ayşe Hanım'ın zaman içinde üstlendiği rollerin doğru sıralaması: Abla – eş – veteriner – anne şeklindedir. Erkek kardeşi olması abla olduğunu, evli olması eş olduğunu, çalıştığı meslek veteriner olduğunu ve çocuğu olması anne olduğunu gösterir.",Olgusal,36
6. sorudaki 'O bizimle gelmez boşuna beklemeyelim' cümlesi hangi kavramla daha çok ilişkilidir?,'O bizimle gelmez boşuna beklemeyelim' cümlesi ön yargı kavramıyla daha çok ilişkilidir. Kişi hakkında kesin bir yargıya varıldığını gösterir.,Kavramsal,36
7. sorudaki değişimin nedeni ne olabilir?,"Değişimin nedeni, toplumun değer yargılarının zamanla değişmesi ve çocuk yetiştirme konusundaki yaklaşımların farklılaşması olabilir.",Nedensel,36
8. soruda toplumsal birlikteliği sağlamayan IV. ifadenin olası sonuçları neler olabilir?,"Komşu ülkelerle sıkı ilişkiler kurmamak, ekonomik, kültürel ve siyasi izolasyona yol açabilir. Bu durum, toplumsal gelişimi engelleyebilir.",Yansıtıcı,36
9. sorudaki Ayşe Hanım'ın rollerini belirleyen faktörler nelerdir?,"Ayşe Hanım'ın rollerini belirleyen faktörler; aile yapısı (kardeş, eş, çocuk sahibi olma) ve mesleki durumu (veteriner) şeklindedir.",Analitik,36
"5. soruda, farklı göz renklerini beğenme ile farklı müzik türlerini dinleme arasındaki temel benzerlik nedir?","Farklı göz renklerini beğenme ile farklı müzik türlerini dinleme arasındaki temel benzerlik, her ikisinin de kişisel zevk ve tercihlere dayanmasıdır.",Analitik,36
Kişilerin üstlendikleri sosyal roller zaman içinde neden değişir?,"Kişilerin sosyal rolleri, yaşları, yaşam koşulları, eğitim seviyeleri, ilgi alanları ve toplumun değerlerindeki değişimler gibi çeşitli faktörlere bağlı olarak zaman içinde değişebilir. Bireyin içinde bulunduğu sosyal çevre de bu değişimde etkili rol oynar.",Nedensel,37
Toplumda uyum içinde yaşayabilmek için farklı özelliklere sahip insanlara yaklaşımımız nasıl olmalıdır?,"Toplumda uyum içinde yaşayabilmek için farklı özelliklere sahip insanlara karşı saygılı, hoşgörülü ve anlayışlı olmalıyız. Empati kurarak onların farklılıklarını kabul etmeli ve iletişimde açık olmalıyız.",Yöntemsel,37
"Yaşadığınız çevreden bir sorunu haklar, sorumluluklar ve özgürlükler temelinde nasıl çözebilirsiniz?","Örneğin, çevremizdeki geri dönüşüm eksikliğini bir sorun olarak tespit edebiliriz. Bu sorunu çözmek için her bireyin temiz bir çevrede yaşama hakkı olduğunu vurgulayabilir, geri dönüşüm yapmanın bir sorumluluk olduğunu belirtebilir ve geri dönüşüm yapma özgürlüğünü teşvik edebiliriz. Bu konuda bilinçlendirme kampanyaları düzenleyebilir ve yerel yönetimlerle işbirliği yapabiliriz.",Analitik,37
Toplumsal dayanışmanın faydaları nelerdir?,"Toplumsal dayanışma, toplumun birlikte hareket etmesini sağlayarak sorunların daha kolay çözülmesine yardımcı olur. Bireyler arasındaki güveni artırır, sosyal adaleti destekler ve toplumun genel refah düzeyini yükseltir.",Olgusal,37
Ortak tarihî geçmişin toplum olarak bir arada yaşamaya katkıları nelerdir?,"Ortak tarihî geçmiş, toplumun ortak bir kimlik ve kültür etrafında birleşmesini sağlar. Bireyler arasında aidiyet duygusunu güçlendirir, milli birlik ve beraberliği destekler ve gelecek nesillere aktarılacak ortak değerlerin oluşmasına katkıda bulunur.",Kavramsal,37
Bulmacadaki 1 numaralı soru olan 'Karşılıklı yardımda bulunmak' ne anlama gelir?,Bulmacadaki 1 numaralı soru olan 'Karşılıklı yardımda bulunmak' ifadesinin cevabı 'İMECE'dir.,Olgusal,37
Bulmacadaki 2 numaralı soru neyi ifade etmektedir?,Bulmacadaki 2 numaralı soru 'Kişinin hayatında aldığı her türlü role denir.' şeklindedir ve cevabı 'STATÜ'dür.,Olgusal,37
Bulmacadaki 5 numaralı soru hangi temel hakkı ifade etmektedir?,Bulmacadaki 5 numaralı soru 'En temel hak' şeklindedir ve cevabı 'YAŞAM'dır.,Olgusal,37
Bulmacadaki 7 numaralı sorunun cevabı nedir?,"Bulmacadaki 7 numaralı soru 'Bir milletin duygu ve düşünce birliğini oluşturan, gelenek durumundaki hayat tarzı, düşünce ve sanat varlıklarının tümü.' şeklindedir ve cevabı 'KÜLTÜR'dür.",Olgusal,37
Bulmacadaki 10 numaralı sorunun cevabı nedir?,"Bulmacadaki 10 numaralı soru 'Bir kimseye veya bir kurula verilen özel amaçlı iş, vazife.' şeklindedir ve cevabı 'GÖREV'dir.",Olgusal,37
Görsel 2.1'de ne gösterilmektedir?,Görsel 2.1'de Erzurum'daki Üç Kümbetler gösterilmektedir.,Olgusal,38
Üç Kümbetler nerede bulunmaktadır?,Üç Kümbetler Erzurum'da bulunmaktadır.,Olgusal,38
Bu metinde neden görsel referansı verilmektedir?,"Metinde görsel referansı verilmesinin amacı, Üç Kümbetler'in görsel olarak sunulmasını sağlamaktır.",Bağlamsal,38
Üç Kümbetler'in tarihi veya mimari önemi hakkında bilgi var mı?,Bu metin parçasında Üç Kümbetler'in tarihi veya mimari önemi hakkında doğrudan bir bilgi bulunmamaktadır. Sadece yerinin Erzurum olduğu belirtilmiştir.,Analitik,38
"Eğer görsel olmasaydı, metnin anlamı nasıl değişirdi?","Eğer görsel olmasaydı, okuyucu Üç Kümbetler hakkında bir fikre sahip olamazdı ve metin sadece bir yer ismi olarak kalırdı.",Varsayımsal,38
"Üç Kümbetler'in gösterilmesi, metnin içeriğine ne katıyor?","Üç Kümbetler'in gösterilmesi, metnin içeriğini somutlaştırarak okuyucunun konuyu daha iyi anlamasına yardımcı oluyor.",Yansıtıcı,38
Üç Kümbetler'in Erzurum'da bulunması ne anlama geliyor?,"Üç Kümbetler'in Erzurum'da bulunması, bu yapının Erzurum'un kültürel ve tarihi mirasının bir parçası olduğunu gösteriyor.",Kavramsal,38
Görsel 2.1'in numaralandırılması neyi ifade ediyor?,"Görsel 2.1'in numaralandırılması, metin içinde birden fazla görsel olduğunu ve bunun ilk görsel olduğunu ifade ediyor.",Bağlamsal,38
Metindeki '38' sayısı neyi ifade ediyor olabilir?,Metindeki '38' sayısı muhtemelen sayfa numarasını veya başka bir referans numarasını ifade ediyor olabilir.,Spekülatif,38
Bu metinden çıkarılacak ana ders nedir?,"Bu metinden çıkarılacak ana ders, görsel materyallerin bir metnin anlaşılabilirliğini ve etkisini artırabileceğidir.",Özetleme,38
Bu ünitede hangi coğrafi bölgeye odaklanılmaktadır?,"Bu ünite, Orta Asya'dan Anadolu'ya olan sürece odaklanmaktadır.",Olgusal,39
Ünitede ele alınan ana konular nelerdir?,"Ünitede Orta Asya’da kurulan ilk Türk devletleri, İslamiyet’in doğuşu ve getirdiği değişim, Türkler ve İslamiyet, Türkler Anadolu’da ve Tarihî Ticaret Yolları konuları ele alınmaktadır.",Listeleme,39
Bu üniteyi tamamladıktan sonra hangi becerilere sahip olacaksınız?,"Bu üniteyi tamamladıktan sonra Orta Asya’da kurulan ilk Türk devletlerinin özelliklerini açıklayabilecek, İslamiyet’in ortaya çıkışını yorumlayabilecek, Türklerin İslamiyet’i kabulleriyle meydana gelen değişimleri söyleyebilecek, Türklerin Anadolu’yu yurt edinme sürecini açıklayabilecek ve Tarihî ticaret yollarının rolünü açıklayabileceksiniz.",Yöntemsel,39
