question,answer,question_type,page
Konum bulma nedir?,"Konum bulma, bir yerin bulunması, sorulması veya aranması durumudur. Günlük hayatta adres tarif etme, koltuk numarası bulma gibi çeşitli şekillerde karşımıza çıkar.",Olgusal,96
Birine adres tarifi verirken nelere dikkat etmeliyiz?,"Adres tarifi verirken öncelikle mesafe düşünülmeli, belirgin unsurlar hesaba katılmalı ve bu unsurların önemli olduğu hatırlatılmalıdır. Böylece kişinin adrese rahat, kolay ve en hızlı şekilde ulaşması sağlanır.",Yöntemsel,96
Coğrafi konum ne anlama gelir?,"Coğrafi konum, dünya üzerindeki herhangi bir yerin mutlak ve göreceli konumuna verilen isimdir.",Olgusal,96
Mutlak konum nasıl tanımlanır?,"Mutlak konum, yeryüzündeki herhangi bir yerin başlangıç paraleli ve başlangıç meridyenine göre bulunduğu yerdir. Paralel ve meridyen dairelerinin yardımıyla belirlenir.",Olgusal,96
Eksen nedir?,"Eksen, Dünya’nın ya da farklı bir gök cisminin merkezinden geçen ve bir ucundan öbür ucuna kadar uzanan hayalî çizgidir.",Olgusal,96
Kutup ne demektir?,"Kutup, Yerkürenin, Ekvator’dan en uzak olan yer ekseninin geçtiği varsayılan iki noktasından her birine denir.",Olgusal,96
Ekvator'un önemi nedir?,"Ekvator, Kuzey ve Güney kutup noktalarına eşit uzaklıkta olan noktaların birleştirilmesiyle elde edilen hayali çemberdir ve Dünya’yı Kuzey Yarım Küre ve Güney Yarım Küre olmak üzere iki eşit parçaya böler.",Kavramsal,96
Adres tarifi verirken neden belirgin unsurlara odaklanmalıyız?,"Belirgin unsurlara odaklanmak, kişinin adresi daha kolay hatırlamasına ve takip etmesine yardımcı olur, böylece adrese ulaşma süreci basitleşir.",Nedensel,96
Coğrafi konum belirlemede neden krokiler her zaman yeterli olmayabilir?,"Bir ülkenin, denizin, göl veya dağın Dünya üzerindeki konumunu belirlemek için krokiler yetersiz kalır; çünkü bu tür büyük ölçekli konumlar için mutlak ve göreceli konum bilgileri gereklidir.",Analitik,96
Ekvator olmasaydı ne olurdu?,"Ekvator olmasaydı, Dünya'nın Kuzey ve Güney Yarım Küre olarak eşit şekilde bölünmesi mümkün olmazdı ve coğrafi konumlandırma sistemleri büyük ölçüde karmaşıklaşırdı.",Varsayımsal,96
Başlangıç paraleli nedir ve kaç derece ile gösterilir?,Başlangıç paraleli Ekvator'dur ve 0° (sıfır derece) ile gösterilir.,Olgusal,97
Paralellerin uzunlukları neden Ekvator'dan kutuplara doğru kısalır?,"Paralellerin uzunlukları, Dünya'nın şeklinden dolayı Ekvator'dan kutuplara doğru gidildikçe kısalır.",Nedensel,97
İki paralel dairesi arasındaki uzaklık ne kadardır ve bu bilgi ne için kullanılabilir?,İki paralel dairesi arasındaki uzaklık 111 km'dir. Bu sayede Dünya üzerinde iki yer arasındaki mesafe hesaplanabilir.,Olgusal,97
Meridyenler nasıl tanımlanır ve temel özellikleri nelerdir?,"Meridyenler, bir kutuptan diğer bir kutba uzanan ve paralelleri dik olarak kestiği varsayılan hayali çizgilerdir. Uzunlukları eşittir ve yay şeklindedirler.",Kavramsal,97
