question,answer,question_type,page
Özel konum nedir?,"Özel konum, bir yerin denizlere, okyanuslara, kıtalara, komşu ülkelere, yeryüzü şekillerine ve ekonomik faaliyet bölgelerine göre olan konumudur.",Olgusal,26
Türkiye'nin özel konumunun özellikleri nelerdir?,"Türkiye engebeli ve yüksek bir ülkedir. Asya, Afrika ve Avrupa kıtalarının birbirine en çok yaklaştığı yerde bulunur. Üç kıta arasında köprü görevi görür ve önemli ticaret yollarına geçitlik yapmıştır. Tarih boyunca pek çok uygarlık kurulan bir alan üzerindedir ve üç tarafı denizlerle çevrilidir. Ayrıca, İstanbul ve Çanakkale boğazlarına sahiptir.",Listeleme,26
Türkiye'nin üç kıta arasında bir köprü olmasının önemi nedir?,"Türkiye'nin üç kıta arasında bir köprü olması, tarih boyunca İpek ve Baharat yolları gibi önemli ticaret yollarına geçitlik yapmasını sağlamıştır. Günümüzde de Asya ile Avrupa arasındaki transit ticaret yolları Türkiye'den geçmektedir.",Kavramsal,26
Jeopolitik konum nedir?,"Jeopolitik konum, bir yerin mutlak ve göreceli konumunun ülkeler arasındaki siyasi ilişkilere yansımasıdır.",Olgusal,26
Türkiye'nin jeopolitik önemi hangi bölgelerle ilgilidir?,"Türkiye, dünya siyasetinde gündemde olan Balkanlar, Kafkaslar ve Ortadoğu üçgeninin merkezinde yer almaktadır.",Bağlamsal,26
Türkiye'nin matematik konum özellikleriyle ilgili olmayan bilgi hangisidir?,"Batıdan doğuya doğru gidildikçe yükseltinin artması özel konumla ilgilidir, matematik konumla değil.",Analitik,26
Mutlak konumla ilgili olmayan özellik hangisidir?,"Yükselti, özel konumla ilgilidir, mutlak konumla ilgili değildir.",Analitik,26
Türkiye hangi kıtaların kesişim bölgesinde yer alır?,"Türkiye, Avrupa, Afrika ve Asya kıtalarının kesişim bölgesinde yer alır.",Olgusal,26
Bir yerin göreceli konumunu belirleyen faktörler nelerdir?,"Bir yerin göreceli konumunu belirleyen faktörler arasında kıtalara, okyanuslara, geçitlere, su yollarına ve kentlere olan uzaklığı; sanayisi, yer altı kaynakları, iklim çeşitliliği ve yer şekilleri gibi özellikleri yer alır.",Listeleme,26
Türkiye'nin coğrafi koordinatları nelerdir ve hangi koordinat bu aralıkta yer almaz?,Türkiye'nin coğrafi koordinatları 36-42° kuzey paralelleri ve 26-45° doğu meridyenleri arasındadır. 55° doğu meridyeni bu aralıkta yer almaz.,Olgusal,26
AŞTAN'da hangi konuların tekrarı yapılmaktadır?,"AŞTAN'da Birey ve Toplum, Kültür ve Miras, İnsanlar, Yerler ve Çevreler konularının tekrarı yapılmaktadır.",Olgusal,27
Birey ve Toplum ünitesi AŞTAN'da kaçıncı ünitedir?,Birey ve Toplum ünitesi AŞTAN'da 1. ünitedir.,Olgusal,27
Kültür ve Miras konusunun AŞTAN'daki önemi nedir?,"Metin, Kültür ve Miras konusunun önemi hakkında doğrudan bilgi vermemektedir. Ancak, müfredatta yer alması nedeniyle önemli bir konu olduğu çıkarılabilir.",Kavramsal,27
"İnsanlar, Yerler ve Çevreler ünitesi neden diğer ünitelerle birlikte tarama testine dahil edilmiştir?","İnsanlar, Yerler ve Çevreler ünitesi, diğer iki ünite olan Birey ve Toplum ile Kültür ve Miras ile birlikte genel bir değerlendirme yapmak amacıyla tarama testine dahil edilmiştir.",Nedensel,27
AŞTAN'daki 1-3. üniteler arasındaki tarama testinin amacı nedir?,"1-3. üniteler arasındaki tarama testinin amacı, öğrencilerin bu üç ünitede edindikleri bilgileri değerlendirmek ve eksiklerini belirlemektir.",Yöntemsel,27
AŞTAN'da işlenen konuların öğrenci gelişimine etkileri nelerdir?,"Metin bu konuların öğrenci gelişimine etkileri hakkında doğrudan bir bilgi içermemektedir, ancak bu konuların sosyal bilimler alanında temel konular olduğu ve öğrencilerin bu alanda bilgi sahibi olmalarına katkı sağladığı söylenebilir.",Yansıtıcı,27
AŞTAN'da bu üç ünite dışında başka hangi konular işleniyor olabilir?,"Metinde sadece Birey ve Toplum, Kültür ve Miras, İnsanlar, Yerler ve Çevreler ünitelerinin işlendiği belirtilmiştir. Başka konuların işlenip işlenmediği hakkında bilgi bulunmamaktadır.",Varsayımsal,27
AŞTAN'da tekrar edilen konuların temel unsurları nelerdir?,"AŞTAN'da tekrar edilen konular şunlardır: Birey ve Toplum, Kültür ve Miras, İnsanlar, Yerler ve Çevreler. Her bir ünite kendi içinde farklı unsurlara sahiptir.",Listeleme,27
AŞTAN'da işlenen konuların kısa bir özeti nedir?,"AŞTAN, Birey ve Toplum, Kültür ve Miras, İnsanlar, Yerler ve Çevreler olmak üzere üç temel sosyal bilimler konusunu kapsamaktadır. Bu konular, öğrencilerin çevrelerini ve toplumu anlamalarına yardımcı olmayı amaçlar.",Özetleme,27
PRF Yayınları'nın AŞTAN'daki rolü nedir?,"PRF Yayınları, AŞTAN için materyal sağlayan veya bu materyalleri yayınlayan kuruluştur.",Bağlamsal,27
Yeşilay'ın temel amacı nedir?,"Yeşilay'ın temel amacı, sigara, alkollü içki ve diğer uyuşturucu gibi zararlı alışkanlıklarla mücadele etmek ve halkı, özellikle de gençleri bu alışkanlıklardan korumaktır.",Olgusal,28
Önyargılı davranmak ne anlama gelir? Metindeki hangi karakter önyargılı davranmaktadır?,"Önyargılı davranmak, bir kişi veya durum hakkında yeterli bilgiye sahip olmadan, önceden edinilmiş olumsuz düşüncelerle hareket etmek anlamına gelir. Metinde, bir kişiyle tanışmasına gerek kalmadan onun amacını anladığını iddia eden Müge önyargılı davranmaktadır.",Kavramsal,28
