question,answer,question_type,page
Bu görevin temel amacı nedir?,"Bu görevin temel amacı, verilen metinden yüksek kaliteli ve çeşitli soru-cevap çiftleri oluşturmaktır.",Olgusal,146
Hangi farklı soru türleri dahil edilmelidir?,"Olgusal, kavramsal, bağlamsal, nedensel, yöntemsel, analitik, varsayımsal, yansıtıcı, spekülatif, listeleme ve özetleme gibi farklı soru türleri dahil edilmelidir.",Listeleme,146
Soru ve cevapların dil tutarlılığı neden önemlidir?,"Soru ve cevapların dil tutarlılığı, anlaşılabilirliği ve erişilebilirliği sağlamak için önemlidir. Metnin dili ne ise, soru ve cevaplar da aynı dilde olmalıdır.",Kavramsal,146
Cevapların uzunluğu nasıl olmalıdır?,"Cevaplar özlü olmalı, ancak bilginin ardındaki gerekçeyi anlamak için gerekli bağlamı sağlamalıdır. Çok kısa cevaplardan kaçınılmalıdır.",Yöntemsel,146
Neden 'Evet' veya 'Hayır' gibi kısa cevaplardan kaçınılmalıdır?,"'Evet' veya 'Hayır' gibi kısa cevaplardan kaçınılmalıdır çünkü bu tür cevaplar, bilginin ardındaki gerekçeyi veya bağlamı açıklamaz ve tam bir anlayış sağlamaz.",Nedensel,146
Bağlam farkındalığı neden önemlidir?,"Bağlam farkındalığı, soruların verilen metnin içeriğine derinlemesine kök salmasını ve materyalin amacını ve nüanslarını anlamasını sağlamak için önemlidir.",Kavramsal,146
Soru oluştururken nelere dikkat edilmelidir?,"Soru oluştururken soru çeşitliliğine, zorluk dengesine, yanıt hassasiyetine, bağlam farkındalığına ve tekrardan kaçınmaya dikkat edilmelidir.",Yöntemsel,146
Varsayımsal soru türüne bir örnek verebilir misiniz?,Varsayımsal soru türüne bir örnek: 'Metinde belirtilen adımlar atlanılırsa ne olur?',Örnekleme,146
Bu görevde soru-cevap çifti sayısının önemi nedir?,"Bu görevde soru-cevap çifti sayısı, konunun kapsamlı bir şekilde ele alınmasını sağlamak ve farklı açılardan sorular sorarak konunun derinlemesine anlaşılmasına yardımcı olmak için önemlidir.",Yansıtıcı,146
Neden tüm sorular benzersiz olmalıdır?,"Tüm sorular benzersiz olmalıdır çünkü tekrarlanan sorular, aynı bilginin tekrar tekrar sorulmasına neden olur ve bu da görevin verimliliğini azaltır. Benzersiz sorular, konunun farklı yönlerini keşfetmeyi sağlar.",Nedensel,146
Bu görevin temel amacı nedir?,"Bu görevin temel amacı, verilen metinden yüksek kaliteli ve çeşitli soru-cevap çiftleri oluşturmaktır.",Olgusal,147
Soru-cevap çiftleri oluşturulurken hangi dil tutarlılığı sağlanmalıdır?,"Soru-cevap çiftleri oluşturulurken, sorular ve cevaplar verilen metnin diliyle aynı olmalıdır.",Yöntemsel,147
Neden farklı soru türleri dahil edilmelidir?,"Farklı soru türleri (olgusal, kavramsal, bağlamsal vb.) dahil edilmelidir çünkü bu, metnin farklı yönlerini keşfetmeyi ve daha kapsamlı bir anlayış sağlamayı amaçlar.",Nedensel,147
Yanıtların 'Evet' veya 'Hayır' gibi aşırı kısa olmaması neden önemlidir?,"'Evet' veya 'Hayır' gibi aşırı kısa yanıtlardan kaçınılmalıdır çünkü yanıt, bilginin ardındaki gerekçeyi anlamak için gerekli bağlamı sağlamalıdır.",Kavramsal,147
Bağlam farkındalığı neden sağlanmalıdır?,Bağlam farkındalığı sağlanmalıdır çünkü tüm soruların verilen metnin içeriğine derinlemesine kök saldığından ve materyalin amacını ve nüanslarını anladığından emin olunması gerekir.,Nedensel,147
Hangi soru türleri oluşturulmalıdır?,"Oluşturulması gereken soru türleri arasında olgusal, kavramsal, bağlamsal, nedensel, yöntemsel, analitik, varsayımsal, yansıtıcı, spekülatif, listeleme ve özetleme gibi çeşitli türler bulunmaktadır.",Listeleme,147
