question,answer,question_type,page
Hun sanatının temel özelliği nedir ve bu durum sanat eserlerine nasıl yansımıştır?,"Hun sanatının temeli konargöçer yaşam tarzına dayanır. Bu nedenle yerleşik hayata özgü tapınak, saray, kale gibi sanat yapılarına pek rastlanmaz; göçebe hayata uygun, estetik değeri yüksek eşyalar yapmışlardır.",Olgusal,21
"Bizans'ın Türk akınlarını durduramaması ve İstanbul'un güvenliğinin tehlikeye girmesi, Haçlı Seferleri'nin hangi alanıyla ilgili bir nedendir?","Bizans'ın Türk akınlarını durduramaması ve İstanbul'un güvenliğinin tehlikeye girmesi, Haçlı Seferleri'nin siyasi nedenleriyle ilgilidir. Avrupa devletlerinin tedirgin olması da siyasi bir sonuçtur.",Nedensel,21
"Haçlı Seferleri'ndeki ticaret yolları mücadelesi, Avrupalılar açısından hangi kültürel sonuçları doğurmuştur?","Haçlı Seferleri'nde Avrupalılar siyasi ve askeri amaçlarına ulaşamamış olsalar da, doğudaki ticaret yollarını ele geçirme çabaları sayesinde kâğıt, matbaa, barut, pusula gibi buluşları Müslümanlardan öğrenerek kültürel etkileşimi sağlamışlardır.",Analitik,21
Hz. Muhammed'in Veda Hutbesi'nde kaldırıldığını belirttiği Cahiliye adetlerinden biri nedir?,Hz. Muhammed'in Veda Hutbesi'nde kaldırıldığını belirttiği Cahiliye adetlerinden biri kan davalarıdır.,Olgusal,21
Türk-İslam devletlerindeki başlıca eğitim ve bilim kurumları nelerdir?,Türk-İslam devletlerindeki başlıca eğitim ve bilim kurumları medreselerdir.,Olgusal,21
"Verilen olayların (Mekke’nin fethi, Hudeybiye Antlaşması, Bedir Savaşı, Hicret) kronolojik sıralaması nasıldır?","Verilen olayların kronolojik sıralaması şu şekildedir: Hicret (622), Bedir Savaşı (624), Hudeybiye Antlaşması (628), Mekke’nin fethi (630). Yani doğru sıralama A) 4 - 3 - 2 - 1 şeklindedir.",Olgusal,21
"Hun sanatında neden tapınak, saray gibi yapılar yerine göçebe yaşam tarzına uygun eşyalar yapılmıştır?","Hun sanatının temeli konargöçer yaşam tarzına dayandığı için, taşınabilir ve kullanışlı eşyalar üretmek daha önemliydi. Bu nedenle yerleşik hayata özgü yapılar yerine, göçebe yaşamı kolaylaştıran ve estetik değeri olan eşyalar tercih edilmiştir.",Nedensel,21
"Haçlı Seferleri'nin başarısız olmasına rağmen, Avrupalılar için ne gibi olumlu sonuçları olmuştur?","Haçlı Seferleri siyasi ve askeri olarak başarısız olsa da, Avrupalılar doğu ile etkileşime girerek kâğıt, matbaa, barut, pusula gibi önemli buluşları öğrenmiş ve bu sayede Avrupa'da kültürel ve teknolojik gelişmelerin önünü açmışlardır.",Yansıtıcı,21
"Veda Hutbesi'nin Cahiliye adetlerini kaldırması, İslam toplumunda hangi değişimlere yol açmıştır?","Veda Hutbesi'nin Cahiliye adetlerini kaldırması, İslam toplumunda kan davalarının sona ermesi, kadınların haklarının korunması, köleliğin kaldırılması gibi önemli sosyal ve ahlaki değişimlere yol açmıştır.",Yansıtıcı,21
Medreselerin Türk-İslam devletlerindeki rolü ve önemi nedir?,"Medreseler, Türk-İslam devletlerinde eğitim ve bilim alanında önemli bir rol oynamıştır. Din alimlerinin, hukukçuların, doktorların ve diğer bilim insanlarının yetiştiği kurumlar olarak, devletin ve toplumun ihtiyaç duyduğu nitelikli insan gücünü sağlamışlardır.",Kavramsal,21
Bu metin ne hakkında?,"Bu metin 'SINIF' başlığı altında, İNSANLAR, YERLER VE ÇEVRELER konusunu ele alan bir ÜNİTE 3 içeriğidir ve PRF YAYINLARI tarafından yayınlanmıştır.",Olgusal,22
Bu metnin amacı nedir?,"Metnin amacı, 'SINIF' kavramını İNSANLAR, YERLER VE ÇEVRELER bağlamında inceleyerek okuyucuyu bilgilendirmek ve bu konuda farkındalık yaratmaktır.",Kavramsal,22
Bu metin hangi yayın evine aittir?,Bu metin PRF YAYINLARI'na aittir.,Olgusal,22
'ÜNİTE 3' ifadesi neyi gösteriyor?,"'ÜNİTE 3' ifadesi, bu metnin daha geniş bir eğitim materyalinin bir parçası olduğunu ve belirli bir konuyu (SINIF, İNSANLAR, YERLER VE ÇEVRELER) ele alan üçüncü bölüm olduğunu gösterir.",Bağlamsal,22
Bu metnin başlığı neden 'SINIF' olarak belirlenmiş olabilir?,"Başlığın 'SINIF' olarak belirlenmesinin nedeni, metnin içeriğinin sınıflar, sosyal sınıflar veya sınıflandırmalar gibi konuları ele alması olabilir. İnsanların, yerlerin ve çevrelerin sınıflandırılması veya bu unsurların sınıflar içindeki etkileşimleri konu edilebilir.",Varsayımsal,22
Bu metinden çıkarılabilecek ana ders nedir?,"Bu metinden çıkarılabilecek ana ders, insanların, yerlerin ve çevrelerin 'sınıf' kavramı çerçevesinde nasıl bir araya geldiği ve birbirlerini nasıl etkilediğidir. Bu, sosyal, ekonomik veya çevresel sınıflandırmaları içerebilir.",Özetleme,22
Bu metnin hedef kitlesi kim olabilir?,"Bu metnin hedef kitlesi, İNSANLAR, YERLER VE ÇEVRELER konusunda bilgi edinmek isteyen öğrenciler veya genel okuyucular olabilir.",Yansıtıcı,22
Bu metin hangi bağlamda önemlidir?,"Bu metin, sosyal bilimler, coğrafya, çevre çalışmaları veya eğitim gibi alanlarda 'SINIF' kavramının anlaşılması bağlamında önemlidir.",Bağlamsal,22
'SINIF' kavramı bu metinde nasıl ele alınabilir?,"'SINIF' kavramı bu metinde, sosyal statü, ekonomik farklılıklar, coğrafi bölgeler veya çevresel koşullar gibi farklı açılardan ele alınabilir.",Spekülatif,22
Bu metnin içeriğinde neler bulunabilir?,"Bu metnin içeriğinde, farklı insan gruplarının özellikleri, farklı yerleşim yerlerinin karşılaştırılması, çevresel faktörlerin sınıflandırılması ve bu unsurlar arasındaki ilişkiler gibi konular bulunabilir.",Listeleme,22
Paraleller nedir ve ne işe yararlar?,"Paraleller, Ekvator'a ve birbirlerine paralel olarak 1° arayla çizilen dairelerdir. Bir yerin konumunu belirlemede kullanılırlar.",Olgusal,23
Ekvator'un paraleller arasındaki önemi nedir?,"Ekvator, 0° başlangıç paralelidir ve en büyük paralel dairesidir (40.076 km). Diğer paraleller için referans noktasıdır.",Kavramsal,23
Toplam kaç tane paralel dairesi vardır ve bunlar nasıl dağılmıştır?,"Toplam 180 tane paralel dairesi vardır. Bunların 90'ı Kuzey Yarımküre'de, 90'ı ise Güney Yarımküre'de bulunur.",Olgusal,23
Paralel dereceleri Ekvator'dan kutuplara doğru nasıl değişir?,"Paralel dereceleri Ekvator'dan kutuplara doğru büyür. Kutuplar 90° paralelleri olup, nokta halindedir.",Olgusal,23
İki paralel dairesi arasındaki mesafe ne kadardır?,İki paralel dairesi arasında yaklaşık 111 km mesafe vardır.,Olgusal,23
Paralellerin çevre uzunlukları Ekvator'dan kutuplara doğru nasıl değişir ve bunun nedeni nedir?,"Paralellerin çevre uzunlukları ve çapları Ekvator'dan kutuplara yaklaştıkça azalır. Bunun nedeni, Dünya'nın küresel şeklidir.",Nedensel,23
19. yüzyılın sonlarına kadar ülke saatleri neden İstanbul'a göre ayarlanıyordu?,19. yüzyılın sonlarına kadar başlangıç meridyeninin Ayasofya Camii'sinin kubbesindeki hilal ile Fatih'teki Milyon Taşı'nın üzerinden geçtiği düşünülürdü.,Nedensel,23
Günümüzde İstanbul'un saat ayarlaması işlevini hangi kent üstlenmiştir?,Metinde bu bilgiye doğrudan bir cevap bulunmamaktadır. Test sorusu olarak verilmiştir.,Bağlamsal,23
Cep telefonu ve navigasyon gibi cihazlar konum belirlemede hangi unsurlardan faydalanır?,Cep telefonu ve navigasyon gibi cihazlar bir yerin konumunu belirlemede paralel ve meridyenlerden faydalanır.,Olgusal,23
X ülkesinin en güneyi ile en kuzeyi arasında kaç km uzaklık vardır sorusunda X ülkesinin enlemleri arasındaki farka göre nasıl bir hesaplama yapılır?,"X ülkesinin enlemleri arasındaki fark bulunur. Her 1 derece enlem farkı 111 km'ye karşılık geldiği için, bulunan fark 111 km ile çarpılır.",Yöntemsel,23
Meridyenler neye denir?,Bir kutup noktasından diğerine uzanan ve paralelleri dik kesen yaylara meridyen denir. İki yay birleştiğinde bir daire oluşturur.,Olgusal,24
Başlangıç meridyeninin önemi nedir?,"Başlangıç meridyeni, İngiltere'deki Greenwich'ten geçer ve Dünya'yı Doğu ve Batı Yarımküre'ye ayırır.",Kavramsal,24
Meridyenlerin temel özellikleri nelerdir?,"Meridyenlerin temel özellikleri şunlardır: Başlangıç meridyeni Greenwich'ten geçer, 360 tane meridyen yayı vardır (180 doğu, 180 batı), kutup noktalarında birleşirler, boyları birbirine eşittir (yaklaşık 20.000 km), dereceleri Başlangıç Meridyeni'nden 180°'ye doğru büyür, iki meridyen arası mesafe Ekvator'dan kutuplara doğru azalır ve iki meridyen arasında 4 dakika zaman farkı vardır.",Listeleme,24
İki meridyen arasındaki mesafe neden Ekvator'dan kutuplara doğru azalır?,"Dünya'nın küresel şekli nedeniyle, meridyenler kutuplarda birleşir, bu yüzden Ekvator'dan kutuplara doğru gidildikçe aralarındaki mesafe azalır.",Nedensel,24
Meridyenler haritalar üzerinde ne işe yarar?,"Meridyenler, paralellerle birlikte dünya üzerindeki bir yerin coğrafi konumunu belirlemede yardımcı olur.",Bağlamsal,24
Ardışık iki meridyen arasındaki zaman farkı neden 4 dakikadır?,"Dünya'nın kendi ekseni etrafında dönmesi ve 360 meridyenin bulunması nedeniyle, her bir meridyen arası 4 dakikalık bir zaman farkına karşılık gelir.",Nedensel,24
Coğrafi koordinat sistemi nedir ve ne işe yarar?,Paralel ve meridyen çizgilerinin oluşturduğu sisteme coğrafi koordinat sistemi denir. Bir yerin coğrafi konumunu belirlemek için kullanılır.,Olgusal,24
Bir yerin coğrafi koordinatlarını belirleme aşamaları nelerdir?,"Metinde bahsedilen aşamalardan bazıları şunlardır: yerin hangi yarım kürede olduğunu bulmak, uç noktalarından geçen paralel ve meridyen derecelerini belirlemek ve yerin Greenwich'e göre konumunu belirlemek.",Listeleme,24
Meridyenlerle ilgili yanlış bilgi içeren seçeneği belirtin.,Toplam 180 tane meridyen vardır ifadesi yanlıştır. Toplam 360 meridyen vardır.,Analitik,24
Şemada soru işaretiyle belirtilen yere ne gelmelidir ve neden?,"Şemada soru işaretli yere 'Meridyenler' gelmelidir, çünkü şemada meridyenlerin özellikleri verilmiştir.",Çözümleme,24
Coğrafi konum ne anlama gelir?,Herhangi bir yerin Dünya üzerinde bulunduğu yere o yerin coğrafi konumu denir.,Olgusal,25
Coğrafi konum kaça ayrılır ve nelerdir?,"Coğrafi konum, matematik konum ve özel konum olmak üzere ikiye ayrılır.",Listeleme,25
Matematik konum nasıl belirlenir?,Matematik konum paraleller ve meridyenler yardımıyla belirlenir.,Yöntemsel,25
Türkiye hangi paraleller ve meridyenler arasında yer alır?,Türkiye 36° – 42° kuzey paralelleri ile 26° – 45° doğu meridyenleri arasında yer alır.,Olgusal,25
Türkiye'nin kuzey ve güney ucu arasında yaklaşık kuş uçuşu uzaklık kaç kilometredir?,Türkiye’nin kuzey ve güney ucu arasında 666 km yaklaşık kuş uçuşu uzaklık vardır.,Olgusal,25
Türkiye'nin doğusu ile batısı arasında kaç dakika yerel saat farkı bulunmaktadır?,Türkiye'nin doğusu ile batısı arasında 76 dakika yerel saat farkı bulunmaktadır.,Olgusal,25
Türkiye Orta Kuşak'ta yer almasının sonuçları nelerdir?,Türkiye Orta Kuşak'ta yer aldığı için dört mevsim belirgin olarak yaşanır ve Güneş ışınları yatay düzlemlere yılın hiçbir günü dik açıyla gelmez.,Nedensel,25
Bir yerin Ekvator'a ve başlangıç meridyenine göre yerinin belirlenmesine ne denir?,Bir yerin Ekvator'a ve başlangıç meridyenine göre yerinin belirlenmesine mutlak konum denir.,Olgusal,25
Ülkemize kuzeyden esen rüzgarların sıcaklığı düşürmesi ve güneyden esen rüzgarların sıcaklığı arttırmasının tam tersi yaşansaydı ne olurdu?,Bu durumun tam tersinin yaşanması için Türkiye Güney Yarımküre’de yer almalıydı.,Varsayımsal,25
"Dağcıların 40° kuzey paraleli ile 42° doğu meridyenin kesiştiği yerde kaybolması, onların Türkiye'de hangi istikamet yönünde kaybolduğunu gösterir?","Dağcıların belirtilen koordinatlarda kaybolması, onların Türkiye’de kuzeydoğu istikamet yönünde kaybolduğunu gösterir.",Analitik,25
