question,answer,question_type,page
Sorunlarımızın çözümü için hangi yollara başvurabiliriz?,"Sorunlarımızın çözümü için ilgili kurumlara dilekçe ile başvurabilir, kurumların ihbar hatlarını arayabilir veya bu kurumlara e-posta gönderebiliriz.",Olgusal,31
Dilekçe yazarken nelere dikkat etmeliyiz?,Dilekçe yazarken karşılaştığımız sorunu ve çözüm talebimizi açıkça belirtmeliyiz.,Yöntemsel,31
Anayasamızın hangi maddesi dilekçe hakkımızı güvence altına alır?,"Anayasamızın 74. maddesi, vatandaşların yetkili makamlara dilekçe ile başvurma hakkını güvence altına alır.",Olgusal,31
Tüketici Hakları Mahkemesi'ne başvurmak ne gibi durumlarda uygun olabilir?,"Tüketici Hakları Mahkemesi'ne başvurmak, tüketici haklarının ihlal edildiği ve diğer çözüm yollarının yetersiz kaldığı durumlarda uygun olabilir.",Bağlamsal,31
Dilekçe hakkının önemi nedir?,"Dilekçe hakkı, vatandaşların sorunlarını yetkili makamlara ileterek çözüm arayışında bulunmalarını ve demokratik süreçlere katılmalarını sağlar.",Kavramsal,31
Tüketici İl Hakem Heyeti'ne başvuru için gerekli bilgiler nelerdir?,"Tüketici İl Hakem Heyeti'ne başvuru için tüketicinin adı soyadı, telefon numarası, adresi, şikayet edilen firmanın unvanı ve adresi, uyuşmazlık bedeli, uyuşmazlık konusu ve tüketicinin talebi gereklidir.",Listeleme,31
Kamu Denetçiliği Kurumu'nun çocuklarla ilgili görevi nedir?,"Kamu Denetçiliği Kurumu, çocukların ve gençlerin haklarını ve hak arama yollarını öğrenmelerini amaçlar.",Olgusal,31
"Tüketici Hakları Merkezi'nin, Tüketici Hakları Mahkemesi'nden farkı nedir?","Tüketici Hakları Merkezi genellikle arabuluculuk ve bilgilendirme hizmetleri sunarken, Tüketici Hakları Mahkemesi daha çok hukuki süreçleri içerir ve yargısal kararlar verir.",Analitik,31
Satın alınan bir ürünün kısa sürede arızalanması durumunda tüketici olarak ne gibi haklara sahibiz?,"Satın alınan bir ürünün kısa sürede arızalanması durumunda tüketicinin ürünün iadesini, onarımını veya değişimini talep etme hakkı vardır.",Varsayımsal,31
Dilekçe yazma sürecini özetler misiniz?,"Dilekçe yazma süreci, öncelikle sorunun ve çözüm talebinin belirlenmesini, ardından bu bilgilerin açık ve anlaşılır bir şekilde dilekçeye yazılmasını ve son olarak dilekçenin ilgili kuruma ulaştırılmasını içerir.",Özetleme,31
Metinde bahsedilen 'Hak' kavramı ne anlama gelir?,"Metindeki 'Hak' kavramı, bireylerin doğuştan sahip olduğu ve yasalarla korunan yetki ve özgürlükleri ifade eder.",Kavramsal,32
"Okula zamanında gitmek, tabloda hangi kavramla ilişkilendirilir?","Okula zamanında gitmek, tabloda 'Sorumluluk' kavramı ile ilişkilendirilir.",Olgusal,32
Bir giysi alırken rengini seçmek hangi kavramla ilgilidir ve bu neden önemlidir?,"Bir giysi alırken rengini seçmek 'Özgürlük' kavramı ile ilgilidir. Bu, bireyin tercih yapma ve kendini ifade etme özgürlüğünü gösterir.",Kavramsal,32
Ayıplı bir ürünü değiştirmek hangi hakkımızı kullanmamızı sağlar?,"Ayıplı bir ürünü değiştirmek, tüketici olarak sahip olduğumuz hakları kullanmamızı sağlar.",Olgusal,32
Ödevlerini günü gününe yapmak neden bir sorumluluktur?,"Ödevlerini günü gününe yapmak, öğrencinin eğitimine karşı olan sorumluluğudur ve başarılı bir öğrenim hayatı için gereklidir.",Nedensel,32
Rögar kapağı patlaması sonucu yaşanan mağduriyet nedir?,"Rögar kapağı patlaması sonucu yaşanan mağduriyet, rögardan taşan pis suyun evleri basması ve eşyaların kullanılamaz hale gelmesidir.",Olgusal,32
Su basan evde yaşayanlar mağduriyetlerini gidermek için ne yapabilirler?,"Su basan evde yaşayanlar, öncelikle belediyeye başvurarak zararlarının tazmin edilmesini talep edebilirler. Gerekirse hukuki yollara başvurarak haklarını arayabilirler.",Yöntemsel,32
Haberde adı geçen D.S.'nin yaşadığı temel sorun nedir?,"Haberde adı geçen D.S.'nin yaşadığı temel sorun, evinin iki senedir üst üste rögar patlaması sonucu lağım suyu içinde kalması ve eşyalarının zarar görmesidir.",Olgusal,32
"Bu haber, altyapı sorunlarının sonuçları hakkında bize ne anlatıyor?","Bu haber, yetersiz veya bakımsız altyapının, özellikle yağışlı havalarda, ciddi sorunlara yol açabileceğini ve insanların yaşam kalitesini olumsuz etkileyebileceğini anlatıyor.",Yansıtıcı,32
Haberde bahsedilen olay nerede meydana gelmiştir?,"Haberde bahsedilen rögar kapağı patlaması olayı İstanbul Esenyurt'ta, Yeşilkent Mahallesi'nde meydana gelmiştir.",Olgusal,32
Bu ünitede öğrencinin performansını değerlendirmek için hangi yöntem kullanılmaktadır?,"Öğrencinin performansı, ünitede belirtilen ölçütlere ne kadar katıldığına dair 'X' işareti koyarak ve bazı açık uçlu soruları cevaplayarak değerlendirilmektedir.",Olgusal,33
Öğrencinin anlamakta zorlandığı konuları belirlemesi neden önemlidir?,"Öğrencinin anlamakta zorlandığı konuları belirlemesi, öğrenme sürecindeki eksiklikleri tespit etmesine ve bu eksiklikleri gidermek için çaba göstermesine yardımcı olur.",Kavramsal,33
Ünitede belirtilen 'farklı kaynaklardan bilgi edinme' ifadesi ne anlama gelmektedir?,"'Farklı kaynaklardan bilgi edinme' ifadesi, ders kitabının yanı sıra internet, kütüphane, dergiler veya uzman görüşleri gibi çeşitli kaynaklardan konuyla ilgili bilgi toplamayı ifade eder.",Bağlamsal,33
Öğrencinin derse hazırlıklı gelmesi neden önemlidir?,"Öğrencinin derse hazırlıklı gelmesi, konuyu daha iyi anlamasına, derse aktif katılmasına ve öğrenme sürecinden daha fazla verim almasına yardımcı olur.",Nedensel,33
Öğrenci derste anlayamadığı yerler hakkında nasıl yardım alabilir?,Öğrenci derste anlayamadığı yerler hakkında öğretmeninden ve arkadaşlarından yardım alabilir.,Yöntemsel,33
Derse düzenli katılmak ve verilen görevleri zamanında yerine getirmek öğrencinin başarısını nasıl etkiler?,"Derse düzenli katılmak ve verilen görevleri zamanında yerine getirmek, öğrencinin konuyla ilgili bilgi birikimini artırır, öğrenme alışkanlıklarını geliştirir ve başarı olasılığını yükseltir.",Analitik,33
Öğrenci bu üniteyi başarılı bulmazsa ne gibi adımlar atmalıdır?,"Öğrenci bu üniteyi başarılı bulmazsa, öncelikle anlamadığı konuları tekrar gözden geçirmeli, farklı kaynaklardan bilgi edinmeli, öğretmeninden ve arkadaşlarından yardım almalı ve başarısını artırmak için bir plan yapmalıdır.",Varsayımsal,33
"Konuyla ilgili önceki bilgi, görüş ve düşünceleri ifade etmenin öğrenciye ne gibi faydaları olabilir?","Konuyla ilgili önceki bilgi, görüş ve düşünceleri ifade etmek, öğrencinin konuyu daha iyi anlamasına, yeni bilgilerle eski bilgilerini ilişkilendirmesine ve kendi öğrenme sürecini daha iyi yönetmesine yardımcı olabilir.",Yansıtıcı,33
Bir öğrenci neden derse düzenli olarak katılmayabilir?,"Bir öğrenci, dersin içeriğini anlamakta zorlandığı, derse hazırlıklı gelmediği, motivasyon eksikliği yaşadığı veya kişisel sorunları olduğu için derse düzenli olarak katılmayabilir.",Spekülatif,33
Öğrencinin değerlendirmesi gereken ölçütlerden bazıları nelerdir?,"Öğrencinin değerlendirmesi gereken ölçütlerden bazıları şunlardır: Ünitede anlatılan konuların tamamını anlama, farklı kaynaklardan bilgi edinme, öğretmeninden ve arkadaşlarından yardım alma, düzenli not alma, derse hazırlıklı gelme, ders kitabını ve materyalleri düzenli getirme, düşünceleri ifade etme, tartışmalara katılma, dersi dikkatli dinleme, görevleri zamanında yerine getirme ve derse düzenli katılma.",Listeleme,33
Bireyin içinde yer aldığı gruplara göre birden fazla rolü olabilir mi? Cevabınızı 'D' veya 'Y' ile belirtin.,"Evet, bireyin içinde yer aldığı gruplara göre birden fazla rolü olabilir. Doğru cevap 'D'dir.",Olgusal,34
Bir toplumu millet yapan ortak değerlerden biri dil midir? Cevabınızı 'D' veya 'Y' ile belirtin.,"Evet, bir toplumu millet yapan ortak değerlerden biri dildir. Doğru cevap 'D'dir.",Olgusal,34
İnsanlara ön yargıyla yaklaşmak toplumsal birlikteliğe katkı sağlar mı? Cevabınızı 'D' veya 'Y' ile belirtin ve yanlışsa doğrusunu yazın.,"Hayır, insanlara ön yargıyla yaklaşmak toplumsal birlikteliğe katkı sağlamaz. Doğru cevap 'Y'dir. Doğrusu: İnsanlara ön yargısız yaklaşmak toplumsal birlikteliğe katkı sağlar.",Olgusal,34
"İnsanlarla dostluk kurmak için onların memleketlerini, etnik kökenlerini ve mezheplerini bilmek gerekir mi? Cevabınızı 'D' veya 'Y' ile belirtin ve yanlışsa doğrusunu yazın.","Hayır, insanlarla dostluk kurmak için onların memleketlerini, etnik kökenlerini ve mezheplerini bilmek gerekmez. Doğru cevap 'Y'dir. Doğrusu: İnsanlarla dostluk kurmak için karşılıklı saygı ve anlayış önemlidir.",Olgusal,34
Sadece yetişkinler mi düşüncelerini özgürce açıklama hakkına sahiptir? Cevabınızı 'D' veya 'Y' ile belirtin ve yanlışsa doğrusunu yazın.,"Hayır, sadece yetişkinler değil çocuklar da düşüncelerini özgürce açıklama hakkına sahiptir. Doğru cevap 'D'dir.",Olgusal,34
"İnsanın doğuştan ve sonradan kazandığı, hayatını devam ettirebilmek, toplumsal düzeni sağlamak amacıyla faydalandığı her şey ne kapsamındadır?","İnsanın doğuştan ve sonradan kazandığı, hayatını devam ettirebilmek, toplumsal düzeni sağlamak amacıyla faydalandığı her şey hak kapsamındadır.",Olgusal,34
Duygu ve düşünceleri ifade etmek için ne kullanılır?,Duygu ve düşünceleri ifade etmek için dil kullanılır.,Olgusal,34
"Bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlara ne ad verilir?","Bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlara gelenek olarak adlandırılır.",Olgusal,34
Bir işte ve grupta bir kimsenin üstüne düşen göreve ne denir?,Bir işte ve grupta bir kimsenin üstüne düşen göreve rol denir.,Olgusal,34
"Bir topluluğun bütün üyelerine yönelik, abartılmış ve genelleştirilmiş çoğunlukla olumsuz kanaatlere ne denir?","Bir topluluğun bütün üyelerine yönelik, abartılmış ve genelleştirilmiş çoğunlukla olumsuz kanaatlere kalıp yargı denir.",Olgusal,34
Kültürü oluşturan unsurlar nelerdir?,"Kültürü oluşturan unsurlar arasında sanat, inançlar, örf ve adetler, anlayış ve davranışlar yer alır. Bunlar bir toplumu diğer toplumlardan farklı kılar ve o toplumun kimliğini oluşturur.",Olgusal,35
Sosyal yardımlaşmayı ve dayanışmayı destekleyen faaliyetlere katılan bir kişi ne söyleyebilir?,"Sosyal yardımlaşmayı ve dayanışmayı destekleyen faaliyetlere katılan bir kişi, 'Bir sivil toplum kuruluşunda gönüllü çalışıyorum' diyebilir.",Kavramsal,35
Gelenek ve göreneklerin toplumla sosyal bağların gelişmesine katkısına örnek verilemeyecek durum nedir?,"Evde dinlenme, gelenek ve göreneklerin toplumla sosyal bağların gelişmesine katkısına örnek olarak verilemez; hasta ziyareti, kına gecesi ve asker uğurlama örnek verilebilir.",Analitik,35
Ayşe Hanım'ın yaşadığı sorun hangi kavramlarla ilişkilidir?,"Ayşe Hanım'ın yaşadığı sorun, sorumluluk ve hak kavramları ile ilişkilidir. Mağaza, sattığı ürünün sorumluluğunu taşımalı ve tüketicinin haklarını gözetmelidir.",Bağlamsal,35
Ön yargı ne anlama gelir?,"Ön yargı, tanımadığı kişiler hakkında peşin hükümlü olma durumunu ifade eder.",Olgusal,35
Hak kavramı bu metinde nasıl bir anlam ifade ediyor?,"Hak kavramı, Ayşe Hanım'ın yaşadığı sorun bağlamında, tüketicinin satın aldığı ürünle ilgili yasal haklarını ifade etmektedir. Ürünün ayıplı çıkması durumunda iade veya değişim hakkı gibi.",Kavramsal,35
Yardımseverlik nedir?,"Yardımseverlik, ihtiyacı olanlara yardım etme, iyilik yapma anlamına gelir.",Olgusal,35
Özgürlük bu metinde hangi bağlamda kullanılmıştır?,"Özgürlük, bir konuda fikirlerini açıkça ifade etme bağlamında kullanılmıştır.",Bağlamsal,35
Sorumluluk ne anlama gelir?,"Sorumluluk, bu metinde okula zamanında ve düzenli olarak gitme anlamında kullanılmıştır. Ayrıca mağazanın sattığı ürünün arkasında durması da sorumluluktur.",Olgusal,35
Sağlıklı ve dengeli beslenmenin önemi nedir?,"Metinde doğrudan belirtilmese de, sağlıklı ve dengeli beslenme genel sağlık için önemlidir ve kişisel sorumluluklarımızdandır.",Yansıtıcı,35
