question,answer,question_type,page
Şimşek (2010) tarafından yapılan yüksek lisans tezinin konusu nedir?,"Şimşek (2010)'in yüksek lisans tezi, popüler kültürün yaşam tarzı üzerindeki belirleyiciliğini ve kitle iletişim araçlarının etkisini Türkiye'deki Punk kültürü örneği üzerinden incelemektedir.",Olgusal,286
T.C. Millî Eğitim Bakanlığı'nın 2023'te yayımladığı Sosyal Bilgiler Dersi Öğretim Programı hangi sınıf seviyelerini kapsamaktadır?,"T.C. Millî Eğitim Bakanlığı'nın 2023 tarihli Sosyal Bilgiler Dersi Öğretim Programı, ilkokul ve ortaokulun 4, 5, 6 ve 7. sınıflarını kapsamaktadır.",Olgusal,286
Fatma Aliye Tansel'in İstiklâl Harbi'ndeki Mücâhit Kadınlarımız adlı eseri hangi kurum tarafından yayımlanmıştır?,"Fatma Aliye Tansel'in İstiklâl Harbi'ndeki Mücâhit Kadınlarımız adlı eseri, Atatürk Kültür Merkezi Yayınları tarafından yayımlanmıştır.",Olgusal,286
Ahmet Taşağıl'ın 'Kök Tengri’nin Çocukları' adlı eseri hangi dönemi konu almaktadır?,"Ahmet Taşağıl'ın 'Kök Tengri’nin Çocukları' adlı eseri, Avrasya bozkırlarında İslam öncesi Türk tarihini konu almaktadır.",Olgusal,286
Türk Dil Kurumu'nun Türkçe Sözlüğü hangi yılda yayımlanmıştır?,Türk Dil Kurumu'nun Türkçe Sözlüğü 2011 yılında yayımlanmıştır.,Olgusal,286
Osman Turan'ın Selçuklular Tarihi ve Türk İslam Medeniyeti adlı eseri ne zaman yayımlanmıştır?,Osman Turan'ın Selçuklular Tarihi ve Türk İslam Medeniyeti adlı eseri 1997 yılında yayımlanmıştır.,Olgusal,286
Türkiye Diyanet Vakfı İslam Ansiklopedisi'nin kaçıncı ciltleri kaynakçada belirtilmiştir?,"Türkiye Diyanet Vakfı İslam Ansiklopedisi'nin 9, 36 ve 42. ciltleri kaynakçada belirtilmiştir.",Olgusal,286
"Yavuz, Duman ve Karakaya'nın birlikte yazdığı kitabın adı nedir?","Yavuz, Duman ve Karakaya'nın birlikte yazdığı kitabın adı İnsan Hakları ve Demokrasi Vatandaşlık Bilgisi'dir.",Olgusal,286
Yusuf Has Hacip'in Kutadgu Bilig eseri hangi kurum tarafından yayımlanmıştır?,Yusuf Has Hacip'in Kutadgu Bilig eseri Türkiye Diyanet Vakfı Yayınları tarafından yayımlanmıştır.,Olgusal,286
Kaynakçada yer alan Hürriyet gazetesi hangi tarihlidir?,Kaynakçada yer alan Hürriyet gazetesi 7 Mart 2017 tarihlidir.,Olgusal,286
