question,answer,question_type,page
I. Göktürk Devleti ne zaman kuruldu?,"I. Göktürk Devleti, Bumin Kağan tarafından 552 yılında kurulmuştur.",Olgusal,46
İkili teşkilat sistemi nedir ve I. Göktürk Devleti'nde nasıl uygulandı?,"İkili teşkilat, ülke yönetiminin kolaylaştırılması amacıyla ülkenin ikiye ayrılarak yönetilmesidir. I. Göktürk Devleti'nde Bumin Kağan ülkenin batı kısmının idaresini kardeşi İstemi Yabgu'ya vermiştir. İstemi Yabgu, Bumin Kağan'a bağlı olarak kendi sorumluluğundaki yerleri yönetmiştir.",Kavramsal,46
I. Göktürk Devleti'nin en güçlü dönemi hangi hükümdar zamanında yaşanmıştır ve bu dönemde neler olmuştur?,I. Göktürk Devleti'nin en güçlü dönemi Mukan Kağan zamanında yaşanmıştır. Bu dönemde Çin baskı altına alınarak İpek Yolu'nun kontrolü tekrar sağlanmıştır.,Olgusal,46
I. Göktürk Devleti neden doğu ve batı olarak ikiye ayrılmıştır?,"I. Göktürk Devleti, Mukan Kağan'ın ölümünden sonra Çin entrikalarıyla zayıflayarak doğu-batı olarak ikiye ayrılmıştır.",Nedensel,46
Göktürk Devleti'nin yıkılma süreci nasıl gerçekleşti?,"Göktürk Devleti, Çin entrikalarıyla zayıfladıktan sonra doğu ve batı olmak üzere ikiye ayrılmış, ardından 630'da doğu ve 659'da batı kısmı Çin hakimiyetine girmiştir.",Yöntemsel,46
I. Göktürk Devleti'nin coğrafi konumu nasıldı?,I. Göktürk Devleti Orta Asya'da kurulmuştur. Ötüken merkez olmak üzere geniş bir coğrafyaya yayılmıştır.,Bağlamsal,46
I. Göktürk Devleti'nin Asya Hun Devleti ile ilişkisi nedir?,"I. Göktürk Devleti, Asya Hun Devleti'nden sonra Orta Asya'da Türk boylarını bir devlet altında birleştiren ikinci Türk devletidir.",Analitik,46
Pazırık'ta bulunan eserler Türk kültürü hakkında ne gibi bilgiler sunmaktadır?,"Pazırık'ta bulunan eserler, Türklerin halı sanatının çok eski bir geçmişe sahip olduğunu, hayvan figürlerinin sanatlarında önemli bir yer tuttuğunu ve keçe üzerine deri yapıştırma tekniklerini kullandıklarını göstermektedir.",Yansıtıcı,46
I. Göktürk Devleti'nin batı kanadını yöneten İstemi Yabgu kimdir ve görevi neydi?,"İstemi Yabgu, Bumin Kağan'ın kardeşi olup, I. Göktürk Devleti'nin batı kısmının idaresini üstlenmiştir. Bumin Kağan'a bağlı olarak kendi sorumluluğundaki yerleri yönetmiştir.",Olgusal,46
Göktürk Devleti'nin zayıflamasında Çin'in rolü neydi?,"Çin, Göktürk Devleti'nin zayıflamasında entrikalar yoluyla etkili olmuştur. Mukan Kağan'ın ölümünden sonra bu entrikalar devletin doğu ve batı olarak ikiye ayrılmasına ve nihayetinde Çin hakimiyetine girmesine yol açmıştır.",Nedensel,46
II. Göktürk Devleti ne zaman kuruldu ve kim tarafından kuruldu?,II. Göktürk (Kutluk) Devleti 682 yılında Kutluk önderliğinde kurulmuştur.,Olgusal,47
II. Göktürk Devleti'nin yıkılmasının temel nedeni neydi?,"II. Göktürk Devleti, Bilge Kağan'dan sonra zayıflamış ve Uygur Türkleri tarafından yıkılmıştır.",Nedensel,47
