question,answer,question_type,page
Soru-cevap çiftleri oluşturulurken nelere dikkat edilmelidir?,"Soru-cevap çiftleri oluşturulurken dil tutarlılığı, soru çeşitliliği, zorluk dengesi, yanıt hassasiyeti, bağlam farkındalığı ve tekrardan kaçınmaya dikkat edilmelidir.",Olgusal,106
Neden farklı türde sorular oluşturmak önemlidir?,"Farklı türde sorular oluşturmak, metnin içeriğini daha kapsamlı bir şekilde anlamayı ve çeşitli düşünme becerilerini geliştirmeyi sağlar.",Kavramsal,106
Soru-cevap çiftlerinde 'dil tutarlılığı' ne anlama gelir?,"'Dil tutarlılığı', soruların ve cevapların verilen metnin diliyle aynı olması anlamına gelir. Örneğin, metin Türkçe ise sorular ve cevaplar da Türkçe olmalıdır.",Olgusal,106
Yanıt hassasiyetinin önemi nedir ve nasıl sağlanır?,"Yanıt hassasiyeti, sağlanan içeriğe dayalı özlü ve doğru yanıtlar vermeyi ifade eder. Çok kısa yanıtlardan kaçınarak, bilginin ardındaki gerekçeyi anlamak için yeterli bağlam sağlayarak sağlanır.",Kavramsal,106
Soru-cevap çiftlerinde hangi türde sorular yer alabilir?,"Soru-cevap çiftlerinde olgusal, kavramsal, bağlamsal, nedensel, yöntemsel, analitik, varsayımsal, yansıtıcı ve spekülatif gibi çeşitli türlerde sorular yer alabilir.",Listeleme,106
Bağlam farkındalığı neden önemlidir?,"Bağlam farkındalığı, soruların verilen metnin içeriğine derinlemesine kök saldığından ve materyalin amacını ve nüanslarını anladığından emin olmak için önemlidir.",Kavramsal,106
Tekrardan kaçınma neden gereklidir?,"Tekrardan kaçınma, tüm soruların belirgin ve benzersiz olmasını sağlamak ve gereksiz tekrarı önlemek için gereklidir.",Kavramsal,106
Soru-cevap çiftlerinde 'zorluk dengesi' neyi ifade eder?,"'Zorluk dengesi', basit, orta ve karmaşık soruların dengeli bir şekilde dağıtılmasını ifade eder. Bu, farklı bilgi seviyelerine hitap etmeyi sağlar.",Olgusal,106
Varsayımsal bir soruya örnek verin ve neden önemli olduğunu açıklayın.,"Örneğin, 'Bu talimatlar uygulanmasaydı ne olurdu?' varsayımsal bir sorudur. Bu tür sorular, olası sonuçları düşünerek konuyu daha derinlemesine anlamamıza yardımcı olur.",Varsayımsal,106
Soru-cevap çifti oluşturmanın temel amacı nedir?,"Soru-cevap çifti oluşturmanın temel amacı, verilen metnin içeriğini kapsamlı bir şekilde anlamayı sağlamak ve çeşitli öğrenme stillerine hitap etmektir.",Kavramsal,106
Bu görevde yapay zekadan istenenler nelerdir?,"Yapay zekadan, sağlanan metinden yüksek kaliteli soru-cevap çiftleri oluşturması, dil tutarlılığını koruması, çeşitli soru türlerini (olgu, kavramsal, bağlamsal vb.) dahil etmesi, zorluk dengesini gözetmesi, doğru ve özlü yanıtlar vermesi, bağlam farkındalığına sahip olması ve tekrardan kaçınması istenmektedir.",Özetleme,107
Soru-cevap çiftlerinde dil tutarlılığı neden önemlidir?,"Dil tutarlılığı, soruların ve cevapların metnin diliyle aynı olmasını sağlayarak anlaşılabilirliği ve erişilebilirliği artırır. Bu, bilginin doğru bir şekilde aktarılması için kritik öneme sahiptir.",Kavramsal,107
