question,answer,question_type,page
Anadolu'da Türk beyliklerinin kurulmasının temel nedeni nedir?,Moğolların baskısının zayıflaması ve Türkiye Selçuklu Devleti ile ilişkilerin kesilmesi Anadolu'da Türk beyliklerinin kurulmasının temel nedenlerindendir.,Nedensel,81
Anadolu'nun fethi hangi deniz kıyılarına kadar genişlemiştir?,Türk beylikleri Bizans İmparatorluğu'nun topraklarını fethederek sınırlarını Ege ve Marmara Denizi kıyılarına kadar genişlettiler.,Olgusal,81
Türk beylikleri halkın hizmetine hangi tür yapılar sunmuşlardır?,"Türk beylikleri fethettikleri yerlere cami, medrese, türbe, külliye, han, kervansaray, köprü gibi yapılar yaparak bunları halkın hizmetine sunmuşlardır.",Listeleme,81
II. Beylikler Dönemi'nde Anadolu'da siyasi birliğin parçalanmasının sonuçları neler olmuştur?,Anadolu'da siyasi birlik parçalanmış ve yeniden çok sayıda Türk beyliği kurulmuştur.,Yansıtıcı,81
Moğol baskısından kaçanların Anadolu'ya gelmesiyle ne gibi bir değişiklik yaşanmıştır?,Moğol baskısından kaçanların Anadolu'ya gelmesiyle Türk nüfusu artmıştır.,Olgusal,81
13. yüzyılda Anadolu'nun doğusundaki durum nasıldı ve bu durum Türk beyliklerini nasıl etkilemiştir?,"Anadolu'nun doğusu Moğollar nedeniyle kargaşa içindeyken, Türk beyliklerinin olduğu yerlerde halk huzur ve güven içindeydi.",Bağlamsal,81
Aydınoğlu İsa Bey Camii hangi şehirdedir?,Aydınoğlu İsa Bey Camii İzmir'dedir.,Olgusal,81
Türk ve İslam Eserleri Müzesi'nde hangi devletlere ait eserler incelenebilir?,Türk ve İslam Eserleri Müzesi'nde Türkiye Selçuklu Devleti ve Anadolu beyliklerine ait eserler incelenebilir.,Olgusal,81
Anadolu'da II. Beylikler Dönemi'nin ortaya çıkışında Moğol baskısının rolü neydi?,"Moğolların baskısı karşısında Doğu ve Orta Anadolu’da yaşayan Türk boyları Anadolu’nun batısına göç etti. Bu boylar, 13. yüzyıl sonlarına doğru Anadolu’da Moğol baskısının zayıflamasından yararlanarak bağımsızlıklarını ilan ettiler.",Nedensel,81
Anadolu'daki Türk beyliklerinin genel özelliklerini özetleyiniz.,"Türk beylikleri, Moğol baskısının zayıflamasıyla bağımsızlıklarını ilan etmiş, fethettikleri yerlere çeşitli yapılar inşa ederek halkın hizmetine sunmuş ve Anadolu'nun Türkleşmesine katkıda bulunmuşlardır.",Özetleme,81
İbni Battuta'nın seyahatnamesine göre Anadolu'daki ekonomik faaliyetlere örnekler nelerdir?,"İbni Battuta'nın seyahatnamesine göre Anadolu'daki ekonomik faaliyetlere örnek olarak Alanya'da kereste imalatı ve ihracatı, Aksaray'da halı ve kilim üretimi ve ihracatı, Erzincan'da kumaş dokumacılığı ve bakır eşya üretimi sayılabilir.",Olgusal,82
İbni Battuta'nın gözlemlerine göre Anadolu'nun Türk yurdu olduğu söylenebilir mi? Neden?,"Evet, İbni Battuta'nın gözlemlerine göre Anadolu'nun Türk yurdu olduğu söylenebilir. Çünkü Alanya'nın ahalisi Türkmen'dir ve Türk beyliklerinin şehirleri Türkleştirdiği ve İslamlaştırdığı bilinmektedir.",Çıkarsama,82
Ahiler kimlerdir ve ne tür bir cemiyet oluştururlar?,"Ahiler, Türkmenlerin yaşadığı yerlerde bulunan, bekâr ve sanat sahibi gençlerin oluşturduğu bir tür cemiyettir. Birbirleriyle sıkı bir dayanışma içindedirler.",Olgusal,82
Ahilerin temel görevleri nelerdir?,"Ahilerin temel görevleri arasında yabancılara ilgi göstermek, onların ihtiyaçlarını karşılamak, yaşadıkları yerlerdeki zorbaları yola getirmek ve cemiyetlerine katılan kötüleri ortadan kaldırmak yer alır.",Olgusal,82
Fütüvvet nedir ve Ahilerle ilişkisi nasıldır?,"Fütüvvet, Ahilerin bir araya gelerek oluşturduğu cemiyete verilen addır. Dinî ve mesleki birliği, esnaf teşkilatını ifade eder.",Kavramsal,82
Alanya'nın ticari önemi İbni Battuta'ya göre nedir?,"Alanya, deniz kıyısında büyük bir şehirdir ve Mısır, İskenderiye ve Şam tüccarları alışveriş yapmak üzere buraya gelirler. Burada bol miktarda kereste imal edilmekte olup İskenderiye ve Mısır şehirlerine ihraç olur.",Olgusal,82
Aksaray'ın hangi ürünü meşhurdur ve nerelere ihraç edilmektedir?,"Aksaray'ın koyun yününden üretilen zarif halı ve kilimleri meşhurdur. Bu ürünler Şam, Mısır, Irak, Hindistan, Çin ve diğer Türk ülkelerine ihraç edilmektedir.",Olgusal,82
Erzincan'da hangi ekonomik faaliyetler yapılmaktadır?,Erzincan'da dokuma tezgâhlarında nefis kumaşlar dokunur ve bu kumaşlar çeşitli beldelere ihraç edilir. Ayrıca şehirdeki madenlerden çıkarılan bakırlarla çeşitli kaplar ve şamdanlar yapılır.,Olgusal,82
İbni Battuta'nın seyahatnamesinde Anadolu şehirlerinin kültürel ve sosyal hayatına dair hangi ipuçları bulunmaktadır?,"İbni Battuta'nın seyahatnamesinde Anadolu şehirlerinde camiler, medreseler, hamamlar ve çarşılar bulunduğuna dair bilgiler yer almaktadır. Bu da şehirlerin gelişmiş bir kültürel ve sosyal hayata sahip olduğunu göstermektedir.",Çıkarsama,82
Anadolu'daki Ahilik teşkilatının günümüzdeki benzerleri neler olabilir?,"Anadolu'daki Ahilik teşkilatının günümüzdeki benzerleri esnaf ve sanatkârlar odaları, meslek odaları ve sivil toplum kuruluşları olabilir. Bu kuruluşlar da dayanışma, mesleki eğitim ve sosyal sorumluluk gibi benzer amaçlar gütmektedir.",Analitik,82
"Tarihi ticaret yolları, insanların hangi ihtiyaçlarını karşılamak amacıyla ortaya çıkmıştır?","Tarihi ticaret yolları, insanların istek ve ihtiyaçlarını karşılamak amacıyla ürettikleri fazla ürünleri başkalarıyla değiş tokuş etme ihtiyacından doğmuştur.",Nedensel,83
Kral Yolu'nun Anadolu ve Mezopotamya medeniyetleri arasındaki ilişkilere ne gibi etkileri olmuştur?,"Kral Yolu sayesinde Anadolu ve Mezopotamya medeniyetleri arasındaki ilişkiler gelişmiş, ticari ilişkiler sayesinde Mezopotamya'da kullanılan çivi yazısı Anadolu'ya gelmiş ve burada da kullanılmaya başlanmıştır.",Olgusal,83
"İpek Yolu hangi kıtalar arasında siyasi, kültürel ve ekonomik ilişkiler kurulmasını sağlamıştır?","İpek Yolu, Asya ve Avrupa kıtaları arasında siyasi, kültürel ve ekonomik ilişkiler kurulmasını sağlamıştır.",Olgusal,83
İpek ve Baharat Yolları'nın 16. yüzyıla kadar önemini korumasının nedenleri nelerdir?,"İpek ve Baharat Yolları, Asya ile Avrupa arasındaki ticareti canlı tutarak kültürel ve siyasi etkileşimi sağlaması nedeniyle 16. yüzyıla kadar önemini korumuştur.",Nedensel,83
İpek Yolu'nun güzergahı hakkında bilgi veriniz.,"İpek Yolu, Çin’in Şian kentinden başlayıp Orta Asya’dan geçerek Hazar Denizi’nin güneyinden ve kuzeyinden iki kol hâlinde Avrupa’ya uzanan tarihî ticaret yoludur.",Olgusal,83
Baharat Yolu hangi bölgelerden geçerek Avrupa'ya ulaşmaktaydı?,"Baharat Yolu, Hindistan’dan Akdeniz’e, buradan da Avrupa’ya uzanıyordu.",Olgusal,83
Paranın icadı ticaret hayatını nasıl etkilemiştir?,Paranın kullanılmasıyla ticaret kolaylaşmış ve daha uzak mesafeler arasında ticaret yapılmaya başlanmıştır.,Nedensel,83
Tarihi ticaret yollarının kültürel etkileşim açısından önemi nedir?,"Tarihi ticaret yolları, farklı medeniyetlerin birbirleriyle etkileşimini sağlayarak kültürel alışverişe zemin hazırlamış, bu sayede farklı coğrafyalarda benzer kültürel özelliklerin ortaya çıkmasına katkıda bulunmuştur.",Kavramsal,83
Tarih öncesi dönemlerde ticaret nasıl başlamıştır?,"Tarih öncesinde tarım yapmaya başlayan ve hayvanları evcilleştiren insanlar, elde ettikleri fazla ürünleri başkalarıyla değiş tokuş ederek ticaret hayatını başlatmışlardır.",Olgusal,83
Kral Yolu'nun hangi medeniyetlerin gelişimine katkısı olmuştur?,"Kral Yolu, özellikle Anadolu ve Mezopotamya medeniyetleri arasındaki ilişkilerin gelişmesine ve etkileşime girmesine katkı sağlamıştır. Bu sayede çivi yazısı gibi önemli buluşlar Anadolu'ya taşınmıştır.",Analitik,83
Orta Asya'da kurulan Türk devletleri neden komşu devletlerle mücadele etmişlerdir?,"Orta Asya'da kurulan Türk devletleri, İpek Yolu'nun kontrolünü ele geçirmek amacıyla başta Çin olmak üzere komşu devletlerle mücadele etmişlerdir.",Nedensel,84
İpek Yolu'nun Ortaçağ'daki önemi neydi?,Ortaçağ'da İpek Yolu güzergahına birçok devlet sahip olmak istemiş ve yolun sağladığı ekonomik faydalar sebebiyle zaman zaman birbirleriyle savaşmıştır.,Kavramsal,84
İpek Yolu'nun Çin'deki başlangıç noktalarında ne tür insanlara rastlanırdı?,İpek Yolu'nun Çin'deki başlangıç noktası olan şehirlerde her milletten ve dinden insana rastlamak mümkündü; Müslüman tüccarlar da Emevîler döneminden itibaren gelip gitmeye başlamışlardı.,Olgusal,84
İpek Yolu'nun deniz bağlantıları nasıldı?,"Doğuda Çin Denizi limanlarına götürülen ipek ve diğer mallar batıya doğru uzun bir yolculuğa çıkacak olan gemilere yüklenirdi, bir kısmı da Seylan’a götürülür ve buradan aktarıldığı başka gemilerle Basra körfezine gönderilirdi.",Yöntemsel,84
