question,answer,question_type,page
Toplumsal birlikteliğin en önemli unsurlarından biri nedir?,Toplumsal birlikteliğin en önemli unsurlarından biri tarihi bağlardır.,Olgusal,11
Kurtuluş Savaşı'nın toplumsal birliktelik açısından önemi nedir?,"Kurtuluş Savaşı, milletin büyük bir mücadele örneği gösterdiği ve birbirine bağlandığı bir dönem olduğu için birlikteliği pekiştirmiştir.",Kavramsal,11
Milli bayramlardaki hangi davranışlar milletin bir araya gelişinin göstergeleridir?,"Milli bayramlarda pencerelerden sarkan Türk bayrakları, asker uğurlama eğlenceleri ve Kurtuluş Savaşı hikayeleri milletin bir araya gelişinin göstergeleridir.",Listeleme,11
"Din, fert ve toplum için neden önemlidir?","Din, insanın düşünce ve davranışlarını yönlendiren bir disiplin olduğu için hem fert hem de toplum için önemlidir.",Nedensel,11
Dindeki Allah inancı insanları nasıl etkiler?,"Dindeki Allah inancı, insanın ölçülü olmasını ve hiç kimseye haksızlık yapmamasını sağlar.",Yansıtıcı,11
Metne göre milli kültürü oluşturan unsurlar nelerdir?,"Metne göre din, dil ve tarih milli kültürü oluşturan unsurlardandır.",Olgusal,11
Bayramlarda büyüklerin elini öpme geleneği hangi bayrama örnek olabilir?,Bayramlarda büyüklerin elini öpme geleneği Ramazan Bayramı'na örnek olabilir.,Analitik,11
"UNESCO'nun Mevlana Celaleddin-i Rumi ve Hacı Bektaş-ı Veli için ilan ettiği yıllar, bu kişilerin hangi niteliğini gösterir?","UNESCO'nun bu ilanları, söz konusu kişilerin kültürde önemli bir yere sahip olduğunu, evrensel değerlere katkıda bulunduğunu gösterir.",Çıkarımsal,11
Toplumsal birlikteliğin güçlenmesine katkı sağlayan şahsiyetler arasında kim yer almaz?,"Ali Bin Abbas, toplumsal birlikteliğin güçlenmesine katkı sağlayan şahsiyetler arasında yer almaz.",Olgusal,11
Milli kültürün milli kimliği oluşturması ne anlama gelir?,"Milli kültürün milli kimliği oluşturması, bir toplumun kendine özgü değerleri, inançları ve gelenekleri aracılığıyla kimlik kazanması anlamına gelir.",Kavramsal,11
Bu metnin genel konusu nedir?,Metnin genel konusu 'Kültür ve Miras'tır.,Olgusal,12
Metnin amacı nedir?,"Metnin amacı, 'Sınıf' başlığı altında 'Kültür ve Miras' konusunu işlemektir.",Kavramsal,12
Bu metin hangi yayınevine aittir?,Bu metin PRF YAYINLARI'na aittir.,Olgusal,12
Bu metin hangi sınıf seviyesi için hazırlanmıştır?,Bu metin 'SINIF 6' ibaresiyle belirtildiği üzere 6. sınıf seviyesi için hazırlanmıştır.,Olgusal,12
'ÜNİTE 2' ifadesi neyi ifade etmektedir?,"'ÜNİTE 2' ifadesi, 'Kültür ve Miras' konusunun ilgili ders kitabında veya müfredatta ikinci ünite olduğunu göstermektedir.",Bağlamsal,12
Kültür ve miras kavramlarının önemi nedir?,"Kültür ve miras kavramları, bir toplumun kimliğini, değerlerini ve geçmişini anlamak ve gelecek nesillere aktarmak için önemlidir.",Kavramsal,12
Bu metnin içeriği ne gibi konuları kapsayabilir?,"Bu metnin içeriği, tarihi eserler, gelenekler, görenekler, sanat eserleri, dil ve edebiyat gibi kültürel ve miras unsurlarını kapsayabilir.",Spekülatif,12
Kültür ve mirasın korunması neden önemlidir?,"Kültür ve mirasın korunması, toplumların kimliklerini korumaları, geçmişten ders çıkarmaları ve gelecek nesillere aktaracakları zenginlikleri muhafaza etmeleri için önemlidir.",Nedensel,12
Kültür ve mirası korumak için neler yapılabilir?,"Kültür ve mirası korumak için tarihi eserlerin restore edilmesi, geleneklerin yaşatılması, kültürel etkinliklerin düzenlenmesi ve farkındalık oluşturulması gibi çeşitli yöntemler kullanılabilir.",Yöntemsel,12
Bu metnin hedef kitlesi kimlerdir?,Bu metnin hedef kitlesi 6. sınıf öğrencileri ve ilgili öğretmenlerdir.,Analitik,12
Ziya Gökalp'e göre Türk kelimesinin kökeni nedir ve ne anlama gelir?,"Ziya Gökalp'e göre Türk sözcüğü, töre kelimesinden gelir ve ""Türeli=Nizamlı, geleneklerine bağlı"" anlamına gelir.",Olgusal,13
Wambery'e göre Türk kelimesi ne anlama gelmektedir?,"Danimarkalı bilgin Wambery'e göre Türk kelimesi Türemekten (Türük) gelir ve türemiş, çoğalmış anlamına gelir.",Olgusal,13
Kaşgarlı Mahmut'un Divan-ı Lügatit Türk eserinde Türk kelimesi nasıl tanımlanır?,"Kaşgarlı Mahmut'un Divan-ı Lügatit Türk adlı eserinde Türk kelimesi ""olgunluk çağı"" olarak tanımlanır.",Olgusal,13
Türk kelimesi genel olarak hangi anlamda kabul edilir?,"Genel olarak Türk kelimesi güçlü, kuvvetli manasında kabul edilir.",Olgusal,13
Metinde verilen bilgilere göre Orta Asya'nın coğrafi şartları nasıldır ve bu şartlar Türkleri nasıl etkilemiştir?,"Orta Asya, ortalama yükseltisi 1200 ile 1400 metre arasında değişen bir yayladır, dağların yükseltisi 4000 metrenin üzerindedir. Bölge az yağış alır, kışın şiddetli soğuklar yaşanır. Bu zorlu şartlar, Türklerin güçlü ve dayanıklı olmasını sağlamıştır.",Bağlamsal,13
İlk Türklerin Orta Asya'dan göç etme nedenleri nelerdir?,"İlk Türklerin Orta Asya'dan göç etme nedenleri arasında nüfus artışı, toprakların yetersiz kalışı, olumsuz iklim şartları (kuraklık, şiddetli kışlar), kendi aralarındaki ve diğer kavimlerle olan mücadeleler, salgın hastalıklar, Türklerin cihan hâkimiyeti düşüncesi ve Çin'in baskı ve hileleri bulunmaktadır.",Nedensel,13
