question,answer,question_type,page
Haçlı Seferleri ne zaman başlamış ve ne kadar sürmüştür?,Haçlı Seferleri 1096'da başlamış ve Haçlıların Orta Doğu'dan tamamen çıkarıldığı 1291 yılına kadar yaklaşık iki yüzyıl sürmüştür.,Olgusal,76
Haçlı Seferlerinin temel nedenleri nelerdir?,"Metinde Haçlı Seferlerinin siyasi, dini ve ekonomik sebepleri olduğu belirtilmiştir, ancak bu sebepler detaylandırılmamıştır.",Kavramsal,76
I. Haçlı Seferi'nde Anadolu'ya giren ilk Haçlı ordusunun akıbeti ne olmuştur?,Anadolu'ya giren ilk Haçlı ordusu düzensiz kuvvetlerden oluştuğu için Türkiye Selçuklu ordusu tarafından kolaylıkla imha edilmiştir.,Olgusal,76
I. Kılıç Arslan'ın İznik'i Bizans'a bırakmasının nedeni nedir?,"I. Kılıç Arslan, yüz binleri bulan Haçlılara karşı başarılı saldırılar yapsa da, daha büyük bir Haçlı ordusunun İznik'e doğru ilerlemesi üzerine başkent İznik'i Bizans'a bırakmak zorunda kalmıştır.",Nedensel,76
II. Haçlı Seferi hangi olay üzerine düzenlenmiştir?,"II. Haçlı Seferi, Urfa'nın Müslümanlar tarafından geri alınması üzerine düzenlenmiştir.",Nedensel,76
Selahattin Eyyubi'nin Kudüs'ü Haçlılardan geri almasının ardından hangi Haçlı Seferi düzenlenmiştir?,Selahattin Eyyubi'nin Kudüs'ü Haçlılardan geri alması üzerine III. Haçlı Seferi düzenlenmiştir.,Olgusal,76
IV. Haçlı Seferi'nin sonuçları neler olmuştur?,IV. Haçlı Seferi sonucunda Haçlılar İstanbul'a gelerek burada bir Latin İmparatorluğu kurmuşlardır.,Olgusal,76
Haçlı Seferleri'nin Avrupa üzerindeki etkileri nelerdir?,"Haçlı Seferleri sonucunda matbaa, kâğıt, pusula ve barut gibi gelişmeler Avrupa'ya götürülmüş, Avrupa'da kiliseye ve din adamlarına duyulan güven azalmış, merkezi krallıklar güç kaybederken derebeylikler güçlenmiş ve Akdeniz ticareti gelişmiştir.",Yansıtıcı,76
Haçlı Seferleri'nin Anadolu üzerindeki etkileri neler olmuştur?,Haçlı Seferleri sonucunda Anadolu'nun batısına doğru gerçekleşen Türk akınları yavaşlamıştır.,Yansıtıcı,76
Harita 2.12'de gösterilen Haçlı Seferleri hangi yüzyıllar arasını kapsamaktadır?,Harita 2.12'de gösterilen Haçlı Seferleri 11-13. yüzyıllar arasını kapsamaktadır.,Bağlamsal,76
"Selçuklular, tüccarların zararlarını karşılamak için ne tür bir uygulama yürütüyorlardı?","Selçuklular, zarara uğrayan tüccarların bu zararlarını karşılamak için bir çeşit devlet sigortası uyguluyorlardı.",Olgusal,77
Selçuklular kervanların güvenliğini nasıl sağlıyorlardı?,"Selçuklular, kervanların güvenliğini sağlamak için muhafızlar tayin ediyorlardı.",Yöntemsel,77
Selçuklular yolculara ve hayvanlarına ne kadar süreyle ücretsiz yemek veriyorlardı?,"Selçuklular, yolculara ve onların hayvanlarına üç gün ücretsiz yemek veriyorlardı.",Olgusal,77
"Selçuklular, insanlara nasıl davranıyorlardı?","Selçuklular, din farkına, zengin ve fakir olduğuna bakılmaksızın herkese eşit davranıyorlardı.",Analitik,77
Türkiye Selçuklu Devleti'nin siyasi gücü ile ekonomik gücü arasındaki ilişki nasıldı?,Türkiye Selçuklu Devleti'nin siyasi gücünü artırması ile ekonomik olarak güçlenmesi arasında doğrudan bir ilişki vardı. Sınırların genişletilmesi ve liman şehirlerinin fethedilmesi ticareti geliştirerek ekonomik gücü artırmıştır.,Kavramsal,77
