question,answer,question_type,page
Hazar Denizi havzasında yer alan ve doğal gaz ve petrol bakımından zengin olan Türk Cumhuriyetleri hangileridir?,"Azerbaycan, Türkmenistan ve Kazakistan.",Olgusal,66
Türkiye'nin Türk Cumhuriyetleri'ne ihraç ettiği başlıca ürünler nelerdir?,"Otomobil, alüminyum ürünleri, demir ve çelik eşya, konfeksiyon ürünleri, mobilya, beyaz eşya, mineral yakıt ve yağlar, plastik ve plastik ürünler, makine, elektrikli makine ve makine cihazları ile gıda maddeleri (makarna, şeker, bisküvi, çay vb.), sebze ve meyve.",Listeleme,66
Türkiye'nin Türk Cumhuriyetleri'nden ithal ettiği başlıca ürünler nelerdir?,"Petrol ve doğal gaz, plastik ve plastik ürünleri, bakır, alüminyum, çinko, mineral yakıtlar ve yağlar, hurda demir-çelik ve hurda bakır, konfeksiyon ürünleri, halı, pamuk, ipek, ham deri, sabun ve boya.",Listeleme,66
"Metinde yer alan bilgilere göre, Türk Cumhuriyetleri dünya ekonomisinde hangi alanda söz sahibidir?",Doğal gaz ve petrol kaynakları bakımından zengin olmaları nedeniyle enerji alanında söz sahibidirler.,Çıkarımsal,66
Türkiye'nin Azerbaycan'a sattığı ve Azerbaycan'dan aldığı bazı ürünler nelerdir?,"Türkiye Azerbaycan'a makine ve cihazları, elektrikli cihazlar, mobilya ve plastik ürünler satarken, Azerbaycan'dan doğal gaz, petrol, bakır ve alüminyum almaktadır.",Olgusal,66
Tablodaki bilgilere göre Türkiye'nin Azerbaycan ile ticaretinde hangi yorum yanlıştır: Türkiye yapılan ticaretten daha fazla kar elde etmiştir?,Tablodaki bilgiler tek başına Türkiye'nin daha fazla kar elde ettiğini göstermez. Ticaret hacmi ve maliyetler gibi ek bilgilere ihtiyaç vardır.,Analitik,66
Orta Asya Türk Cumhuriyetleri'nin Türkiye'den ithal ettiği ürünlere bakarak hangi yorum yapılamaz: Türkiye'nin sadece sanayi ürünleri ihraç ettiği?,"Türkiye sadece sanayi ürünleri değil, aynı zamanda gıda ürünleri de ihraç etmektedir. Örneğin, Özbekistan buğday, şeker, bisküvi ve çay ithal etmektedir.",Analitik,66
Türkiye hangi ürünü Türk Cumhuriyetleri'nden ithal etmektedir: Pamuk?,"Evet, Türkiye Türk Cumhuriyetleri'nden pamuk ithal etmektedir.",Olgusal,66
Türkiye'nin Orta Asya Türk devletlerinden almadığı sanayi ürünü ham maddesi hangisidir: Bor minerali?,Türkiye bor mineralini Orta Asya Türk devletlerinden almamaktadır.,Olgusal,66
Türkiye'nin Türk Cumhuriyetleri ile ticareti neden önemlidir?,"Türkiye'nin Türk Cumhuriyetleri ile ticareti, hem Türkiye'nin ihracatını artırması hem de enerji ve hammadde ihtiyacını karşılaması açısından önemlidir. Aynı zamanda kültürel ve siyasi bağları güçlendirmeye yardımcı olur.",Kavramsal,66
Bu doküman ne hakkında?,"Bu doküman, AŞTAN'ın 'Ona Konu Tekrarı' serisine ait ve sosyal bilgiler dersinin 1'den 7'ye kadar olan ünitelerini ve bir tarama testini içeriyor.",Olgusal,67
'Birey ve Toplum' ünitesinin bu dokümanda yer almasının önemi nedir?,"'Birey ve Toplum' ünitesi, sosyal bilgiler dersinin temel konularından biridir ve bireyin toplum içindeki rolünü, haklarını ve sorumluluklarını anlamasına yardımcı olur. Bu dokümanda yer alması, öğrencilerin bu temel konuyu tekrar etmelerini ve pekiştirmelerini sağlar.",Kavramsal,67
Bu dokümanda hangi üniteler yer almaktadır?,"Bu dokümanda 'Birey ve Toplum', 'Kültür ve Miras', 'İnsanlar, Yerler ve Çevreler', 'Bilim, Teknoloji ve Toplum', 'Üretim, Dağıtım ve Tüketim', 'Etkin Vatandaşlık' ve 'Küresel Bağlantılar' üniteleri yer almaktadır.",Listeleme,67
'Kültür ve Miras' ünitesi neden sosyal bilgiler dersinde önemlidir?,"'Kültür ve Miras' ünitesi, öğrencilerin kendi kültürlerini ve diğer kültürleri anlamalarına, geçmişten günümüze aktarılan değerleri korumalarına ve kültürel farklılıklara saygı duymalarına yardımcı olur. Bu, sosyal bilincin gelişimi için kritik öneme sahiptir.",Nedensel,67
"'İnsanlar, Yerler ve Çevreler' ünitesinin içeriği ne olabilir?","'İnsanlar, Yerler ve Çevreler' ünitesi, insanların yaşadıkları coğrafyayı, doğal kaynakları, iklimi ve bunların insan yaşamı üzerindeki etkilerini inceler. Ayrıca, çevre sorunları ve sürdürülebilirlik gibi konuları da kapsayabilir.",Varsayımsal,67
