question,answer,question_type,page
Bu sosyal bilgiler ders kitabı hangi sınıf seviyesi için hazırlanmıştır?,Bu sosyal bilgiler ders kitabı 6. sınıf seviyesi için hazırlanmıştır.,Olgusal,1
Bu ders kitabının yazarı kimdir?,Bu ders kitabının yazarı Hikmet Azer'dir.,Olgusal,1
Bu ders kitabını basan yayınevinin adı nedir?,Bu ders kitabını basan yayınevinin adı EVOS Basım Yayın İnşaat Turizm San. ve Tic. Ltd. Şti.'dir.,Olgusal,1
EVOS Basım Yayın'ın iletişim bilgileri nelerdir?,"EVOS Basım Yayın'ın iletişim bilgileri şunlardır: İstanbul Yolu 7. km İnönü Mah. Necdet Evliyagil Sokak. Nu: 24/E Batıkent/ANKARA, Tel.: 0312 278 08 24 - 278 49 61, Belgeç: 0312 278 49 62, www.evos.com.tr, e-mail: evos@evos.com.tr",Olgusal,1
Bu ders kitabı hangi eğitim öğretim yılından itibaren kaç yıl süreyle ders kitabı olarak kabul edilmiştir?,"Bu ders kitabı, 2024-2025 eğitim öğretim yılından itibaren 5 (beş) yıl süreyle ders kitabı olarak kabul edilmiştir.",Olgusal,1
"Millî Eğitim Bakanlığı Talim ve Terbiye Kurulu'nun bu kitabı kabul etmesi, yayınevi ve yazarın sorumluluğunu ortadan kaldırır mı?","Hayır, Millî Eğitim Bakanlığı Talim ve Terbiye Kurulu'nun bu kitabı kabul etmesi, yayınevi ve yazarın sorumluluğunu ortadan kaldırmaz.",Kavramsal,1
Talim ve Terbiye Kurulu kararı hangi tarihte alınmıştır?,Talim ve Terbiye Kurulu kararı 17.08.2023 tarihinde alınmıştır.,Olgusal,1
Bu ders kitabı hangi okul türleri için uygundur?,Bu ders kitabı Ortaokul ve İmam Hatip Ortaokulu öğrencileri için uygundur.,Olgusal,1
Ders kitabının kabul edilme süresi neden beş yıl olarak belirlenmiştir?,"Ders kitaplarının kabul edilme süreleri, içeriğin güncelliği ve müfredat değişiklikleri gibi faktörler göz önünde bulundurularak belirli periyotlarla güncellenmesi gerektiği için belirlenmiş olabilir.",Spekülatif,1
Ders kitabının basım ve dağıtımında yayınevinin rolü nedir?,"Yayınevi, ders kitabının basımını, dağıtımını ve pazarlamasını üstlenir. Ayrıca kitabın içeriğinin Millî Eğitim Bakanlığı'nın standartlarına uygun olmasını sağlar.",Yöntemsel,1
Bu ders kitabının diğer ders kitaplarından farkı ne olabilir?,"Bu ders kitabının diğerlerinden farkı, içeriği, anlatım tarzı, görsel materyalleri ve öğrenme etkinlikleri olabilir. Ayrıca müfredata uygunluğu ve öğrenci seviyesine hitap etmesi de önemlidir.",Analitik,1
