question,answer,question_type,page
Ergenekon Destanı'nda Kıyan ve Tukuz'un Ergenekon'a gelmelerine sebep olan olay nedir?,"İlhan'ın küçük oğlu Kıyan, düşmanlarından kaçarken eşi, yeğeni Tukuz ve onun eşiyle birlikte Ergenekon'a sığınmıştır.",Nedensel,51
Ergenekon adı ne anlama gelmektedir ve nasıl oluşturulmuştur?,"Ergenekon adı, dağın doruğu anlamına gelen ""dağ kemeri"" manasındaki ""ergene"" kelimesi ile ""dik"" anlamındaki ""kon"" kelimesinin birleştirilmesiyle oluşturulmuştur.",Olgusal,51
Ergenekon'da bulundukları süre içerisinde Kıyan ve Tukuz'un halkı nasıl bir değişim göstermiştir?,Dört yüz yıl sonra Kıyan ve Tukuz'un oğulları ve sürüleri o kadar çoğalmışlardır ki Ergenekon'a sığamaz hale gelmişlerdir.,Çıkarımsal,51
Ergenekon'dan çıkış yolu nasıl bulunmuştur ve bu süreçte kimin önerisi etkili olmuştur?,"Bir demirci, dağın demir kısmının eritilerek bir geçidin açılabileceğini söylemiştir. Bu öneri üzerine demir eritilerek Ergenekon'dan çıkış yolu bulunmuştur.",Yöntemsel,51
Ergenekon'dan çıkış günü olan 21 Mart'ın Türkler için önemi nedir?,"Ergenekon'dan çıktıkları gün olan 21 Mart, Türkler tarafından her yıl bayram olarak kutlanmaktadır.",Bağlamsal,51
Ergenekon Destanı'nda bahsedilen coğrafi özellikler nelerdir?,"Ergenekon Destanı'nda yüksek dağlar, dar geçitler, akarsular, pınarlar, çeşitli bitkiler, çayırlar, meyve ağaçları ve çeşitli avların bulunduğu bir yerleşim yeri gibi coğrafi özelliklerden bahsedilmektedir.",Listeleme,51
Ergenekon'dan çıkışta demirin eritilmesi için hangi malzemeler kullanılmıştır?,"Demirin eritilmesi için bir sıra odun, bir sıra kömür kullanılmıştır.",Olgusal,51
Ergenekon Destanı'nın temel teması nedir?,"Ergenekon Destanı'nın temel teması, zor durumdan kurtuluş, yeniden güçlenme ve eski yurtlara geri dönüştür.",Özetleme,51
Türklerin Ergenekon'dan çıktıktan sonraki ilk eylemleri neler olmuştur?,Türkler Ergenekon'dan çıktıktan sonra eski yurtlarına dönmüşler ve düşmanlarını mağlup etmişlerdir.,Olgusal,51
"Ergenekon'dan çıkışı sağlayan demirci olmasaydı, Türklerin Ergenekon'dan çıkışı nasıl etkilenirdi?","Eğer demirci olmasaydı, Türklerin Ergenekon'dan çıkışı büyük ihtimalle çok daha uzun sürer veya hiç gerçekleşmeyebilirdi. Bu da Türklerin tarihini önemli ölçüde değiştirebilirdi.",Varsayımsal,51
Ergenekon Destanı'nda bahsedilen 'yabani koyunların yürüdüğü yol' ifadesi ne anlama gelebilir?,"Bu ifade, Ergenekon'a ulaşmak için kullanılan doğal ve zorlu bir geçidi tanımlamaktadır. Koyunların bu yolu kullanması, geçidin insan yerleşimi için uygun olmadığını, ancak hayatta kalmak için bir umut sunduğunu gösterir.",Analitik,51
