question,answer,question_type,page
Psikoloji nedir?,"Psikoloji, insanın davranışlarını ve zihnini inceleyen bilim dalıdır.",Olgusal,136
Psikologlar neyi inceler?,"Psikologlar, insanların dünyayı nasıl algıladıklarını, çevrelerine nasıl tepkiler verdiklerini, nasıl öğrendiğini, nasıl anladığını ve diğerleriyle nasıl ilişki kurduğunu incelerler.",Olgusal,136
Psikologların araştırdığı konulardan biri nedir?,Psikologların araştırdığı konulardan biri renklerin insan davranışları üzerindeki etkisidir.,Olgusal,136
"Trafik ışıklarında neden kırmızıda durulur, yeşilde geçilir?",Psikologların çalışmaları sonucu kırmızının tehlikeyi çağrıştırması ve kolaylıkla fark edilmesi nedeniyle trafik lambalarında kırmızı renk kullanılmaktadır.,Nedensel,136
Marketlerdeki kırmızı ambalajlı ürünlerin satışları neden teşvik ettiği düşünülüyor?,Market raflarındaki kırmızı ambalajlı ürünlerin insanların iştahını açtığı ve bu nedenle satışları teşvik ettiği belirlenmiştir.,Nedensel,136
Televizyon programlarındaki akıllı işaretler ne işe yarar?,"Televizyon programlarında kullanılan akıllı işaretler, insanları televizyon yayınlarının olası zararlı etkilerinden korumak üzere tasarlanmıştır.",Olgusal,136
Kırmızının tehlikeyi çağrıştırmasının sebebi nedir?,"Kırmızının tehlikeyi çağrıştırması, psikologların çalışmaları sonucu belirlenmiş ve bu nedenle uyarı işaretlerinde sıkça kullanılır.",Nedensel,136
Psikolojinin toplum hayatına etkilerine örnekler nelerdir?,"Trafik ışıklarının renk seçimi, marketlerdeki ürün ambalajlarının renkleri ve televizyon programlarındaki akıllı işaretler psikolojinin toplum hayatına etkilerine örneklerdir.",Listeleme,136
Psikoloji bilim dalı neyi amaçlar?,"Psikoloji bilim dalı, insan davranışlarını ve zihinsel süreçlerini anlamayı ve açıklamayı amaçlar.",Kavramsal,136
"Psikologlar, insanların dünyayı nasıl algıladıklarını inceleyerek neyi anlamaya çalışırlar?","Psikologlar, insanların dünyayı nasıl algıladıklarını inceleyerek, onların davranışlarını ve tepkilerini daha iyi anlamaya çalışırlar.",Analitik,136
"Eğer kırmızı renk tehlikeyi çağrıştırmasaydı, trafik lambalarında hangi renk kullanılırdı?","Eğer kırmızı renk tehlikeyi çağrıştırmasaydı, trafik lambalarında farklı ve dikkat çekici bir renk kullanılırdı, ancak tehlike algısı yaratması gerekirdi.",Varsayımsal,136
"Psikoloji biliminin gelişimi, toplumların yaşam kalitesini nasıl etkiler?","Psikoloji biliminin gelişimi, insanların davranışlarını anlama, ruh sağlığını iyileştirme ve daha sağlıklı ilişkiler kurma konularında yardımcı olarak toplumların yaşam kalitesini artırır.",Yansıtıcı,136
Psikoloji alanındaki çalışmaların sonuçları neden önemlidir?,"Psikoloji alanındaki çalışmaların sonuçları, insan davranışlarını anlamamıza, sorunları çözmemize ve daha iyi bir toplum oluşturmamıza yardımcı olduğu için önemlidir.",Kavramsal,136
