question,answer,question_type,page
Türkiye'nin uluslararası alanda önemli roller üstlenmesinde etkili olan kuruluşlar hangileridir?,"Türkiye, Yunus Emre Enstitüsü, Türkiye Maarif Vakfı, Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı (YTB) ve TİKA gibi kuruluşların çalışmaları sonucunda uluslararası alanda önemli roller üstlenmektedir.",Olgusal,266
Türkiye'nin hangi alanlarda aktif bir ülke olduğu belirtilmiştir?,"Türkiye, siyasi, ekonomik, kültürel ve askeri alanlarda aktif bir ülkedir.",Olgusal,266
Yunus Emre Enstitüsü'nün temel amacı nedir?,"Yunus Emre Enstitüsü'nün temel amacı, kültür ve sanat alanında yaptığı çalışmalar ile toplumları birbirine yakınlaştırmaktır.",Kavramsal,266
Türkiye Maarif Vakfı'nın diğer eğitim kurumlarından farkı nedir?,"Türkiye Maarif Vakfı, yurt dışında Türkiye Cumhuriyeti adına T. C. Millî Eğitim Bakanlığı dışında eğitim kurumu açma yetkisine sahip tek kuruluştur.",Analitik,266
Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı (YTB) hangi bölgelere hizmet götürmektedir?,"Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı, Türklerin ve Müslümanların yaşadığı her yere hizmet götürmektedir.",Olgusal,266
Mehmetçiğin Somali'deki faaliyetleri nelerdir?,Mehmetçik Somali'de Somali Silahlı Kuvvetleri'ni eğitmekte ve bölgedeki ihtiyaç sahibi halka Türkiye'nin yardımlarını ulaştırmaktadır.,Olgusal,266
Somali Türk Görev Kuvveti Komutanlığı'nın yerel halka yaptığı yardımlar nelerdir?,"Somali Türk Görev Kuvveti Komutanlığı, yerel halka gıda yardımlarının yanı sıra engellilere tekerlekli sandalye ve protez yardımları da yapmaktadır.",Listeleme,266
Somali'deki yetimhanelere kim destek vermektedir?,"Somali'deki yetimhanelerdeki çocukların rehabilitasyonuna, zaman zaman Anadolu Kışlası'ndaki personel de destek vermektedir.",Olgusal,266
Metinde TİKA'nın faaliyetlerine ek olarak hangi kuruluşların çalışmalarından bahsedilmektedir?,"Metinde TİKA'nın faaliyetlerinin yanı sıra Yunus Emre Enstitüsü, Türkiye Maarif Vakfı ve Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı'nın (YTB) çalışmalarından bahsedilmektedir.",Olgusal,266
Türk askerinin Somali'deki varlığının Somali halkı üzerindeki etkileri nelerdir?,"Türk askerinin Somali'deki varlığı, Somali halkının yüzünde gülümsemeye dönüşmekte ve onlara yardım eli uzatılmaktadır.",Yansıtıcı,266
Türkiye Maarif Vakfı'nın yurt dışındaki eğitim faaliyetlerinin önemi nedir?,"Türkiye Maarif Vakfı'nın yurt dışındaki eğitim faaliyetleri, Türkiye'nin kültürel ve eğitsel etkisini uluslararası alanda yaygınlaştırmasına ve farklı ülkelerdeki öğrencilere kaliteli eğitim imkanı sunmasına olanak tanır.",Kavramsal,266
YTB'nin faaliyetleri neden önemlidir?,"YTB'nin faaliyetleri, yurt dışında yaşayan Türk vatandaşlarının ve akraba toplulukların haklarını korumak, onlara destek sağlamak ve Türkiye ile bağlarını güçlendirmek açısından önemlidir.",Kavramsal,266
