question,answer,question_type,page
Azerbaycan'ın başkenti neresidir?,Azerbaycan'ın başkenti Bakü'dür.,Olgusal,246
Türkiye ile Azerbaycan arasındaki ilişkilerin özelliği nedir?,Türkiye ile Azerbaycan arasındaki ilişkiler ileri düzeydedir ve devlet yetkililerinin göreve geldikten sonra diğer ülkeyi öncelikli olarak ziyaret etmesi şeklinde bir gelenek yerleşmiştir.,Olgusal,246
Nahçıvan Özerk Cumhuriyeti'nin Türkiye-Azerbaycan ilişkilerindeki önemi nedir?,"Nahçıvan Özerk Cumhuriyeti, Türkiye ile Azerbaycan arasındaki tek kara bağlantısını oluşturduğu için ikili ilişkilerde ayrı bir yer tutmaktadır.",Bağlamsal,246
"Türkiye, Azerbaycan'ın hangi konudaki tutumunu desteklemektedir?","Türkiye, Azerbaycan'ın toprak bütünlüğünü ve egemenliğini desteklemektedir.",Olgusal,246
"Azerbaycan, toprak bütünlüğünü nasıl sağlamıştır?","Azerbaycan, Ermenistan işgali altındaki Karabağ’ı işgalden kurtararak toprak bütünlüğünü sağlamıştır.",Olgusal,246
Türkiye ve Azerbaycan'ın ortak kültürel mirasları nelerdir ve bu konuda ne gibi çalışmalar yapılmaktadır?,"Türkiye ve Azerbaycan arasında İpek Yolu’nun ve Dede Korkut’un tarihî mirasının canlandırılması, Köroğlu’nun UNESCO listelerinde iki ülkenin ortak mirası olarak yer alması gibi konularda ortak çalışmalar mevcuttur.",Kavramsal,246
Bakü-Tiflis-Kars demir yolu hattının (BTK) önemi nedir?,"Bakü-Tiflis-Kars demir yolu hattı, iki ülke arasındaki taşımacılıkta önemli bir yere sahiptir ve Asya-Avrupa arasındaki taşımacılık yolunu kısaltarak zaman ve maliyetten tasarruf sağlamaktadır.",Kavramsal,246
Bakü-Tiflis-Ceyhan petrol boru hattının işlevi nedir?,"Bakü-Tiflis-Ceyhan petrol boru hattı, Azerbaycan petrolünün Türkiye üzerinden dünya ülkelerine ulaşmasını sağlamaktadır.",Olgusal,246
Demir İpek Yolu projesi nasıl başlamıştır?,"Demir İpek Yolu projesi, 1993’te Kars-Tiflis arasında demir yolu inşası şeklinde başlamış, daha sonra projeye Azerbaycan dâhil edilmiştir.",Yöntemsel,246
Demir İpek Yolu'nun bölge ekonomisine ve kültürel ilişkilere katkıları nelerdir?,"Demir İpek Yolu, bölge ekonomisine ticari yönden katkısının yanında sosyal ve kültürel açıdan da önemli imkânlar sunmaktadır.",Analitik,246
Türkiye'nin Azerbaycan'a ihraç ettiği başlıca ürünler nelerdir?,"Türkiye'nin Azerbaycan'a ihraç ettiği başlıca ürünler: mobilya, demir, kıymetli metaller, inşaat malzemeleridir.",Listeleme,246
Türkiye'nin Azerbaycan'dan ithal ettiği başlıca ürünler nelerdir?,"Türkiye'nin Azerbaycan'dan ithal ettiği başlıca ürünler: işlenmemiş kurşun ve alüminyum, petrol yağları ve gazları, diğer gazlı hidrokarbonlar, pamuk ipliği, hayvan derileridir.",Listeleme,246
Kazakistan'ın Türkiye için önemi nedir?,"Kazakistan, Türkiye'nin bölgedeki en önemli siyasi ve ekonomik ortaklarından biridir.",Kavramsal,246
Hoca Ahmet Yesevi Uluslararası Türk-Kazak Üniversitesinin önemi nedir?,"Hoca Ahmet Yesevi Uluslararası Türk-Kazak Üniversitesi, iki ülke arasındaki eğitim ve kültür alanındaki iş birliğinin önemli bir boyutunu oluşturmaktadır.",Kavramsal,246
