question,answer,question_type,page
"Metinde sözü edilen, egemenliğin halkın elinde olduğu yönetim biçimi hangisidir?","Metinde, egemenliğin halkın elinde olduğu, vatandaşların seçme ve seçilme hakkına sahip olduğu yönetim biçimi cumhuriyettir.",Olgusal,241
Etkin vatandaşın ülke yönetimine katkısı nedir? Örneklerle açıklayınız.,"Etkin vatandaşlar, oy kullanarak, sivil toplum kuruluşlarında yer alarak, dilek ve şikayetlerini ilgili kurumlara ileterek ülke yönetimine katkıda bulunurlar. Örneğin, bir vatandaş oy vererek ülkenin geleceğine yön verebilir.",Kavramsal,241
"Cumhuriyet, diğer yönetim biçimlerine göre neden daha demokratik bir yönetimdir?","Cumhuriyet, egemenliğin halka ait olması, seçme ve seçilme hakkının bulunması, farklı görüşlerin temsil edilebilmesi gibi özellikleriyle diğer yönetim biçimlerine göre daha demokratiktir.",Analitik,241
Günümüzde kadınlar toplumsal hayatta hangi sorunlarla karşılaşabilmektedir?,"Günümüzde kadınlar toplumsal hayatta ayrımcılık, şiddet, eğitim ve iş hayatında fırsat eşitsizliği gibi sorunlarla karşılaşabilmektedir.",Olgusal,241
Bulmacanın 1. sorusunun cevabı nedir?,Bulmacanın 1. sorusunun cevabı Tansu Çiller'dir.,Olgusal,241
Bulmacadaki 'Siyasal gücün birkaç kişilik bir grubun elinde toplandığı yönetim' ifadesi hangi yönetim biçimini tanımlar?,Bu ifade oligarşi yönetim biçimini tanımlar.,Olgusal,241
"Bulmacadaki 'Yasa koyma, yasa yapma' ifadesinin cevabı nedir?",Bu ifadenin cevabı yasama'dır.,Olgusal,241
Anayasa ne işe yarar?,"Anayasa, vatandaşların haklarını güvence altına alan temel yasadır.",Kavramsal,241
Vatandaşlar dilek ve şikayetlerini ilgili kurumlara nasıl duyurabilirler?,Vatandaşlar dilek ve şikayetlerini ilgili kurumlara başvurarak duyurabilirler.,Yöntemsel,241
Kitle iletişim araçlarının kısaltması nedir?,Kitle iletişim araçlarının kısaltması KİA'dır.,Olgusal,241
Teokraside yetkinin kaynağı nedir?,Teokraside yetkinin kaynağı dindir.,Olgusal,241
Yasama yetkisine sahip kurum hangisidir?,"Yasama yetkisine sahip kurum Türkiye Büyük Millet Meclisi'dir (TBMM). Ancak metinde doğrudan belirtilmemiştir, genel kültür bilgisidir.",Bağlamsal,241
Halkın ülke yönetiminde söz sahibi olduğu yönetim biçimi nedir?,Halkın ülke yönetiminde söz sahibi olduğu yönetim biçimi cumhuriyettir.,Olgusal,241
Kanunlara uygun olarak davaların görüldüğü yer neresidir?,Kanunlara uygun olarak davaların görüldüğü yer mahkemedir.,Olgusal,241
Seçimlerle iş başına gelen yöneticiler ülkeyi nasıl yönetirler?,"Seçimlerle iş başına gelen yöneticiler, ülkeyi anayasa ve yasalarda kendilerine verilen yetkiler çerçevesinde yönetirler.",Yöntemsel,241
Metinde geçen sayı kaçtır?,Metinde geçen sayı 242'dir.,Olgusal,242
242 sayısı neyi temsil edebilir?,"242 sayısı, bir ürün numarası, bir oda numarası, bir yıl veya herhangi bir nicel veriyi temsil edebilir. Bağlam olmadan kesin anlamı belirlenemez.",Varsayımsal,242
242 sayısının matematiksel özellikleri nelerdir?,242 sayısı çift bir sayıdır ve 2 ile 11'in karesinin çarpımıdır (2 x 11^2).,Analitik,242
"Eğer 242 bir ürün koduysa, bu kod hangi tür ürünlere ait olabilir?","Eğer 242 bir ürün koduysa, bu kod herhangi bir ürün türüne ait olabilir. Elektronik eşyalar, giyim, gıda ürünleri veya daha spesifik bir kategori olabilir. Ürün kataloğu veya envanter sistemi olmadan kesin bir şey söylemek mümkün değildir.",Varsayımsal,242
242 sayısı hangi bağlamda belirtilmiştir?,Metinde 242 sayısı herhangi bir bağlamda belirtilmemiştir. Sadece sayısal bir değer olarak verilmiştir.,Bağlamsal,242
242 sayısı asal sayı mıdır?,"Hayır, 242 sayısı asal sayı değildir. Çünkü 1 ve kendisi dışında başka bölenleri de vardır (örneğin 2 ve 11).",Olgusal,242
242 sayısını oluşturan rakamlar nelerdir?,242 sayısını oluşturan rakamlar 2 ve 4'tür.,Olgusal,242
242 sayısının yarısı kaçtır?,242 sayısının yarısı 121'dir.,Olgusal,242
242 sayısının karekökü yaklaşık olarak kaçtır?,242 sayısının karekökü yaklaşık olarak 15.556'dır.,Olgusal,242
242 sayısının bir fazlası kaçtır?,242 sayısının bir fazlası 243'tür.,Olgusal,242
242 sayısının bir eksiği kaçtır?,242 sayısının bir eksiği 241'dir.,Olgusal,242
"242 sayısı, 10'luk sistemde nasıl temsil edilir?","242 sayısı, 10'luk sistemde zaten 242 olarak temsil edilir.",Kavramsal,242
