question,answer,question_type,page
Dilin temel işlevi nedir?,"Dil, duygu ve düşünceleri aktaran bir araçtır.",Olgusal,16
"Dil, toplulukları nasıl bir araya getirir?","Dil, toplulukları anlamsız yığınlar olmaktan çıkararak aralarında duygu, düşünce ve amaç birliği olan bir toplum, yani 'millet' haline getirir.",Kavramsal,16
Kültürün devamlılığını sağlayan temel unsur nedir?,Kültürün devamlılığını sağlayan temel unsur dildir.,Olgusal,16
"Kültür, gelecek nesillere nasıl aktarılır?","Kültür, geçmiş kuşaklardan dil yoluyla aktarılır ve biz de onu kendi katkılarımızla gelecek kuşaklara yine dil aracılığıyla aktarırız.",Yöntemsel,16
Bir birey kültürü nasıl öğrenir?,"Bir insan, gözlerini dünyaya hangi toplum içinde açtıysa o toplumun kültürünü öğrenir. Ailesinden, çevresinden gözlemleyerek, duyarak ve okuyarak öğrenir.",Yöntemsel,16
Kültür ögelerinin oluşum süreci nasıldır?,"Kültür ögeleri kısa bir zaman dilimi içinde meydana gelmemiştir. Tüm kültür ögeleri, ait oldukları toplumun tarihî sürecinde oluşmuş, yaygınlaşmış ve kuşaktan kuşağa aktarılarak devamlılık göstermiştir.",Nedensel,16
Dilin korunmasının önemi nedir?,Dilimizi gelecek nesillere aktarabilmek için onu başka dillerin etkisinden korumalıyız. Dili korumanın ülkenin geleceğini korumak olduğu bilinci yerleştirilmelidir.,Kavramsal,16
Gelenek ve göreneklerin toplumsal işlevi nedir?,"Gelenek ve görenekler insana köklerini hatırlatır, toplumsal ilişkileri, kaynaşmayı kolaylaştırır ve toplumsal birlikteliğin oluşmasına katkı sağlar.",Kavramsal,16
Gelenek nedir?,"Gelenek, bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlardır.",Olgusal,16
Gelenek ve görenekler kültürün oluşmasında nasıl bir rol oynar?,"Gelenek ve görenekler, kültürün oluşmasında ve toplumsal bağların kuvvetlenmesinde önemli bir rol üstlenmektedir.",Analitik,16
Metinde bahsedilen yaygın geleneklerimizden bazıları nelerdir?,"Metinde bahsedilen yaygın geleneklerimizden bazıları şunlardır: Asker uğurlama törenleri, yeni doğan bebeğin kırkıncı gününde yapılan kutlamalar, sünnet düğünü, evlenecek kişiler için yapılan kız isteme, nişan ve düğün törenleri, kına gecesi, hacdan dönen kişilerin hurma, zemzem getirmesi, ölen kişinin evine akraba ve komşuların yemek götürmesi, dinî bayramlarda büyüklerin ellerinin öpülmesi ve kandillerde simit dağıtılması.",Listeleme,16
Asker uğurlama törenlerinin amacı nedir?,"Asker uğurlama törenleri, askere gidecek gençleri desteklemek, onlara moral vermek ve toplumsal dayanışmayı göstermek amacıyla yapılır.",Kavramsal,16
Kına gecesi ne zaman yapılır ve kültürel önemi nedir?,"Kına gecesi, ülkemizde düğünden önce yapılan kültürel bir etkinliktir.",Bağlamsal,16
Hacdan dönenlerin hurma ve zemzem getirmesi ne anlama gelir?,"Hacdan dönenlerin hurma ve zemzem getirmesi, kutsal topraklardan getirilen hediyelerle sevdiklerini mutlu etme ve bu kutsal deneyimi onlarla paylaşma arzusunu simgeler.",Yansıtıcı,16
Gelenek ve göreneklerin toplum için önemi özetlenebilir mi?,"Gelenek ve görenekler, bir toplumu bir arada tutan, kültürel kimliğini koruyan ve gelecek nesillere aktaran önemli unsurlardır. Toplumsal dayanışmayı güçlendirir ve bireylerin aidiyet duygusunu pekiştirir.",Özetleme,16
Gelenek nedir?,"Gelenek, bir toplumda kuşaktan kuşağa aktarılan, yaptırım gücü olan kültürel kalıntılar, alışkanlıklar, bilgi, töre ve davranışlardır.",Olgusal,17
Geleneklerin toplum için önemi nedir?,"Gelenekler, bir toplumun kültürel kimliğini şekillendirir, kuşaktan kuşağa aktarılan değerleri ve bilgileri içerir, sosyal bağları güçlendirir ve toplumun ortak bir geçmişe sahip olmasına katkıda bulunur.",Kavramsal,17
Görenek ne anlama gelir?,"Görenek, 'insanların birbirlerine bakarak yaptıkları âdet, alışılmış tarz, hareket' anlamına gelir. Bir şeyi eskiden beri görüldüğü gibi yapma alışkanlığıdır.",Olgusal,17
