question,answer,question_type,page
Romanya'nın başkenti neresidir?,Romanya'nın başkenti Bükreş'tir.,Olgusal,261
Türkiye ile Romanya arasındaki ilişkilerin niteliği nasıldır?,"Türkiye ile Romanya arasında kökleri tarihe dayanan güçlü siyasi, ekonomik ve kültürel bağlar bulunmaktadır. İlişkiler üst düzeyde yakın diyalog ve dostluk ilişkileri çerçevesinde sürdürülmektedir.",Kavramsal,261
Türkiye ve Romanya Balkanlar'da ne durumdadır?,Türkiye ve Romanya Balkanlar’da birbirlerinin en büyük ticaret ortaklarındandır.,Olgusal,261
Romanya'da faaliyet gösteren Türk bankaları var mı?,"Evet, Romanya’da çok sayıda şubesi bulunan iki Türk bankası faaliyet göstermektedir.",Olgusal,261
2022 yılında Türkiye'yi kaç Romen turist ziyaret etmiştir?,2022 yılında yaklaşık bir milyon Romen turist Türkiye'yi ziyaret etmiştir.,Olgusal,261
Türkiye'nin Romanya'ya ihraç ettiği başlıca ürünler nelerdir?,"Türkiye'nin Romanya'ya ihraç ettiği başlıca ürünler otomotiv yedek parçaları, taşıt araçları, demir ve çelik ürünleri, tarım ürünleri ve makine sanayi ürünleridir.",Listeleme,261
Türkiye'nin Romanya'dan ithal ettiği başlıca ürünler nelerdir?,"Türkiye'nin Romanya'dan ithal ettiği başlıca ürünler demir ve çelik hurdası, demir ve çelik ürünleri, petrol ürünleri, taşıt araçları, telefon, otomotiv yedek parça, ayçiçeği tohumu ve kimyasal gübredir.",Listeleme,261
Hindistan'ın başkenti neresidir?,Hindistan'ın başkenti Yeni Delhi'dir.,Olgusal,261
"Türkiye, Hindistan'ı nasıl görmektedir?","Türkiye, Hindistan’ı büyüyen ekonomisi, geniş pazarı, askerî gücü, uzay ve bilişim teknolojisindeki üstünlüğü, köklü tarihî ve kültürel mirasıyla küresel bir güç olma yolunda ilerleyen dost bir ülke olarak görmektedir.",Kavramsal,261
Türk firmalarının Hindistan'daki müteahhitlik projelerinin toplam değeri ne kadardır?,Türk firmalarının Hindistan'da yüklendiği müteahhitlik projelerinin toplamı yaklaşık 430 milyon dolar civarındadır.,Olgusal,261
Türkiye ile Hindistan arasında hangi alanlarda ortak komite toplantıları düzenlenmektedir?,Türkiye ile Hindistan arasında tarım ve turizm alanlarında ortak komite toplantıları düzenlenmektedir.,Olgusal,261
Türkiye'nin Hindistan'a ihraç ettiği başlıca ürünler nelerdir?,"Türkiye'nin Hindistan'a ihraç ettiği başlıca ürünler altın, mermer, yağlı tohumlar ve metal cevherleridir.",Listeleme,261
Türkiye'nin Hindistan'dan ithal ettiği başlıca ürünler nelerdir?,"Türkiye'nin Hindistan'dan ithal ettiği başlıca ürünler petrol yağları, sentetik filament iplikleri ve taşıt parçalarıdır.",Listeleme,261
Topraksız tarımın avantajı nedir?,"Topraksız tarım, bitkiye gerekli besin kaynağı doğrudan sağlanarak üretim yapılmasına olanak tanır ve daha yüksek verim elde edilmesini sağlar.",Kavramsal,261
K.T.'nin Sırbistan'a ihraç ettiği ürün nedir ve bu ürünü nasıl yetiştirmiştir?,"K.T., Sırbistan'a çilek ihraç etmiştir ve bu çilekleri topraksız tarım yöntemiyle yetiştirmiştir.",Olgusal,261
Bu etkinlikte öğrencilerden hangi yirmi ülke hakkında bilgi edinmeleri beklenmektedir?,"Metin, öğrencilerden Türkiye'nin en fazla ekonomik ilişki içinde olduğu yirmi ülkeden bahsediyor. Ancak ders kitabında bilgi verilmeyen beş ülkeyi belirlemeleri isteniyor.",Olgusal,262
Öğrencilerin turist sayıları ile ilgili araştırmalarında hangi kaynaktan yararlanmaları önerilmektedir?,Öğrencilerin TÜİK'in www.tuik.gov.tr adresinden yararlanmaları önerilmektedir.,Olgusal,262
Araştırma verileri hangi tür grafik ile görselleştirilmelidir?,Araştırma verileri sütun grafiği ile görselleştirilmelidir.,Yöntemsel,262
Öğrenciler oluşturdukları grafiği nerede sergileyeceklerdir?,Öğrenciler oluşturdukları grafiği sınıf panosunda sergileyeceklerdir.,Olgusal,262
Etkinliğin temel amacı nedir?,"Etkinliğin temel amacı, öğrencilerin Türkiye'nin en fazla ekonomik ilişki içinde olduğu ülkeler ve bu ülkelerle olan ikili ekonomik ilişkileri hakkında bilgi edinmelerini sağlamaktır.",Kavramsal,262
Türkiye'nin ikili ekonomik ilişkilerini geliştirmek için dikkat ettiği noktalar neler olabilir?,"Bu sorunun cevabı metinde doğrudan belirtilmemiştir. Öğrencilerin öğrendiklerini göz önünde bulundurarak cevaplamaları beklenmektedir. Cevaplar, karşılıklı fayda, siyasi istikrar, kültürel yakınlık gibi unsurları içerebilir.",Analitik,262
Türkiye'nin ikili ekonomik ilişkisi olan ülkelerle başka hangi alanlarda ilişkileri olabilir?,"Türkiye'nin ikili ekonomik ilişkisi olan ülkelerle siyasi, kültürel, askeri, eğitim, turizm gibi farklı alanlarda da ilişkileri olabilir.",Olgusal,262
Bu etkinlik hangi ders kapsamında yapılmaktadır?,"Metinde dersin adı belirtilmemiştir, ancak içeriğe bakıldığında Sosyal Bilgiler veya Coğrafya dersi kapsamında yapıldığı düşünülebilir.",Bağlamsal,262
Öğrencilerin seçecekleri ülkelerin ortak özellikleri neler olabilir?,"Seçilecek ülkelerin Türkiye ile önemli ticaret hacmine sahip olması, stratejik ortaklıkları bulunması veya benzer ekonomik çıkarlara sahip olması gibi ortak özellikleri olabilir.",Analitik,262
TÜİK'in genel ağ adresinden hangi tür bilgilere ulaşılabilir?,"TÜİK'in genel ağ adresinden nüfus, ekonomi, sanayi, tarım, eğitim, sağlık gibi çeşitli alanlarda istatistiksel verilere ulaşılabilir.",Olgusal,262
Sütun grafiği çizmenin amacı nedir?,"Sütun grafiği, farklı ülkelerden gelen turist sayılarının görsel olarak karşılaştırılmasını ve daha kolay anlaşılmasını sağlamaktır.",Kavramsal,262
Bu etkinliğin öğrencilere ne gibi faydaları olabilir?,"Bu etkinlik öğrencilerin araştırma becerilerini geliştirmelerine, veri analiz yeteneklerini artırmalarına, grafik oluşturma ve yorumlama becerilerini kazanmalarına, Türkiye'nin dış ilişkileri hakkında bilgi edinmelerine ve sunum yapma deneyimi kazanmalarına yardımcı olabilir.",Yansıtıcı,262
Etkinlikte belirtilen 'Etkileşimli Etkinlik' ifadesi ne anlama geliyor?,"'Etkileşimli Etkinlik' ifadesi, öğrencilerin aktif olarak katılımını, araştırma yapmalarını, veri toplamalarını, analiz etmelerini ve sonuçları sunmalarını gerektiren bir etkinlik olduğunu belirtir.",Kavramsal,262
Ülkelerin ekonomik ilişkileri dışında kültürel ilişkileri de olsaydı bu durum Türkiye'ye ne gibi faydalar sağlardı?,"Kültürel ilişkilerin olması, Türkiye'nin uluslararası alanda tanınırlığını artırır, turizm gelirlerini yükseltir, farklı kültürlerle etkileşim sayesinde yeni fikirlerin ortaya çıkmasını sağlar ve diplomatik ilişkileri güçlendirir.",Varsayımsal,262
Bu etkinlikte öğrencilerin karşılaştığı zorluklar neler olabilir?,"Öğrenciler, güvenilir veri kaynaklarına ulaşmakta, verileri doğru bir şekilde analiz etmekte, grafik oluşturmakta ve sonuçları etkili bir şekilde sunmakta zorlanabilirler.",Analitik,262
M.A. hangi ilimizde hayvancılık yapmaya başlamıştır?,"M.A., Kahramanmaraş'ın Elbistan ilçesinde hayvancılık yapmaya başlamıştır.",Olgusal,263
M.A.'nın hayatı nasıl değişmiştir?,M.A.'nın hayatı mikro krediyle tanıştıktan sonra değişmiştir.,Nedensel,263
M.A. ilk olarak ürünlerini kime tattırmıştır?,"M.A., elde ettiği ürünleri ilk önce komşularına tattırmıştır.",Olgusal,263
M.A. ürünlerini hangi ülkelere satmaktadır?,"M.A. ürünlerini Türkiye'nin yanı sıra İngiltere, Almanya, Kanada ve Avusturya'da yaşayan vatandaşlarımıza da satmaktadır.",Listeleme,263
M.A. iş hacmini genişletmek için ne planlamaktadır?,M.A. hayvan sayısını artırarak iş hacmini genişletmeyi planlamaktadır.,Yöntemsel,263
Kahramanmaraş'ın hangi özelliği sayesinde balık ihracatı yapabilmektedir?,"Kahramanmaraş, denize kıyısı olmamasına rağmen su kaynakları bakımından zengin olması sayesinde balık ihracatı yapabilmektedir.",Bağlamsal,263
