question,answer,question_type,page
Zeytinin yetişmesi için en uygun iklim hangisidir?,Metinde zeytinin yetişmesi için en uygun iklimin ne olduğu belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
Ülkemizde zeytinin en çok yetiştirildiği yerler nerelerdir?,Metinde ülkemizde zeytinin en çok yetiştirildiği yerler belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
Bu iklimde başka hangi ürünler yetiştirilir?,Metinde hangi iklimden bahsedildiği ve bu iklimde hangi ürünlerin yetiştirildiği belirtilmemiştir. Bu sorunun cevabı için zeytin için en uygun iklimin ne olduğunun bilinmesi gerekir.,Olgusal,126
İgloda yaşam sürenler hangi iklimin etkisi altında yaşamaktadırlar?,"İgloda yaşam sürenler, soğuk ve dondurucu bir iklimin etkisi altında yaşamaktadırlar; bu genellikle kutup iklimi olarak adlandırılır.",Olgusal,126
İnsanlar neden buzdan bir ev yapmaya ihtiyaç duymuş olabilirler?,"İnsanlar, bulundukları bölgede kolayca erişilebilen ve yalıtım sağlayan bir malzeme olduğu için buzdan ev yapmaya ihtiyaç duymuş olabilirler. Buz, soğuk iklimlerdeki en yaygın yapı malzemelerinden biridir.",Nedensel,126
Burada yaşayanlar soğuktan korunmak için ne yapıyor olabilirler?,"Burada yaşayanlar soğuktan korunmak için kalın giysiler giyebilir, ateş yakabilir, hayvan postlarından yararlanabilir ve iglolarının içini sıcak tutmak için çeşitli yöntemler kullanabilirler.",Yöntemsel,126
Muson yağmurları en çok hangi ülkelerde görülmektedir?,Metinde muson yağmurlarının en çok hangi ülkelerde görüldüğü belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
Muson yağmurları en çok hangi mevsimde görülmektedir?,Metinde muson yağmurlarının en çok hangi mevsimde görüldüğü belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
Muson yağmurları günlük yaşamı nasıl etkilemektedir?,Metinde muson yağmurlarının günlük yaşamı nasıl etkilediği hakkında detaylı bilgi verilmemiştir. Ancak görselde muson yağmurlarının hayatı zorlaştırdığı anlaşılmaktadır.,Yansıtıcı,126
Hindistan cevizi hangi iklimde yetişmektedir? Neden?,Metinde Hindistan cevizinin hangi iklimde yetiştiği belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
Hindistan cevizi hangi ülkelerde yetişmektedir?,Metinde Hindistan cevizinin hangi ülkelerde yetiştiği belirtilmemiştir. Bu sorunun cevabı için ek bilgi gereklidir.,Olgusal,126
