question,answer,question_type,page
İpek Yolu'nun toplumlar üzerindeki kültürel etkileşimine bir örnek veriniz.,"Türklerin kullandığı pantolon, ceket, kemer gibi giysi ve aksesuarların bu yol üzerindeki toplumlar tarafından da kullanılmaya başlanması, İpek Yolu'nun kültürel etkileşimine bir örnektir.",Olgusal,86
İpek Yolu üzerinden farklı toplumlara yayılan dinler hangileridir?,"Maniheizm ve Budizm, İpek Yolu üzerinden farklı toplumlara yayılan dinlerdir.",Olgusal,86
Çin'in medeniyete kazandırdığı hangi buluşlar İpek Yolu aracılığıyla diğer bölgelere ulaşmıştır?,"Kâğıt, matbaa, barut ve pusula gibi buluşlar İpek Yolu aracılığıyla Müslüman Araplara ve Avrupa'ya ulaşmıştır.",Olgusal,86
Türklerin Bizans'ta yol açtığı Hun modası neydi?,"Türklerin giydikleri gömleklerle, ayakkabılarla ve uzattıkları saçlarıyla Bizans'ta bir Hun modasına yol açmışlardır.",Olgusal,86
Günümüzde tarihi İpek Yolu'nu canlandırmak için ne gibi çalışmalar yapılmaktadır?,Günümüzde tarihi İpek Yolu'nu canlandırmak için demir yolu projeleri gibi çalışmalar yapılmaktadır.,Olgusal,86
Demir İpek Yolu'nda hangi ulaşım aracı kullanılmaktadır?,Demir İpek Yolu'nda demir yolu taşımacılığı kullanılmaktadır.,Olgusal,86
Bakü-Tiflis-Kars demir yolu hattının hangi ülkeler arasında ticareti geliştirdiği düşünülmektedir?,"Bakü-Tiflis-Kars demir yolu hattının Türkiye, Azerbaycan ve Gürcistan başta olmak üzere Asya ve Avrupa ülkeleri arasında ticareti geliştirdiği düşünülmektedir.",Olgusal,86
Demir İpek Yolu'nun Türkiye'ye neler kazandıracağı düşünülmektedir?,Demir İpek Yolu'nun Türkiye'yi Asya ve Avrupa arasında lojistik üs olma hedefine yaklaştıracağı düşünülmektedir.,Kavramsal,86
Modern İpek Yolu Projesi'nin Türkiye ile diğer ülkeler arasındaki siyasi ilişkilere etkileri neler olabilir?,"Modern İpek Yolu Projesi, Türkiye ile diğer ülkeler arasındaki siyasi ilişkileri güçlendirebilir, bölgesel işbirliğini artırabilir ve Türkiye'nin uluslararası arenadaki rolünü pekiştirebilir.",Varsayımsal,86
Bakü-Tiflis-Kars demir yolu hattı ne zaman işletmeye açılmıştır?,Bakü-Tiflis-Kars demir yolu hattı 2017'de işletmeye açılmıştır.,Olgusal,86
Bakü-Tiflis-Kars demir yolu hattı üzerinden hangi ülkelere yük taşımacılığı yapılmaktadır?,"Bakü-Tiflis-Kars hattı üzerinden Rusya, Gürcistan, Azerbaycan, Türkmenistan, Özbekistan, Kazakistan, Kırgızistan ve Çin'e yük taşımacılığı yapılmaktadır.",Olgusal,86
Çin-Türkiye hattında trenler seferini kaç günde tamamlamaktadır?,Çin-Türkiye hattında trenler seferini 12 günde tamamlamaktadır.,Olgusal,86
Orta Koridor güzergahının önemi nedir?,"Orta Koridor, Çin ile Avrupa arasındaki demir yolu yük taşımacılığında Bakü-Tiflis-Kars demir yolu hattına entegre olarak, bu hattın etkinliğini artırmakta ve Türkiye'nin lojistik üs olma hedefine katkıda bulunmaktadır.",Kavramsal,86
İpek Yolu'nun kültürel etkileşime nasıl katkısı olmuştur?,"İpek Yolu, farklı toplumların birbirlerinin giyim tarzlarını, dinlerini ve buluşlarını öğrenmelerini sağlayarak kültürel etkileşime katkıda bulunmuştur.",Kavramsal,86
Demir İpek Yolu projesinin gelecekteki potansiyel etkileri neler olabilir?,"Demir İpek Yolu projesi, bölgedeki ticaret hacmini artırabilir, ülkeler arasındaki ekonomik bağları güçlendirebilir ve Türkiye'nin bölgesel ve küresel ticaretteki rolünü daha da önemli hale getirebilir.",Spekülatif,86
İpek ve Baharat Yolları hangi kıtalar arasında kültürel etkileşime neden olmuştur?,"İpek ve Baharat Yolları, Asya ve Avrupa'da yaşayan halklar arasında kültürel etkileşime neden olmuştur.",Olgusal,87
Haçlı Seferleri'nin Akdeniz ticareti üzerindeki etkisi ne olmuştur?,"Haçlı Seferleri, Akdeniz ticaretini canlandırmıştır.",Olgusal,87
"Avrupalılar, Müslümanlardan hangi önemli icatları öğrenmişlerdir?","Avrupalılar, Müslümanlardan kâğıt, matbaa, barut ve pusulayı öğrenmişlerdir.",Olgusal,87
"Pusulanın geliştirilmesi, Avrupa'da hangi önemli gelişmelere yol açmıştır?","Pusulanın geliştirilmesi, coğrafi keşifler sonucunda yeni kıtaların, ırkların, bitki ve hayvan türlerinin keşfedilmesine yol açmıştır.",Nedensel,87
Baharatın Avrupa'daki yemek kültürüne etkisi ne olmuştur?,Baharatın yemeklerde kullanılmasıyla Avrupa'daki yemek kültüründe değişiklikler olmuştur.,Olgusal,87
Baharatların tıp alanındaki önemi nedir?,Baharatların ilaç yapımında kullanılmasıyla tıp alanında önemli gelişmeler yaşanmıştır.,Kavramsal,87
Kahve nereden getirilerek önce Osmanlı'da sonra Avrupa'da tüketilmeye başlanmıştır?,"Kahve, Yemen'den ve Afrika'dan getirilerek önce Osmanlı Devleti'nde, daha sonra Avrupa'da büyük bir beğeniyle tüketilmeye başlanmıştır.",Olgusal,87
Baharat Yolu'nun adını almasının temel nedeni nedir?,"Baharat Yolu, Hindistan'ın baharatlarının çeşitliliği ile ünlü olması ve baharat ticaretinin yaygın olmasından dolayı bu adı almıştır.",Nedensel,87
