question,answer,question_type,page
Şimşek Ş. (2010) tarafından yapılan yüksek lisans tezinin konusu nedir?,"Şimşek Ş. (2010)'in yüksek lisans tezi, yaşam tarzı üzerinde popüler kültürün belirleyiciliği ve kitle iletişim araçlarının etkisini, Türkiye’de Punk Kültürü örneği üzerinden incelemektedir.",Olgusal,286
T.C. Millî Eğitim Bakanlığı'nın 2023 yılında yayınladığı öğretim programı hangi dersi kapsamaktadır?,"T.C. Millî Eğitim Bakanlığı'nın 2023 yılında yayınladığı öğretim programı, İlkokul ve Ortaokul 4, 5, 6 ve 7. sınıflar için Sosyal Bilgiler dersini kapsamaktadır.",Olgusal,286
Fatma Aliye Tansel'in 1991'de yayınlanan eseri hangi konuyu ele almaktadır?,"Fatma Aliye Tansel'in 1991'de yayınlanan eseri, İstiklâl Harbi’nde Mücâhit Kadınlarımızı ele almaktadır.",Olgusal,286
Ahmet Taşağıl'ın 'Kök Tengri’nin Çocukları' adlı eseri hangi dönemi konu almaktadır?,"Ahmet Taşağıl'ın 'Kök Tengri’nin Çocukları' adlı eseri, Avrasya Bozkırlarında İslâm Öncesi Türk Tarihi'ni konu almaktadır.",Olgusal,286
'Markopolo Seyahatnamesi' hangi yayınevi tarafından basılmıştır?,'Markopolo Seyahatnamesi' Tercüman Yayınları tarafından basılmıştır.,Olgusal,286
Osman Turan'ın 'Selçuklular Tarihi ve Türk İslam Medeniyeti' adlı eseri hangi konuları kapsamaktadır?,"Osman Turan'ın 'Selçuklular Tarihi ve Türk İslam Medeniyeti' adlı eseri, Selçukluların tarihini ve Türk İslam medeniyetini kapsamaktadır.",Kavramsal,286
Şerafettin Turan'ın 'Türk Kültür Tarihi' adlı eseri hangi yılda yayınlanmıştır?,Şerafettin Turan'ın 'Türk Kültür Tarihi' adlı eseri 1990 yılında yayınlanmıştır.,Olgusal,286
Türk Dil Kurumu'nun Türkçe Sözlüğü hangi yılda güncellenmiştir?,Türk Dil Kurumu'nun Türkçe Sözlüğü 2011 yılında güncellenmiştir.,Olgusal,286
Türk Kültürünü Araştırma Enstitüsü'nün 'Türk Dünyası El Kitabı' kaç ciltten oluşmaktadır?,Türk Kültürünü Araştırma Enstitüsü'nün 'Türk Dünyası El Kitabı'nın burada belirtilen kısmı 2. cilttir.,Olgusal,286
Türkiye Diyanet Vakfı İslam Ansiklopedisi'nin bu listede hangi ciltleri belirtilmiştir?,"Türkiye Diyanet Vakfı İslam Ansiklopedisi'nin bu listede 9, 36 ve 42. ciltleri belirtilmiştir.",Olgusal,286
"Yavuz, Duman ve Karakaya'nın birlikte yazdığı eser hangi konuyu ele almaktadır?","Yavuz, Duman ve Karakaya'nın birlikte yazdığı eser, İnsan Hakları ve Demokrasi Vatandaşlık Bilgisi konusunu ele almaktadır.",Olgusal,286
'Türkler Ansiklopedisi' hangi yayınevi tarafından yayınlanmıştır?,'Türkler Ansiklopedisi' Yeni Türkiye Yayınları tarafından yayınlanmıştır.,Olgusal,286
Yusuf Has Hacip'in 'Kutadgu Bilig' adlı eseri hangi kurum tarafından yayınlanmıştır?,Yusuf Has Hacip'in 'Kutadgu Bilig' adlı eseri Türkiye Diyanet Vakfı Yayınları tarafından yayınlanmıştır.,Olgusal,286
