question,answer,question_type,page
Halil Arslan'ın çocukluğunda en sevdiği aktiviteler nelerdi?,"Halil Arslan çocukluğunda bozulan oyuncakları tamir etmeyi, bir şeyleri sökmeyi ve tekrar birleştirmeyi çok seviyordu.",Olgusal,196
Halil Arslan'ın meslek seçiminde onu etkileyen faktörler nelerdi?,Halil Arslan'ın meslek seçiminde çocukluk ilgi alanları ve arabalara olan merakı etkili oldu. Büyüklerinin onun tamirci olacağını söylemesi de onu etkilemiş olabilir.,Nedensel,196
"Halil Arslan, otomobil tamircisi olmak için hangi eğitimleri almıştır?","Halil Arslan, otomobil tamircisi olmak için ortaokuldan sonra meslek lisesine giderek mesleğin gerektirdiği bilgi ve beceriyi artırmıştır.",Yöntemsel,196
Aybüke Yılmaz'ın babasıyla yaptığı sayı sayma etkinlikleri nelerdi?,"Aybüke Yılmaz'ın babasıyla yaptığı sayı sayma etkinlikleri arasında merdiven çıkarken merdivenleri saymak, yolda sayılacak şeyleri saymak ve gelen arabaları sınıflandırıp saymak vardı.",Olgusal,196
Aybüke Yılmaz'ın yazılımcı olmasında matematiğe olan ilgisinin rolü nedir?,"Aybüke Yılmaz'ın matematiğe olan ilgisi, okulda sayısal derslerde başarılı olmasını sağladı ve nihayetinde bilgisayar mühendisi olmaya karar vermesinde etkili oldu.",Nedensel,196
Miraç Güven neden turist rehberi olmak istemiştir?,"Miraç Güven, turist rehberlerinin turistlerle rahatça iletişim kurabilmesi, turistlerin rehberlere duyduğu saygı ve sevgi nedeniyle turist rehberi olmak istemiştir.",Nedensel,196
Turist rehberinin sahip olması gereken özellikler nelerdir?,"Turist rehberinin sahip olması gereken özellikler arasında yabancı dil bilgisi, ülkenin tarihi, doğal güzellikleri, gelenekleri ve kültürü hakkında bilgi sahibi olmak yer almaktadır.",Listeleme,196
Halil Arslan'ın kendi iş yerini açması ne gibi faydalar sağlamıştır?,"Halil Arslan'ın kendi iş yerini açması, kendi gibi usta olmak isteyenleri yetiştirmesine ve tamir ettiği her arabayı müşteriye teslim ettiğinde mutlu olmasına olanak sağlamıştır.",Yansıtıcı,196
Aybüke Yılmaz'ın güvenlik sistemleri üzerinde uzmanlaşmasının nedeni ne olabilir?,"Aybüke Yılmaz'ın güvenlik sistemleri üzerinde uzmanlaşmasının nedeni, bilgisayar mühendisliği eğitiminin bu alana yönelmesini sağlaması ve güvenlik sistemlerinin karmaşık problemler çözmeyi gerektirmesi olabilir.",Spekülatif,196
Turist rehberliği yapmanın Miraç Güven için avantajları nelerdir?,"Turist rehberliği yapmanın Miraç Güven için avantajları arasında hem gezmek, hem öğrenmek hem de çok sayıda yabancı dost edinmek bulunmaktadır.",Analitik,196
Halil Arslan'ın mesleki başarısının ardındaki temel faktör nedir?,"Halil Arslan'ın mesleki başarısının ardındaki temel faktör, çocukluktan gelen ilgi ve alakasını mesleğe dönüştürmesi ve mesleki eğitim alarak bilgi ve becerilerini geliştirmesidir.",Kavramsal,196
"Aybüke Yılmaz'ın babasının sayı sayma etkinlikleri, onun hangi becerilerini geliştirmiş olabilir?","Aybüke Yılmaz'ın babasının sayı sayma etkinlikleri, onun sayısal düşünme, sınıflandırma ve problem çözme becerilerini geliştirmiş olabilir.",Varsayımsal,196
Miraç Güven'in turist rehberliği mesleğini seçmesinde İstanbul'da büyümesinin etkisi nedir?,"Miraç Güven'in turist rehberliği mesleğini seçmesinde İstanbul'da büyümesinin etkisi, çocukluğunun İstanbul'un tarihi mekanlarında geçmesi ve çok sayıda yabancı turist görmesi olabilir.",Bağlamsal,196
"Metinde bahsedilen mesleklerin (tamirci, yazılımcı, turist rehberi) ortak noktaları nelerdir?","Metinde bahsedilen mesleklerin ortak noktaları, her birinin bireylerin çocukluk ilgi alanları, yetenekleri ve deneyimleriyle şekillenmiş olmasıdır.",Analitik,196
Metinden çıkarılacak ana ders nedir?,"Metinden çıkarılacak ana ders, ilgi alanlarımızı ve yeteneklerimizi keşfederek, kendimize uygun meslekleri seçmenin ve sürekli kendimizi geliştirmenin önemidir.",Özetleme,196
