question,answer,question_type,page
İçişleri Bakanı hangi güç unsuruyla ilgilidir?,"İçişleri Bakanı, yürütme gücüyle ilgilidir.",Olgusal,216
Savcı hangi güç unsuruyla ilgilidir?,"Savcı, yargı gücüyle ilgilidir.",Olgusal,216
Milletvekili hangi güç unsuruyla ilgilidir?,"Milletvekili, yasama gücüyle ilgilidir.",Olgusal,216
Millî Eğitim Bakanı hangi güç unsuruyla ilgilidir?,"Millî Eğitim Bakanı, yürütme gücüyle ilgilidir.",Olgusal,216
TBMM Başkanı hangi güç unsuruyla ilgilidir?,"TBMM Başkanı, yasama gücüyle ilgilidir.",Olgusal,216
Avukat hangi güç unsuruyla ilgilidir?,"Avukat, yargı gücüyle ilgilidir.",Olgusal,216
Cumhurbaşkanı hangi güç unsuruyla ilgilidir?,"Cumhurbaşkanı, yürütme gücüyle ilgilidir.",Olgusal,216
Hakim hangi güç unsuruyla ilgilidir?,"Hakim, yargı gücüyle ilgilidir.",Olgusal,216
Bakanlar Kurulu hangi güç unsuruyla ilgilidir?,"Bakanlar Kurulu, yürütme gücüyle ilgilidir.",Olgusal,216
Anayasa Mahkemesi hangi güç unsuruyla ilgilidir?,"Anayasa Mahkemesi, yargı gücüyle ilgilidir.",Olgusal,216
Belediye Başkanı hangi güç unsuruyla ilgilidir?,"Belediye Başkanı, yürütme gücüyle ilgilidir (yerel yönetim düzeyinde).",Olgusal,216
Genelkurmay Başkanı hangi güç unsuruyla ilgilidir?,"Genelkurmay Başkanı, yürütme gücüyle ilgilidir, özellikle savunma ve güvenlik konularında.",Olgusal,216
"Yasama, yürütme ve yargı güçlerinin temel amacı nedir?","Yasama kanunları yapmak, yürütme kanunları uygulamak ve yargı ise kanunların uygulanmasını denetlemek ve adaleti sağlamaktır.",Kavramsal,216
Güçler ayrılığı ilkesi neden önemlidir?,"Güçler ayrılığı ilkesi, devlet gücünün tek bir elde toplanmasını engelleyerek, keyfi yönetimleri önler ve vatandaşların hak ve özgürlüklerini korur.",Kavramsal,216
Eğer bir görevli hem yasama hem de yürütme gücüne dahil olursa ne gibi sorunlar ortaya çıkabilir?,"Görevlinin hem yasama hem de yürütme gücüne dahil olması, güçler ayrılığı ilkesini zedeler, çıkar çatışmalarına yol açabilir ve denetleme mekanizmalarını etkisizleştirebilir.",Varsayımsal,216
Demokrasiyle yönetilen ülkelerde kararlar nasıl alınır?,"Metinde bu soruya doğrudan bir cevap verilmemiştir, ancak demokrasinin temel ilkelerinden biri olan katılımcılık vurgulanmaktadır. Bu, kararların alınmasında çeşitli kurum ve kuruluşlar ile kamuoyunun görüşlerinin dikkate alındığını gösterir.",Kavramsal,217
"Yasama, yürütme ve yargı güçlerinin ülke yönetimindeki rolleri nelerdir?","Yasama, yürütme ve yargı güçleri anayasa ve yasaların kendilerine tanıdıkları görev ve sorumlulukları yerine getirerek ülkeyi en iyi şekilde yönetirler.",Olgusal,217
Vatandaşlar demokrasinin hangi temel ilkesi sayesinde yönetimde aktif ve etkili olurlar?,Vatandaşlar demokrasinin temel ilkelerinden biri olan katılımcılık sayesinde yönetimde aktif ve etkili olurlar.,Olgusal,217
Siyasi partilerin demokratik hayattaki önemi nedir?,"Siyasi partiler demokratik hayatın vazgeçilmez unsurlarıdır. Farklı siyasi görüşleri temsil ederler, seçimlere girerek TBMM’de yer almaya çalışırlar ve yönetimin karar alma süreçlerini etkilerler.",Kavramsal,217
Siyasi partiler yönetimin karar alma süreçlerini nasıl etkiler?,"Siyasi partiler, iktidardaki parti tarafından dikkate alınmayan ya da ihmal edilen konuları gündeme taşır ve yanlış gördüğü uygulamaların iptali için yasal çalışmalar yapar.",Yöntemsel,217
İktidar partisi ve diğer siyasi partiler ülkenin gelişmesine nasıl katkıda bulunur?,"İktidar partisi ve diğer siyasi partiler yeni yasalar çıkartarak ülkenin siyasi, sosyal ve ekonomik olarak gelişmesine katkıda bulunur.",Yöntemsel,217
Milletvekilleri TBMM'de neyi temsil ederler ve hangi faaliyetlere katılırlar?,Milletvekilleri TBMM’de milleti temsil ederler ve millet adına yasama faaliyetlerine katılırlar.,Olgusal,217
Sivil toplum kuruluşlarının (STK) temel özellikleri nelerdir?,Sivil toplum kuruluşları gönüllü çalışanlardan oluşur ve toplumun ihtiyacı olan alanlarda faaliyet gösterir.,Olgusal,217
Sivil toplum kuruluşlarının yöneticilere karşı görevleri nelerdir?,"Sivil toplum kuruluşları; yöneticilere yardımcı olmak, uygulamalarda bir eksiklik veya yanlış varsa gidermek ve çeşitli yöntemlerle kamuoyu oluşturmak gibi önemli görevleri yerine getirir.",Olgusal,217
Sivil toplum kuruluşları seslerini yöneticilere nasıl duyururlar?,Sivil toplum kuruluşları toplumun desteğini alarak yöneticilere seslerini çeşitli yöntemlerle duyururlar.,Yöntemsel,217
Siyasi partilerin olmaması ülkenin yönetimini nasıl etkilerdi?,"Siyasi partilerin olmaması durumunda, farklı siyasi görüşler temsil edilemez, yönetimin karar alma süreçlerinde çeşitlilik azalır ve kamuoyunun sesi yeterince duyulmayabilirdi.",Varsayımsal,217
Sivil toplum kuruluşlarının yaptığı çalışmalara örnekler nelerdir?,"Maddi yardıma ihtiyacı olan öğrencilere yardım etmek, doğal afet yaşanan yerlerdeki insanların yiyecek ve barınma ihtiyacını karşılamak, çevre sorunları karşısında duyarlılık oluşturmak sivil toplum kuruluşlarının çalışmalarına örneklerdir.",Listeleme,217
Sivil toplum kuruluşlarının yaptığı çalışmalar yöneticileri hangi açılardan ilgilendirmektedir?,"Sivil toplum kuruluşlarının çalışmaları, yöneticilerin toplumun ihtiyaçlarını daha iyi anlamalarına, uygulamalardaki eksiklikleri görmelerine ve kamuoyunun beklentilerini dikkate almalarına yardımcı olur.",Analitik,217
Demokrasinin temel ilkelerinden biri olan katılımcılığın önemi nedir?,"Katılımcılık sayesinde vatandaşlar yönetimde aktif ve etkili olurlar, böylece kararlar daha demokratik ve toplumun ihtiyaçlarına uygun alınabilir.",Kavramsal,217
TBMM'nin ülke yönetimindeki rolünü özetleyiniz.,"TBMM, milletvekilleri aracılığıyla milleti temsil eder ve millet adına yasama faaliyetlerini gerçekleştirir. Bu sayede ülke yönetimine doğrudan katılır ve yasaların oluşturulmasında önemli bir rol oynar.",Özetleme,217
Kamuoyu nedir ve demokratik yönetimlerde neden önemlidir?,"Kamuoyu, vatandaşların benimsediği ve onları bütünüyle ilgilendiren ortak görüştür. Demokratik yönetimlerde önemlidir çünkü yöneticiler vatandaşlardan aldıkları oylarla göreve gelirler ve vatandaşın yönetme gücünü temsil eder.",Olgusal,218
Yöneticiler neden bazen vatandaşların aleyhinde kararlar alabilirler?,Metinde yöneticilerin neden vatandaşların aleyhinde kararlar alabileceğine dair kesin bir neden belirtilmemiştir. Ancak çeşitli nedenlerle böyle kararlar alınabileceği ifade edilmiştir.,Nedensel,218
"Bireyler, yöneticilerin aleyhlerinde karar almaları durumunda seslerini nasıl duyurabilirler?","Bireyler, dilekçe ile hakkını arama, CİMER'e dilek ve şikayette bulunma, gazete, televizyon ve genel ağ gibi medya araçlarından yararlanma, toplumu harekete geçirip yasal mitingler yapma gibi yollarla seslerini duyurabilirler.",Yöntemsel,218
Medyanın karar alma süreçlerindeki rolü nedir?,"Medya, siyasi partiler, sivil toplum kuruluşları ve bireylerin yönetimin karar alma süreçlerinde etkili olmasına yardımcı olur. Birçok sorunu gündeme getirebilir ve kamuoyu oluşturarak yöneticilerin kararlarını etkileyebilir.",Kavramsal,218
Medyanın hangi araçları karar alma süreçlerini etkilemede kullanılır?,"Televizyon kanalları, gazeteler ve sosyal ağlar gibi araçlar karar alma süreçlerini etkilemede kullanılır.",Listeleme,218
Sosyal paylaşım sitelerinde kamuoyu oluşturmanın önemi nedir?,"Sosyal paylaşım sitelerinde kamuoyu oluşturmak oldukça etkilidir. Hızla bireylere ve gruplara yayılabilir, kısa sürede binlerce kişiyi bir araya getirebilir ve yasal yollarla gösteri yapabilme imkanı sunar.",Kavramsal,218
Yöneticilerin vatandaşları dikkate almak zorunda olmasının temel nedeni nedir?,"Yöneticiler vatandaşları dikkate almak zorundadır çünkü demokratik yönetimlerde yöneticiler, vatandaşlardan aldıkları oylarla seçilirler ve vatandaşın iradesini temsil ederler.",Nedensel,218
"Medyanın gücünden yararlanmak isteseydiniz, bu ne olurdu ve neden?","Bu soru kişisel bir görüş gerektirdiğinden, metinde doğrudan bir cevabı bulunmamaktadır. Ancak, medyanın gücünden yararlanmak isteyen biri, kamuoyunu etkileyerek belirli bir konuda farkındalık yaratmak veya bir soruna çözüm bulmak isteyebilir.",Varsayımsal,218
