question,answer,question_type,page
Haçlı Seferleri ne zaman başlamış ve ne kadar sürmüştür?,Haçlı Seferleri 1096'da başlamış ve Haçlıların Orta Doğu'dan tamamen çıkarılmasına kadar yaklaşık iki yüzyıl sürmüştür (1291).,Olgusal,76
Haçlı Seferleri'nin temel nedenleri nelerdir?,"Metinde Haçlı Seferleri'nin siyasi, dinî ve ekonomik sebepleri olduğu belirtilmiştir. Ancak bu sebepler detaylandırılmamıştır.",Kavramsal,76
İlk Haçlı Seferi'nde (1096-1099) Haçlılar hangi önemli yerleri ele geçirmeyi başarmışlardır?,"İlk Haçlı Seferi'nde Haçlılar Kudüs, Urfa ve Antakya gibi önemli yerleri ele geçirmeyi başarmışlardır.",Olgusal,76
I. Kılıç Arslan'ın Haçlılara karşı İznik'i savunmasına rağmen şehri Bizans'a bırakmak zorunda kalmasının sebebi nedir?,"I. Kılıç Arslan, yüz binleri bulan Haçlılara karşı başarılı saldırılar yapsa da, daha büyük bir Haçlı ordusunun İznik'e doğru ilerlemesi üzerine başkent İznik'i Bizans'a bırakmak zorunda kalmıştır.",Nedensel,76
II. Haçlı Seferi hangi olayın üzerine düzenlenmiştir?,"II. Haçlı Seferi, Urfa'nın Müslümanlar tarafından geri alınması üzerine düzenlenmiştir.",Nedensel,76
III. Haçlı Seferi'nin temel amacı neydi ve bu amaca ulaşılmış mıdır?,"III. Haçlı Seferi'nin temel amacı Kudüs'ü geri almaktı, ancak Haçlılar bu amaçlarına ulaşamamışlardır.",Olgusal,76
Selahattin Eyyubi'nin Haçlılar açısından önemi nedir?,"Selahattin Eyyubi, Eyyubi Devleti sultanı olarak Kudüs'ü Haçlılardan geri almıştır, bu durum III. Haçlı Seferi'nin düzenlenmesine neden olmuştur.",Bağlamsal,76
IV. Haçlı Seferi'nin diğer Haçlı Seferlerinden farkı nedir?,"IV. Haçlı Seferi'nin diğer seferlerden farkı, Kudüs yerine İstanbul'a yönelerek burada bir Latin İmparatorluğu kurmalarıdır.",Analitik,76
Haçlı Seferleri'nin Avrupa üzerindeki etkileri neler olmuştur?,"Haçlı Seferleri sonucunda matbaa, kâğıt, pusula ve barut gibi gelişmeler Avrupa’ya götürüldü. Avrupa’da kiliseye ve din adamlarına duyulan güven azaldı. Merkezî krallıklar güç kaybederken derebeylikler güçlendi. Akdeniz ticareti gelişti.",Yansıtıcı,76
Haçlı Seferleri'nin Anadolu üzerindeki etkileri nelerdir?,Haçlı Seferleri sonucunda Anadolu’nun batısına doğru gerçekleşen Türk akınları yavaşlamıştır.,Yansıtıcı,76
"Haçlı Seferleri'nin sonuçları göz önüne alındığında, bu seferlerin başarılı olup olmadığı söylenebilir mi? Neden?","Haçlı Seferleri, amaçlarına ulaşma konusunda genel olarak başarısız olmuştur. Kudüs'ü kalıcı olarak geri alamamışlar ve Doğu'daki siyasi dengeleri değiştirememişlerdir. Ancak Avrupa'ya kültürel ve teknolojik transferler sağlamışlardır.",Analitik,76
