question,answer,question_type,page
Sağlıklı bir yaşam için canlıların en önemli doğal kaynak gereksinimi nedir?,Sağlıklı bir yaşam için canlıların en önemli doğal kaynak gereksinimi sudur.,Olgusal,181
"Suyun bilinçli kullanılmamasının deniz, göl ve akarsular üzerindeki etkileri nelerdir?","Suyun bilinçli kullanılmaması, deniz, göl ve akarsulara bırakılan atık maddeler nedeniyle buralarda yaşayan canlı türlerinin azalmasına veya yok olmasına yol açmaktadır.",Nedensel,181
Ormanların bilinçsizce yok edilmesinin sonuçları nelerdir?,"Ormanların bilinçsizce yok edilmesi, içindeki canlıların yok olmasına, oksijen kaynağımızın bitmesine ve dünyamızın tehdit altında olmasına sebep olur. Ayrıca, bu kaynakların tekrar kazanılması onlarca yıl sürebilir.",Yansıtıcı,181
Küresel ısınmanın en belirgin tehditleri nelerdir?,"Küresel ısınmanın en belirgin tehditleri arasında kutuplardaki buzulların erimesi, deniz suyunun yükselmesi ve denize kıyısı olan yerlerin sular altında kalması yer almaktadır.",Listeleme,181
Kaynakları bilinçli kullanmadığımız sürece küresel ısınma tehditlerinin boyutları nasıl değişir?,Kaynakları bilinçli kullanmadığımız sürece küresel ısınma tehditlerinin boyutları daha da artacaktır.,Varsayımsal,181
Küresel ısınma hangi doğal afetlere sebep olabilir?,"Küresel ısınma iklim değişikliklerine, düzensiz ve aşırı yağışlara, kuraklığa ve benzeri birçok doğal afete sebep olabilir.",Nedensel,181
Orman yangınlarının temel sebepleri nelerdir?,Metinde orman yangınlarının temel sebepleri arasında piknik yaptıktan sonra söndürülmemiş ateşler belirtilmiştir.,Olgusal,181
Orman yangınlarında canlı türlerinin yok olmasının doğal yaşam üzerindeki etkileri nelerdir?,"Orman yangınlarında canlı türlerinin yok olması, biyoçeşitliliğin azalmasına ve ekosistemin dengesinin bozulmasına neden olur.",Analitik,181
Orman yangınlarını en aza indirgemek için hangi önlemler alınabilir?,"Orman yangınlarını en aza indirgemek için piknik alanlarında ateşin dikkatli yakılması ve tamamen söndürülmesi, ormanlık alanlarda sigara içilmemesi ve yangın riskine karşı bilinçlendirme çalışmaları yapılması gibi önlemler alınabilir.",Yöntemsel,181
Ormanların azalması veya tamamen yok olması durumunda hangi felaketler yaşanabilir?,"Ormanların azalması veya tamamen yok olması durumunda oksijen seviyesi düşer, toprak erozyonu artar, su kaynakları azalır, iklim değişiklikleri hızlanır ve birçok canlı türü yok olur.",Yansıtıcı,181
Su kaynaklarının önemi nedir?,"Su kaynakları, canlıların yaşamlarını sürdürebilmeleri için hayati öneme sahiptir ve aynı zamanda birçok besinin kaynağını oluşturur.",Kavramsal,181
Bilinçli su kullanımı ne anlama gelir?,"Bilinçli su kullanımı, suyu gereksiz yere tüketmemek, israfı önlemek ve su kaynaklarını kirletmemek anlamına gelir.",Kavramsal,181
Küresel ısınmaya karşı duyarlı olmak neden önemlidir?,"Küresel ısınmaya karşı duyarlı olmak, gelecekte yaşanabilecek olumsuz etkileri azaltmak ve daha sürdürülebilir bir dünya için önemlidir.",Kavramsal,181
Deniz suyunun yükselmesinin kıyı bölgeleri üzerindeki potansiyel etkileri nelerdir?,"Deniz suyunun yükselmesi, kıyı bölgelerinde su baskınlarına, erozyona ve yerleşim yerlerinin sular altında kalmasına neden olabilir.",Yansıtıcı,181
Bu metnin ana fikri nedir?,"Bu metnin ana fikri, doğal kaynakların bilinçli kullanılmasının önemi ve küresel ısınmanın olası sonuçlarına karşı duyarlı olunmasıdır.",Özetleme,181
