question,answer,question_type,page
Dört oğlunu ağaca bakmaları için gönderen kişi kimdir?,Dört oğlunu ağaca bakmaları için gönderen kişi bilge bir kişidir.,Olgusal,21
Oğulların ağaca bakmak için gittikleri mevsimler nelerdir?,"Oğulların ağaca bakmak için gittikleri mevsimler sırasıyla kış, ilkbahar, yaz ve sonbahardır.",Olgusal,21
İlk oğlan ağacı nasıl tanımlamıştır?,"İlk oğlan ağacı çirkin, yaşlı ve kupkuru olarak tanımlamıştır.",Olgusal,21
Metinde verilmek istenen temel mesaj nedir?,"Metinde verilmek istenen temel mesaj, bir şeyi veya bir kişiyi kısa bir süre tanıyarak tam olarak anlayamayacağımızdır. Farklı bakış açılarının ve zaman dilimlerinin önemine vurgu yapılmaktadır.",Kavramsal,21
Bilge kişi oğullarına ne söylemiştir?,Bilge kişi oğullarına hepsinin haklı olduğunu söylemiştir. Her birinin ağacı farklı bir mevsimde gördüğünü ve bu nedenle farklı izlenimlere sahip olduklarını belirtmiştir.,Olgusal,21
Bu hikayede 'ağaç' neyi temsil ediyor olabilir?,"Bu hikayede 'ağaç', bir durumu, bir kişiyi veya bir konuyu temsil ediyor olabilir. Her mevsim farklı bir bakış açısını ve deneyimi simgeler.",Analitik,21
Yaşlı adamın otobüsteki tepkisi neden istenmeyen bir duruma sebep olmuştur?,"Yaşlı adamın otobüsteki tepkisi, gencin durumunu bilmeden, önyargılı bir şekilde yargılamasından kaynaklanmıştır. Bu durum, babanın açıklamasıyla çözülmüştür.",Nedensel,21
Otobüsteki genç neden bu kadar heyecanlıydı?,"Otobüsteki genç, geçirdiği ameliyat sonrası ilk defa görüyordu ve bu nedenle her şeyi büyük bir heyecanla karşılıyordu.",Nedensel,21
Babanın oğlunun saçını okşaması neyi ifade ediyor?,"Babanın oğlunun saçını okşaması, onunla gurur duyduğunu, ona şefkat gösterdiğini ve onun mutluluğuna ortak olduğunu ifade ediyor.",Yansıtıcı,21
"Eğer bilge kişinin yerinde olsaydınız, oğullarınıza bu hikayeden ne gibi dersler çıkarabilmelerini isterdiniz?","Eğer bilge kişinin yerinde olsaydım, oğullarımın farklı bakış açılarının değerini anlamalarını, önyargılardan kaçınmalarını ve her durumu tam olarak anlamadan yargılamamalarını isterdim.",Varsayımsal,21
Hikayede geçen 'gözleri açılan' oğul neyi simgeliyor olabilir?,"Hikayede geçen 'gözleri açılan' oğul, yeni bir bakış açısı kazanmayı, farkındalık geliştirmeyi veya bir konuda aydınlanmayı simgeliyor olabilir.",Analitik,21
Hikayedeki bilge kişinin oğullarına vermek istediği mesajı kendi hayatımızda nasıl uygulayabiliriz?,"Hikayedeki mesajı, insanları veya durumları yargılamadan önce farklı açılardan değerlendirerek, empati kurarak ve önyargılardan kaçınarak kendi hayatımızda uygulayabiliriz.",Yansıtıcı,21
"Otobüs örneğinde, yaşlı adamın tepkisi hoşgörüsüzlüğe nasıl bir örnek teşkil etmektedir?","Yaşlı adamın tepkisi, gencin farklı davranışını anlamaya çalışmadan, hemen bir sorun olduğunu varsayarak ve yargılayıcı bir tavır sergileyerek hoşgörüsüzlüğe bir örnek teşkil etmektedir.",Analitik,21
Bu iki hikayenin ortak teması nedir?,"Bu iki hikayenin ortak teması, önyargılardan kaçınmak, farklı bakış açılarını anlamaya çalışmak ve hoşgörülü olmaktır.",Analitik,21
Metinlerdeki karakterlerin davranışlarından çıkarılabilecek en önemli dersler nelerdir?,"Metinlerdeki karakterlerin davranışlarından çıkarılabilecek en önemli dersler, aceleci yargılardan kaçınmak, empati kurmak, farklı bakış açılarına saygı duymak ve hoşgörülü olmaktır.",Özetleme,21
Jane Elliot'un 1968'de yaptığı deneyin amacı neydi?,"Jane Elliot'un deneyinin amacı, Dr. Martin Luther King'in öldürülmesinden sonra öğrencilerine ayrımcılığın etkilerini öğretmekti.",Olgusal,22
Deneyde öğrenciler hangi özelliklerine göre gruplandırıldı?,Öğrenciler göz renklerine göre mavi gözlüler ve kahverengi gözlüler olarak iki gruba ayrıldı.,Olgusal,22
Mavi gözlü öğrencilere hangi ayrıcalıklar tanındı?,"Mavi gözlü öğrencilere daha fazla teneffüs, daha fazla yemek yiyebilme gibi ayrıcalıklar tanındı ve sınıfın ön sıralarına oturtuldular.",Olgusal,22
Deneyin öğrencilerin davranışları üzerindeki etkisi ne oldu?,"Mavi gözlü öğrenciler kendilerini üstün görerek kahverengi gözlü öğrencilere zorbalık yapmaya başladılar, dersteki başarıları arttı. Kahverengi gözlü öğrenciler ise daha mutsuz ve başarısız oldular.",Nedensel,22
Roller değiştirildikten sonra kahverengi gözlü öğrencilerin tepkisi nasıl oldu?,"Roller değişince, kahverengi gözlü öğrenciler mavi gözlü arkadaşlarına fazla zorbalık yapmadılar, çünkü aynı durumu kendileri de yaşamıştı.",Olgusal,22
Öğretmen deneyin sonunda öğrencilere ne mesajı verdi?,"Öğretmen her şeyin bir deney olduğunu, mavi ve kahverengi gözlü olmanın bir ayrıcalık olmadığını, ten renginin beyaz ya da siyah olmasının da aynen böyle bir şey olduğunu anlattı.",Özetleme,22
Metindeki annenin yaşadığı rahatsızlık nedir?,"Metindeki anne, engelli çocuğu nedeniyle akraba ve dostları tarafından suçlanıyor, sosyal çevresi tarafından acınıyor ve kızı okulda ayrımcılığa maruz kalıyor.",Olgusal,22
Toplumda etnik kimlikle ilgili ön yargılı davranışların bir arada yaşamaya etkileri nelerdir?,"Etnik kimlikle ilgili ön yargılı davranışlar, toplumda ayrışmaya, çatışmaya ve güvensizliğe neden olabilir, toplumsal uyumu zedeler.",Analitik,22
Toplumda uyum içinde yaşamak için farklılıkları nasıl ele almalıyız?,"Farklılıkları bir yana bırakarak, karşılıklı saygı ve anlayışla yaklaşarak toplumda uyum içinde yaşayabiliriz.",Yöntemsel,22
Birlik ve beraberliğin bir devlet üzerindeki etkileri nelerdir?,"Birlik ve beraberlik içindeki bir devlet, siyasi, ekonomik, sosyal ve kültürel açılardan güçlenir.",Nedensel,22
Özel gereksinimli bireylere karşı toplumsal ön yargının sonuçları nelerdir?,"Özel gereksinimli bireylere yönelik toplumsal ön yargı, bu bireylerin ve ailelerinin toplumdan soyutlanmalarına ve sosyal haklardan yoksun kalmalarına neden olmaktadır.",Yansıtıcı,22
Özel gereksinimli bireylere karşı ön yargıların kırılması için neler yapılmalıdır?,Özel gereksinimli bireyler her alanda daha görünür hâle gelmeli ve onların da herkes gibi isteklerinin ve ihtiyaçlarının olduğu bilinci kabul görmelidir.,Yöntemsel,22
Jane Elliot'un deneyinin günümüzdeki önemi nedir?,"Jane Elliot'un deneyi, günümüzde de ayrımcılığın ve ön yargının insan psikolojisi üzerindeki etkilerini anlamamıza yardımcı olarak, daha eşitlikçi ve kapsayıcı bir toplum oluşturma çabalarına katkı sağlamaktadır.",Kavramsal,22
Metinde bahsedilen ön yargı türleri nelerdir?,"Metinde etnik köken, göz rengi ve özel gereksinimli olma durumuna yönelik ön yargılardan bahsedilmektedir.",Listeleme,22
Metnin ana fikri nedir?,"Metnin ana fikri, toplumda farklılıklara karşı ön yargıların yıkıcı etkileri ve birlik, beraberlik ve uyum içinde yaşamanın önemi üzerinedir.",Özetleme,22
Toplumda uyum içinde yaşamaya olumlu katkı sağlayan davranışlara bir örnek veriniz.,"İnsanlara, bana nasıl davranılmasını istiyorsam öyle davranmak, toplumda uyum içinde yaşamaya olumlu katkı sağlar.",Olgusal,23
Farklı etnik kökenli insanlardan rahatsız olmak neden toplumda uyum içinde yaşamaya katkı sağlamaz?,"Farklı etnik kökenli insanlardan rahatsız olmak, önyargılı bir tutum sergilemek anlamına gelir. Bu durum, ayrımcılığa ve hoşgörüsüzlüğe yol açarak toplumsal uyumu zedeler.",Nedensel,23
Özel gereksinimli öğrencilerin diğer öğrencilerle aynı sınıfta bulunmasının ne gibi faydaları vardır?,"Özel gereksinimli öğrencilerin diğer öğrencilerle aynı sınıfta bulunmaları, öğrencilerin birbirleriyle kaynaşmalarına katkı sağlar. Bu sayede, öğrenciler farklılıklara saygı duymayı ve empati kurmayı öğrenirler.",Kavramsal,23
İnsanların inançlarına saygı duymak neden önemlidir?,"İnsanların inançlarına saygı duymak, farklı düşüncelere ve yaşam tarzlarına hoşgörüyle yaklaşmak anlamına gelir. Bu durum, toplumda barış ve huzurun sağlanmasına katkıda bulunur.",Kavramsal,23
İnsanların dünyaya gelirken seçme imkânı olmadığı özelliklerin olması ne anlama gelir?,"İnsanların dünyaya gelirken seçme imkânı olmadığı özellikler (örneğin, etnik köken, cinsiyet, fiziksel özellikler), kişilerin doğuştan sahip oldukları ve değiştiremeyecekleri özelliklerdir. Bu nedenle, kimsenin kimseye üstünlüğü yoktur.",Olgusal,23
Sosyoekonomik düzeyi iyi insanlarla yoksul insanların aynı çevrede bulunmasının ne gibi sonuçları olabilir?,"Sosyoekonomik düzeyi iyi insanlarla yoksul insanların aynı çevrede bulunmaları, birbirlerini anlamalarına ve farklı yaşam koşulları hakkında bilgi sahibi olmalarına yardımcı olur. Bu durum, önyargıların azalmasına ve dayanışmanın artmasına katkıda bulunabilir.",Analitik,23
Yeni tanıştığınız kişilerin etnik kökenlerini ve mezheplerini merak etmemenin önemi nedir?,"Yeni tanıştığınız kişilerin etnik kökenlerini ve mezheplerini merak etmemek, insanları sadece insan olarak görmek ve önyargılardan uzak durmak anlamına gelir. Bu durum, daha sağlıklı ve samimi ilişkiler kurulmasına yardımcı olur.",Kavramsal,23
Dinî bayramların toplumsal bağları güçlendirmedeki rolü nedir?,"Dinî bayramlar; eş, dost, akraba ve komşularla bağlarımızı güçlendirmek için güzel fırsatlardır. Bu bayramlar, insanların bir araya gelerek sevinçlerini paylaşmalarına, yardımlaşmalarına ve dayanışma içinde olmalarına olanak tanır.",Kavramsal,23
Kalıp yargı nedir ve toplumsal birlikteliği nasıl etkiler?,"Kalıp yargı, bir grup veya kategoriye ait insanlara atfedilen genellemelerdir. Toplumsal birlikteliği çoğu zaman olumsuz etkiler, çünkü önyargılara ve ayrımcılığa yol açabilir.",Tanımlayıcı,23
"""Dağlık bölgelerde yaşayanlarla komşuluk yapmak zordur."" cümlesi neden kalıp yargıdır?","Bu cümle, dağlık bölgelerde yaşayan tüm insanların aynı özelliklere sahip olduğunu ve komşuluk ilişkilerinin zor olduğunu varsaymaktadır. Bu, gerçeklikle örtüşmeyen bir genellemedir.",Analitik,23
"""Özel okulda okuyan çocukların aileleri zengindir."" kalıp yargısını nasıl düzeltebiliriz?","Bu kalıp yargıyı, ""Özel okulda okuyan çocukların ailelerinin sosyoekonomik düzeyleri farklılık gösterebilir."" şeklinde düzeltebiliriz.",Yöntemsel,23
"""Erkekler ev işi yapmaz."" kalıp yargısı toplumsal cinsiyet eşitliğini nasıl etkiler?","Bu kalıp yargı, erkeklerin ev işi yapmaması gerektiği yönünde bir beklenti oluşturarak kadınların üzerindeki ev işi yükünü artırır ve toplumsal cinsiyet eşitsizliğine katkıda bulunur.",Analitik,23
"""Matematikte erkekler kızlardan daha başarılıdır."" cümlesinin kız öğrencileri üzerindeki olumsuz etkileri nelerdir?","Bu cümle, kız öğrencilerin matematik alanına olan ilgisini azaltabilir, özgüvenlerini zedeleyebilir ve bilim ve mühendislik gibi alanlara yönelmelerini engelleyebilir.",Yansıtıcı,23
Ön yargıların toplumsal uyumu engellemesinin temel nedeni nedir?,"Ön yargılar, insanları etiketlemeye ve ayrımcılığa yol açarak farklı gruplar arasında güvensizlik ve düşmanlık yaratır. Bu durum, toplumsal uyumu ve işbirliğini zorlaştırır.",Nedensel,23
Kalıp yargılarla mücadele etmek için neler yapılabilir?,"Kalıp yargılarla mücadele etmek için eğitim yoluyla farkındalık yaratılabilir, farklı gruplardan insanlarla etkileşim teşvik edilebilir ve medyada kalıp yargıları pekiştiren temsillerden kaçınılabilir.",Yöntemsel,23
Atasözünde geçen 'Komşu komşunun külüne muhtaçtır' ifadesi ne anlama gelir?,"Bu atasözü, insanların birbirlerine en küçük şeylerde bile ihtiyaç duyabileceğini, dolayısıyla komşuluk ilişkilerinin ve yardımlaşmanın önemini vurgular.",Olgusal,24
