question,answer,question_type,page
İslamiyet öncesi Arabistan'da siyasi birlik var mıydı?,"Hayır, İslamiyet öncesi Arabistan Yarımadası'nda siyasi birlik yoktu.",Olgusal,61
İslamiyet'in gelmesiyle Arabistan Yarımadası'nda siyasi olarak ne değişti?,İslamiyet'in gelmesiyle Arabistan Yarımadası'nda Müslümanların hakimiyeti altında siyasi birlik sağlandı.,Nedensel,61
Dört Halife Dönemi ne zaman sona erdi?,"Dört Halife Dönemi, Hz. Ali'nin vefatı ile sona erdi.",Olgusal,61
Halife ne anlama gelir?,"Halife, Hz. Muhammed’in (s.a.v.) vekili olarak Müslümanların imamlığını ve İslamiyet’in koruyuculuğunu üstlenen kimse anlamına gelmektedir.",Kavramsal,61
Kur'an-ı Kerim hangi halife döneminde kitap haline getirildi?,"Kur'an-ı Kerim, Hz. Ebubekir döneminde kitap haline getirildi.",Olgusal,61
İlk İslam donanması hangi halife döneminde oluşturuldu ve nereyi fethetti?,İlk İslam donanması Hz. Osman döneminde oluşturuldu ve Bizans İmparatorluğu sınırları içindeki Kıbrıs fethedildi.,Olgusal,61
Hz. Ali'nin halifeliğini tanımayanlar kimlerdi?,Emevi soyundan gelenler Hz. Ali'nin halifeliğini tanımadılar.,Olgusal,61
Devletin merkezi Medine'den nereye taşındı?,Devletin merkezi Medine'den Kûfe'ye taşındı.,Olgusal,61
"Hangi halife döneminde Suriye, Filistin ve Mısır fethedildi?","Suriye, Filistin ve Mısır, Hz. Ömer döneminde fethedildi.",Olgusal,61
Hicri Takvim ne zaman kullanılmaya başlandı?,"Hicri Takvim, Hz. Ömer döneminde kullanılmaya başlandı.",Olgusal,61
Beytülmal nedir ve ne amaçla oluşturulmuştur?,"Beytülmal, devlet hazinesidir ve devletin gelirlerini toplamak ve harcamalarını yönetmek amacıyla oluşturulmuştur.",Kavramsal,61
Genişleyen ülke toprakları nasıl yönetiliyordu?,"Genişleyen ülke toprakları yönetim birimlerine ayrılarak, bu birimlerin başına valiler tayin edildi. Adalet işleri için kadılar atandı.",Yöntemsel,61
İlk düzenli İslam ordusu ne zaman kuruldu?,İlk düzenli İslam ordusu Hz. Ömer döneminde kuruldu.,Olgusal,61
Dört Halife Dönemi'nin İslam tarihindeki önemi nedir?,"Dört Halife Dönemi, İslam devletinin temellerinin atıldığı, fetihlerin genişlediği ve İslam hukukunun şekillenmeye başladığı önemli bir dönemdir.",Yansıtıcı,61
Hz. Muhammed'in vefatından sonra halife seçiminin önemi neydi?,"Hz. Muhammed'in vefatından sonra halife seçimi, Müslüman toplumun liderliğini belirlemek ve devletin sürekliliğini sağlamak açısından büyük öneme sahipti.",Bağlamsal,61
Emevi Devleti ne zaman kurulmuştur?,"Emevi Devleti, Hz. Ali'den sonra Şam valisi Muaviye'nin halife olmasıyla 661 yılında kurulmuştur.",Olgusal,62
Emeviler ile birlikte halifelik nasıl bir değişime uğramıştır?,"Emevilerle birlikte halifelik, babadan oğula geçmeye başlamış, yani saltanata dönüşmüştür.",Kavramsal,62
Emevi Devleti'nin başkenti neresiydi?,Emevi Devleti'nin başkenti Şam'dı.,Olgusal,62
Emeviler döneminde hangi fetihler tamamlanmıştır?,Emeviler döneminde Kuzey Afrika'nın fethi tamamlanmış ve İspanya fethedilmiştir. Ayrıca doğuda Horasan'ın fethi tamamlanmıştır.,Olgusal,62
Emevilerin İstanbul'u kuşatmasına rağmen alamamasının nedenleri neler olabilir?,"Metinde bu durumun nedenleri belirtilmemiştir, ancak Bizans'ın güçlü savunması ve lojistik zorluklar etkili olmuş olabilir.",Spekülatif,62
Emevilerin mevali politikası ne anlama geliyordu ve bu politikanın sonuçları neler olmuştur?,"Emeviler, Arap olmayan Müslümanları mevali (azatlı köle) olarak görüyorlardı. Bu ayrımcı politika ayaklanmalara sebep olmuştur.",Nedensel,62
Emevi Devleti'nin yıkılmasına yol açan olay neydi?,"Horasan'da başlayan ayaklanma, Emevi Devleti'nin yıkılmasıyla sonuçlanmıştır.",Nedensel,62
Endülüs Emevi Devleti ne zaman ve nerede kuruldu?,Emevi Devleti'nin yıkılmasıyla Emevi ailesi İspanya'da Endülüs Emevi Devleti'ni kurmuştur.,Olgusal,62
Endülüs Emevi Devleti hangi alanlarda önemli ilerlemeler göstermiştir?,"Endülüs Emevi Devleti sanat, mimari, eğitim ve bilim alanında önemli ilerlemeler göstermiştir.",Olgusal,62
Beytülhikme'nin İslam medeniyetine katkıları nelerdir?,"Beytülhikme'de bilim insanları, sanatçılar, tercümanlar, yazar ve şairler çalışmalar yapmış; çeşitli dillerde eserler Arapçaya çevrilmiştir. Bu sayede İslam medeniyetinin 15. yüzyıla kadar devam edecek bilimsel gelişme süreci başlamıştır.",Yansıtıcı,62
Emevi Devleti'nin yıkılmasıyla kurulan Abbasi Devleti nerede kurulmuştur?,Emevi Devleti'nin yıkılmasıyla Hz. Muhammed’in (s.a.v) amcası Abbas’ın soyundan gelenler Bağdat’ta Abbasi Devleti’ni kurmuştur.,Olgusal,62
Emevi ve Abbasi devletleri arasındaki temel fark nedir?,Metinde Emevi ve Abbasi devletleri arasındaki temel fark belirtilmemiştir.,Analitik,62
