question,answer,question_type,page
"Vergilerin vatandaşlara ne gibi faydaları dokunur, 'Vergim bana dönüyor' ifadesiyle anlatılmak istenen nedir?","Vergilerle okul, hastane, yol gibi kamu hizmetleri yapılarak vatandaşların yaşam kalitesi artırılır. 'Vergim bana dönüyor' ifadesiyle anlatılmak istenen de budur.",Kavramsal,201
Nitelikli insanların özellikleri nelerdir?,"Nitelikli insanlar yeteneklerinin farkına varır, kendini geliştirir, toplum için yararlı hizmetler yapar ve ülkesine, tüm insanlığa katkı sunarlar.",Listeleme,201
Nitelikli bir insan acele karar verir mi?,"Hayır, nitelikli bir insan acele karar vermez. Bu, nitelikli insanların özelliklerinden biri değildir.",Olgusal,201
Veri analisti olmak isteyen birinde hangi özellikler bulunmalıdır?,"Veri analisti olarak çalışmak isteyen bir kişi, matematiği ve bilişim teknolojilerini sevmeli ve bu alanlarda eğitim almalıdır.",Yöntemsel,201
Geleceğin mesleklerinden biri neden veri analistliği olarak gösteriliyor?,Günümüzde hayatımızın her alanında veriler toplanıyor ve bu verilerin doğru şekilde yorumlanması gerekiyor. Bu nedenle veri analistliği geleceğin önemli mesleklerinden biri olarak kabul ediliyor.,Nedensel,201
"Hangi eşleştirme yanlıştır: Buğday - Makarna fabrikası, Altın madeni - Mücevher tasarım atölyesi, Domates - Salça fabrikası, Çay - Boya fabrikası?","Çay - Boya fabrikası eşleştirmesi yanlıştır. Çay, boya yapımında kullanılmaz.",Analitik,201
Ekonomik faaliyetler ve kaynaklar arasındaki ilişki nedir?,"Ekonomik faaliyetler, kaynakları işleyerek veya dönüştürerek ürün ve hizmetler üretir. Kaynaklar, ekonomik faaliyetlerin temel girdisidir.",Kavramsal,201
Yenilenebilir enerji kaynakları neden önemlidir?,"Yenilenebilir enerji kaynakları sınırlı değildir ve doğa tarafından sürekli olarak yenilenebilir. Bu, enerji ihtiyacının sürdürülebilir bir şekilde karşılanmasını sağlar.",Kavramsal,201
Metinde bahsedilen yenilenebilir enerji kaynaklarından biri nedir?,Metinde bahsedilen yenilenebilir enerji kaynaklarından biri rüzgardır.,Olgusal,201
Yenilenemeyen enerji kaynaklarına örnekler nelerdir?,"Doğal gaz, kömür ve petrol, yenilenemeyen enerji kaynaklarına örneklerdir.",Listeleme,201
Yenilenebilir ve yenilenemeyen enerji kaynakları arasındaki temel fark nedir?,"Yenilenebilir enerji kaynakları doğada sürekli olarak yenilenirken, yenilenemeyen enerji kaynakları sınırlıdır ve oluşumları milyonlarca yıl sürer.",Analitik,201
Vergi ödememenin sonuçları neler olabilir?,Metinde vergi ödememenin sonuçlarına dair bir bilgi bulunmamaktadır.,Bağlamsal,201
Nitelikli insanların toplum için önemi nedir?,"Nitelikli insanlar, toplum için yararlı hizmetler yaparak ve ülkesine, tüm insanlığa katkı sunarak toplumun gelişimine önemli katkılarda bulunurlar.",Yansıtıcı,201
Veri analisti ne tür becerilere sahip olmalıdır?,"Veri analisti, matematik, istatistik ve bilişim teknolojileri gibi alanlarda bilgi sahibi olmalı, verileri analiz etme ve yorumlama becerisine sahip olmalıdır.",Listeleme,201
Enerji kaynaklarının sürdürülebilir kullanımı için neler yapılabilir?,Metinde enerji kaynaklarının sürdürülebilir kullanımı ile ilgili bir bilgi bulunmamaktadır.,Bağlamsal,201
Alabalık çiftliği kurmak isteyen bir yatırımcı için su ısısının hangi derecede olmaması gerekir?,Alabalık çiftliği kurmak isteyen bir yatırımcı için su ısısının -20 dereceden düşük olmaması gerekir.,Olgusal,202
Ülke ekonomisine katkı sağlayan bir sebze yetiştiricisinin dikkat etmesi gereken temel unsurlar nelerdir?,"Ülke ekonomisine katkı sağlayan bir sebze yetiştiricisinin dikkat etmesi gereken temel unsurlar şunlardır: uygun toprak seçimi, kaliteli tohum seçimi, toprağın uygun gübre ile zamanında gübrelenmesi, toprağın zamanında çapalanması ve sulamanın yeterli ve zamanında yapılması.",Listeleme,202
Kaynakların bilinçsizce kullanılması nelere yol açmaktadır?,"Kaynakların bilinçsizce kullanılması maden ve enerji kaynaklarının azalmasına, ormanların tahrip edilmesine, toprak, hava ve suyun kirlenmesine yol açmaktadır.",Nedensel,202
Yaşamın sürdürülebilmesi için nelerin var olması gerekmektedir?,Yaşamın sürdürülebilmesi için kaynakların ve sağlıklı çevrenin var olması gerekmektedir.,Olgusal,202
Paragrafta fabrikaların su kaynaklarına yakın yerlere kurulması gerektiği neden belirtilmemiştir?,"Paragrafta fabrikaların su kaynaklarına yakın yerlere kurulması gerektiği belirtilmemiştir çünkü bu durum su kaynaklarının kirlenmesine ve zarar görmesine neden olabilir, bu da paragrafın ana fikriyle çelişir.",Çıkarımsal,202
Meslek seçimi yaparken nelere dikkat etmek önemlidir?,"Meslek seçimi yaparken mesleğin kişilik özelliğine uygun olup olmadığına, meslek için gerekli eğitim sürecine ve meslek için gerekli becerilere sahip olup olmadığına dikkat etmek önemlidir.",Kavramsal,202
Ayşe'nin meslek seçimi konusunda babasının mesleği neden önemli değildir?,"Ayşe'nin meslek seçimi konusunda babasının mesleği önemli değildir çünkü her bireyin ilgi alanları, yetenekleri ve kişisel tercihleri farklıdır. Meslek seçimi bireysel bir karar olmalıdır.",Analitik,202
