question,answer,question_type,page
Soru-cevap çifti oluşturmanın amacı nedir?,Verilen metinden insanların sorabileceği çeşitli türlerde sorular üretmek ve bunlara kapsamlı yanıtlar sağlamaktır.,Kavramsal,101
Oluşturulacak soru-cevap çiftlerinde dil tutarlılığı neden önemlidir?,"Soruların ve cevapların, verilen metnin diliyle aynı olması, anlaşılabilirliği ve tutarlılığı sağlar.",Nedensel,101
Hangi türde sorular oluşturulmalıdır?,"Olgusal, kavramsal, bağlamsal, nedensel, yöntemsel, analitik, varsayımsal, yansıtıcı, spekülatif, listeleme ve özetleme gibi farklı türlerde sorular oluşturulmalıdır.",Listeleme,101
Neden 'Evet' veya 'Hayır' gibi kısa cevaplardan kaçınılmalıdır?,"'Evet' veya 'Hayır' gibi kısa cevaplar, bilginin ardındaki gerekçeyi anlamak için gerekli bağlamı sağlamaz.",Nedensel,101
Bağlam farkındalığı ne anlama gelir ve neden önemlidir?,"Bağlam farkındalığı, tüm soruların verilen metnin içeriğine derinlemesine kök saldığından ve materyalin amacını ve nüanslarını anladığından emin olmayı ifade eder. Bu, soruların ve cevapların ilgili ve anlamlı olmasını sağlar.",Kavramsal,101
Soru-cevap çiftleri oluşturulurken nelere dikkat edilmelidir?,"Dil tutarlılığına, soru çeşitliliğine, zorluk dengesine, yanıt hassasiyetine, bağlam farkındalığına ve tekrardan kaçınmaya dikkat edilmelidir.",Listeleme,101
Olgusal sorulara bir örnek verin.,'X ne anlama gelir?' gibi belirli bilgileri soran doğrudan sorular olgusal sorulardır.,Olgusal,101
Kavramsal soruların amacı nedir?,"Kavramsal sorular, içeriğin ardındaki fikirleri ve prensipleri araştırmayı amaçlar.",Kavramsal,101
"'X, Y ile nasıl karşılaştırılır?' sorusu hangi soru türüne girer?","'X, Y ile nasıl karşılaştırılır?' sorusu analitik soru türüne girer.",Analitik,101
'X olursa ne olur?' gibi varsayımsal sorular neden önemlidir?,"'X olursa ne olur?' gibi varsayımsal sorular, farklı senaryoların olası sonuçlarını değerlendirmeye yardımcı olur.",Nedensel,101
