question,answer,question_type,page
6. Ünitenin başlığı nedir?,6. Ünitenin başlığı Etkin Vatandaşlıktır.,Olgusal,6
7. Ünitede hangi konular ele alınmaktadır?,"7. Ünitede Komşularımız ve Kardeşlerimiz, Ticari İlişkilerimiz, Lider Türkiye ve Kültürümüze Sahip Çıkalım konuları ele alınmaktadır.",Listeleme,6
"""Üç Kuvvet"" başlığı altında hangi konu işleniyor olabilir?","""Üç Kuvvet"" başlığı altında kuvvetler ayrılığı ilkesi veya devletin temel organları olan yasama, yürütme ve yargı kuvvetleri işleniyor olabilir.",Varsayımsal,6
Bu kitabın sonunda hangi ek materyaller bulunmaktadır?,"Bu kitabın sonunda Kavramlar Sözlüğü, Kronoloji ve Cevap Anahtarı bulunmaktadır.",Listeleme,6
Kitaptaki 'Baştan Sona Testleri' neyi amaçlamaktadır?,"'Baştan Sona Testleri', önceki ünitelerde öğrenilen bilgilerin tekrarını ve pekiştirilmesini amaçlamaktadır.",Kavramsal,6
Kitapta 'Yeni Nesil Sorular' neden bulunmaktadır?,"'Yeni Nesil Sorular', öğrencilerin farklı soru tiplerine alışmasını ve analitik düşünme becerilerini geliştirmesini sağlamak amacıyla bulunmaktadır.",Nedensel,6
6. ve 7. ünitelerde ortak olarak bulunan bölümler nelerdir?,"6. ve 7. ünitelerde ortak olarak Alıştırma - Uygulama, EBA Pekiştirme Testi, Ünite Geliştirme Testi, Süper Test, Süper Test Çözümleri ve Yeni Nesil Sorular bölümleri bulunmaktadır.",Analitik,6
Kitaptaki 'Kavramlar Sözlüğü' ne işe yarar?,"'Kavramlar Sözlüğü', kitapta geçen önemli kavramların tanımlarını içererek öğrencilerin anlamakta zorlandığı terimleri öğrenmesine yardımcı olur.",Kavramsal,6
'Lider Türkiye' başlığı altında hangi konular ele alınmış olabilir?,"'Lider Türkiye' başlığı altında Türkiye'nin bölgesel ve küresel önemi, dış politikası ve uluslararası ilişkileri gibi konular ele alınmış olabilir.",Varsayımsal,6
'Hayatın İçinde Demokrasi' bölümünde hangi konulara değinilir?,"'Hayatın İçinde Demokrasi' bölümünde demokrasinin günlük yaşamdaki önemi, katılım, seçimler ve vatandaşların sorumlulukları gibi konulara değinilir.",Varsayımsal,6
Bu kitap hangi yayın evine aittir?,Bu kitap PRF Yayınları'na aittir.,Olgusal,6
'Haklarımın Bilincindeyim' bölümü neden önemlidir?,"'Haklarımın Bilincindeyim' bölümü, vatandaşların haklarını öğrenmesi ve bu hakları savunabilmesi için önemlidir.",Kavramsal,6
'Kadın ve Toplum' bölümünde hangi konular ele alınmaktadır?,"'Kadın ve Toplum' bölümünde kadının toplumdaki yeri, hakları, karşılaştığı sorunlar ve toplumsal cinsiyet eşitliği gibi konular ele alınmaktadır.",Listeleme,6
Kronoloji bölümü neyi amaçlar?,"Kronoloji bölümü, kitapta bahsedilen olayların veya konuların zaman sırasını göstererek öğrencilerin tarihsel bağlamı anlamasına yardımcı olmayı amaçlar.",Kavramsal,6
Bu kitabın amacı nedir?,"Bu kitabın amacı, öğrencilere etkin vatandaşlık, küresel bağlantılar ve ilgili konular hakkında bilgi vermek ve onları bu konularda bilinçlendirmektir.",Kavramsal,6
Metnin başlığı nedir?,Metnin başlığı 'SINIF'tır.,Olgusal,7
