question,answer,question_type,page
Türk ordu teşkilatındaki onlu sistem ilk defa hangi Türk hükümdarı tarafından uygulanmıştır?,"Onlu sistem, Asya Hun İmparatorluğu'nda İmparator Mete tarafından MÖ 209 yılında ilk defa uygulanmıştır.",Olgusal,41
Onlu sistemin Türk tarihindeki önemi nedir?,"Onlu sistem, Türk ordusunun ve Türk Kara Kuvvetlerinin kuruluş tarihi olarak kabul edilmiştir.",Kavramsal,41
Onlu sistemde en büyük birliğe ne ad veriliyordu ve kaç kişiden oluşuyordu?,Onlu sistemde en büyük birlik 10.000 kişilikti ve bu birliğe 'tümen' adı veriliyordu.,Olgusal,41
Türk tarihinin ilk millî alfabesini hangi Türk devleti hazırlamıştır?,"Metinde bu sorunun cevabı Kök Türk Devleti olarak verilmiştir, Uğur'un cevabı doğrudur.",Olgusal,41
Karahanlılar devrinde Türk kültürüne ne gibi katkılar sağlanmıştır?,Karahanlılar devrinde Türkçe edebi bir dil olmuş ve ilk defa bir Türk-İslam edebiyatı meydana gelmiştir.,Olgusal,41
Karahanlılarla ilgili olarak hangi yargılara ulaşılabilir?,Karahanlılar'ın Türk-İslam medeniyetine katkı sağladıkları yargısına ulaşılabilir. Metinde merkezi yönetim anlayışından bahsedilmemektedir ve ulusal kimliklerini tamamen kaybettiklerine dair bir bilgi bulunmamaktadır.,Analitik,41
Hudeybiye Antlaşması'nın hangi maddeleri doğrudan barışı sağlamaya yöneliktir?,Hudeybiye Antlaşması'nın 'Müslümanlar Mekke’yi ertesi yıl ziyaret edebilecek' ve 'Mekke ile Medine arasında on yıl savaş yapılmayacak' maddeleri doğrudan barışı sağlamaya yöneliktir.,Olgusal,41
Hudeybiye Antlaşması'nın sonuçları nelerdir?,"Hudeybiye Antlaşması, Müslümanlar ve Mekkeliler arasında bir barış dönemi başlatmış, İslam'ın yayılmasına olanak sağlamıştır.",Yansıtıcı,41
Aşağıdaki eserlerden hangisi İslam öncesi Türk toplumlarına aittir?,Kök Türk Abideleri İslam öncesi Türk toplumlarına aittir.,Olgusal,41
İslam öncesi Türk edebiyatının özellikleri nelerdir?,"İslam öncesi Türk edebiyatı sözlü geleneğe dayanır, destanlar ve şiirler önemli bir yer tutar.",Kavramsal,41
Anadolu’da kurulan ilk Türk beyliklerinin Anadolu'nun fethine hizmetleri nelerdir?,"Anadolu’da kurulan ilk Türk beyliklerinin hükümdarları Anadolu’nun fethine hizmet ettiler, bulundukları bölgeleri Bizans, Gürcü ve Ermenilere karşı korudular ve Haçlılarla savaşarak yeni yurtların sahibi oldular.",Olgusal,41
Aşağıdakilerden hangisi Anadolu'da kurulan ilk Türk beyliklerine örnek gösterilemez?,"Osmanlı Beyliği, Anadolu'da kurulan ilk Türk beyliklerinden biri değildir. Diğerleri (Çaka Beyliği, Artuklu Beyliği, Danişmend Beyliği) ilk beyliklerdendir.",Olgusal,41
Anadolu'da kurulan ilk Türk beyliklerinin Bizans'a karşı tutumu nasıldı?,"Anadolu'da kurulan ilk Türk beylikleri, Bizans'a karşı bulundukları bölgeleri korumuşlar ve fetih hareketlerinde bulunmuşlardır.",Bağlamsal,41
Mete Han'ın onlu sisteminin modern ordu teşkilatlarına etkisi olmuş mudur?,"Mete Han'ın onlu sistemi, askeri teşkilatlanma açısından önemli bir model oluşturmuş ve sonraki dönemlerdeki ordu teşkilatlarını etkilemiştir.",Varsayımsal,41
İlk Türk-İslam edebiyatının Karahanlılar döneminde ortaya çıkmasının nedenleri nelerdir?,"Karahanlılar döneminde sadece İslam kültürü gelişmekle kalmamış, özellikle Doğu Karahanlılar’ın hâkimiyeti altındaki bölgelerde Türk kültürüne katkı sağlanmış olması ve Türkçe'nin edebi bir dil haline gelmesi bu duruma zemin hazırlamıştır.",Nedensel,41
Bu metin hangi konuyu ele almaktadır?,"Bu metin, üretim, dağıtım ve tüketim konusunu ele almaktadır.",Olgusal,42
Metin hangi ders veya konuyla ilgili olabilir?,"Metin, sosyal bilgiler, ekonomi veya benzeri bir dersin 'Üretim, Dağıtım ve Tüketim' ünitesiyle ilgili olabilir.",Bağlamsal,42
Bu metin nerede yayınlanmıştır?,Bu metin PRF Yayınları tarafından yayınlanmıştır.,Olgusal,42
Metnin ana hedef kitlesi kimler olabilir?,"Metnin ana hedef kitlesi, muhtemelen ortaokul veya lise öğrencileri olabilir.",Varsayımsal,42
Bu metnin amacı nedir?,"Bu metnin amacı, okuyucuyu üretim, dağıtım ve tüketim kavramları hakkında bilgilendirmektir.",Kavramsal,42
"'Üretim, Dağıtım ve Tüketim' kavramlarının önemi nedir?","'Üretim, Dağıtım ve Tüketim' kavramları, bir ekonominin nasıl işlediğini anlamak için temel teşkil eder ve kaynakların nasıl kullanıldığını, ürünlerin nasıl elde edildiğini ve insanların ihtiyaçlarının nasıl karşılandığını gösterir.",Kavramsal,42
"Üretim, dağıtım ve tüketim arasındaki ilişkiyi açıklayın.","Üretim, malların ve hizmetlerin yaratılmasıdır; dağıtım, bu malların ve hizmetlerin tüketicilere ulaştırılmasıdır; tüketim ise malların ve hizmetlerin kullanılmasıdır. Bu üçü birbirine bağlıdır ve bir döngü oluşturur.",Analitik,42
Eğer dağıtım süreci aksarsa ne olur?,"Eğer dağıtım süreci aksarsa, üretilen mallar ve hizmetler tüketicilere ulaşamaz, bu da arz ve talep dengesizliğine ve ekonomik sorunlara yol açabilir.",Varsayımsal,42
