question,answer,question_type,page
Yürütme nedir?,"Yürütme, meclisin yaptığı yasaları uygulamak ve yasalara uygun olarak ülkeyi yönetmektir.",Olgusal,56
Cumhurbaşkanının görev ve yetkilerinden bazıları nelerdir?,"Cumhurbaşkanının görev ve yetkilerinden bazıları milletlerarası antlaşmaları onaylamak ve yayımlamak, cumhurbaşkanı yardımcılarını ve bakanları atamak, görevlerine son vermek ve TBMM adına Türk Silahlı Kuvvetlerinin Başkomutanlığını temsil etmektir.",Listeleme,56
Yargının temel amacı nedir?,"Yargının temel amacı, toplum hayatında ortaya çıkan hukuka aykırılıkları belirlemek, uyuşmazlıkları çözmek ve yasalara uymayanları cezalandırmaktır.",Olgusal,56
Türkiye'de yargı yetkisi hangi mahkemeler tarafından kullanılır?,"Türkiye'de yargı yetkisi, Anayasa Mahkemesi, Yargıtay, Danıştay ve İdare Mahkemeleri gibi çeşitli mahkemeler tarafından kullanılır.",Olgusal,56
Kuvvetler ayrılığı ilkesi nedir?,"Kuvvetler ayrılığı, devletin gücünün ve görevlerinin yasama, yürütme ve yargı organları arasında dağılmasıdır. Bu, yasama, yürütme ve yargı güçlerinin birbirlerinin görev alanlarına müdahale etmeden ayrı ayrı çalışması anlamına gelir.",Kavramsal,56
Kuvvetler ayrılığı ilkesi demokrasilerde neden önemlidir?,"Kuvvetler ayrılığı ilkesi, devlet düzeninin doğru bir şekilde işleyişi açısından önemlidir.",Kavramsal,56
T.C. Anayasası'nın 8. maddesi neyi düzenler?,"T.C. Anayasası'nın 8. maddesi, yürütme yetkisi ve görevini düzenler.",Olgusal,56
T.C. Anayasası'nın 9. maddesi neyi düzenler?,"T.C. Anayasası'nın 9. maddesi, yargı yetkisini düzenler.",Olgusal,56
Yürütme yetkisi kim tarafından kullanılır ve yerine getirilir?,"Yürütme yetkisi, Cumhurbaşkanı tarafından, Anayasaya ve kanunlara uygun olarak kullanılır ve yerine getirilir.",Olgusal,56
Yargı yetkisi kim adına kullanılır?,"Yargı yetkisi, Türk Milleti adına bağımsız ve tarafsız mahkemelerce kullanılır.",Olgusal,56
Anayasa'da yapılan değişiklik ile yürütme yetkisinde ne gibi bir değişiklik olmuştur?,"Halk oylaması ile Anayasa'da yapılan değişiklikle yürütme yetkisi, Cumhurbaşkanı ve Bakanlar Kurulu tarafından kullanılmasından, yalnızca Cumhurbaşkanı tarafından kullanılmasına geçilmiştir.",Olgusal,56
Kuvvetler ayrılığı ilkesi uygulanmasaydı ne olurdu?,"Kuvvetler ayrılığı ilkesi uygulanmasaydı, güçler tek elde toplanır ve bu durum demokrasinin işleyişini olumsuz etkileyebilirdi.",Varsayımsal,56
Yargı bağımsızlığı ilkesinin benimsenmesi ne anlama gelir?,"Yargı bağımsızlığı ilkesinin benimsenmesi, yargının diğer devlet organlarından bağımsız olarak karar verebilmesi anlamına gelir. Bu, hukukun üstünlüğünün sağlanması için önemlidir.",Kavramsal,56
Metinde bahsedilen üç kuvvet nelerdir?,"Metinde bahsedilen üç kuvvet yasama, yürütme ve yargıdır.",Listeleme,56
"Yasama, yürütme ve yargı arasındaki temel fark nedir?","Yasama yasaları yapar, yürütme bu yasaları uygular ve yargı ise yasaların uygulanmasını denetler ve hukuka aykırılıkları cezalandırır.",Analitik,56
