question,answer,question_type,page
"Hun sanatının temel özelliği nedir ve bu, sanat eserlerine nasıl yansımıştır?","Hun sanatının temeli konargöçer yaşam tarzına dayanır. Bu nedenle yerleşik hayata özgü olan tapınak, saray, kale gibi sanat yapılarına pek rastlanmaz; göçebe hayata uygun, estetik değeri yüksek eşyalar yapmışlardır.",Olgusal,21
Haçlı Seferlerinin Bizans ve Avrupa üzerindeki siyasi etkileri nelerdi?,"Türklerin Anadolu'daki akınlarını durduramaması ve ilerleyişlerinin hızlı olması nedeniyle İstanbul'un ve Avrupa'nın güvenliği tehlikeye girmiş, bu durum sadece Bizans'ı değil, diğer Avrupa devletlerini de tedirgin etmiştir.",Analitik,21
Haçlı Seferleri'nin Avrupalılar açısından kültürel sonuçları neler olmuştur?,"Avrupalılar Haçlı Seferlerinde siyasi ve askeri amaçlarına ulaşamamış olsalar da, kağıt, matbaa, barut, pusula gibi buluşları Müslümanlardan öğrenmişlerdir.",Olgusal,21
Ticaret yolları için verilen mücadelelerin kültürel etkileşime nasıl bir katkısı olmuştur?,"Ticaret yolları için verilen mücadeleler, farklı kültürlerin karşılaşmasına ve bilgi alışverişine zemin hazırlayarak kültürel etkileşimi sağlamıştır.",Kavramsal,21
Veda Hutbesi'nin İslam tarihindeki önemi nedir ve hangi uygulamaların kaldırıldığını belirtmiştir?,"Hz. Muhammed'in son haccında Müslümanlara seslendiği Veda Hutbesi, Cahiliye adetlerinin kaldırıldığını açıkça belirtmiştir. Bu adetlerden biri kan davalarıdır.",Olgusal,21
Türk-İslam devletlerindeki başlıca eğitim ve bilim kurumları nelerdi ve bu kurumlar hangi amaçlara hizmet ediyordu?,"Türk-İslam devletlerindeki başlıca eğitim ve bilim kurumları medreselerdir. Medreseler, dini ve dünyevi ilimlerin öğretildiği, devlet memuru ve din adamı yetiştirildiği kurumlardır.",Olgusal,21
Soruda verilen olayların kronolojik sırası nasıldır?,"Soruda verilen gelişmelerin kronolojik sırası şöyledir: 622 Hicret, 624 Bedir Savaşı, 628 Hudeybiye Antlaşması, 630 Mekke’nin fethi.",Olgusal,21
Hun sanatının konargöçer yaşam tarzıyla ilişkisi nedir?,"Hun sanatının konargöçer yaşam tarzıyla ilişkisi, sanat eserlerinin taşınabilir ve işlevsel olmasına neden olmuştur. Bu nedenle tapınak, saray gibi yapılar yerine, at koşum takımları, silahlar, giysiler gibi eşyalar ön plana çıkmıştır.",Kavramsal,21
Haçlı Seferleri'nin siyasi nedenleri nelerdi ve bu nedenler seferlerin başarısını nasıl etkilemiştir?,"Haçlı Seferleri'nin siyasi nedenleri arasında, Bizans'ın Türk akınlarına karşı yardım istemesi ve Avrupa'nın doğudaki toprakları ele geçirme isteği yer alıyordu. Ancak bu siyasi amaçlara ulaşılamamıştır.",Analitik,21
Veda Hutbesi'nde kaldırılan Cahiliye adetlerinin İslam toplumuna etkileri neler olmuştur?,"Veda Hutbesi'nde kaldırılan Cahiliye adetleri, İslam toplumunda daha adil ve eşitlikçi bir düzenin kurulmasına katkı sağlamıştır. Kan davalarının kaldırılması, toplumsal barışı güçlendirmiştir.",Yansıtıcı,21
Türk-İslam devletlerinde medreselerin dışında başka hangi eğitim kurumları bulunmaktaydı?,"Türk-İslam devletlerinde medreselerin yanı sıra, kütüphaneler, rasathaneler, hastaneler ve camiler de eğitim faaliyetlerinin yürütüldüğü yerlerdi.",Olgusal,21
Hudeybiye Antlaşması'nın Müslümanlar açısından önemi nedir ve bu antlaşma Mekke'nin fethine nasıl zemin hazırlamıştır?,"Hudeybiye Antlaşması, Müslümanların Mekkelilerle yaptığı bir antlaşmaydı ve bu antlaşma sayesinde Müslümanlar daha rahat hareket etme ve güçlenme fırsatı bulmuştur. Bu durum Mekke'nin fethine zemin hazırlamıştır.",Kavramsal,21
